tipnames	virus.subtype	collection.date	collection.datedecimal	collection.datemonth	collection.region.name	collection.country.name	collection.country.code	collection.country.lat	collection.country.long	collection.subdiv1.name	collection.subdiv1.code	collection.subdiv1.lat	collection.subdiv1.long	collection.original	collection.tipdate	cluster.number	host.order	tiplocation_lon	tiplocation_lat
H5N8.2344b.EPI_ISL_654828.anseriformes.russia.1.2020-09-03	H5N8	2020-09-03	2020.67	2020-09-01	central asia	russia	rus	66.0376616061812	95.7970903417469	omsk	ru.om	56.0596108837778	73.3669499849514	Europe / Russia / Omsk Oblast / Omsk / NA	2020-09-03	profile002	anseriformes	73.3669499849514	56.0596108837778
H5N8.2344b.EPI_ISL_7623299.columbiformes.belgium.1.2021-03-01	H5N8	2021-03-01	2021.16	2021-03-01	western europe	belgium	bel	50.64017310615	4.66939027974939	vlaanderen	na	51.0391095671615	4.2420548599892	Europe / Belgium / Provincie Oost-Vlaanderen / Erembodegem / NA	2021-03-01	profile002	columbiformes	4.2420548599892	51.0391095671615
H5N8.2344b.EPI_ISL_7623303.passeriformes.belgium.1.2021-03-01	H5N8	2021-03-01	2021.16	2021-03-01	western europe	belgium	bel	50.64017310615	4.66939027974939	vlaanderen	na	51.0391095671615	4.2420548599892	Europe / Belgium / Provincie Oost-Vlaanderen / Lokeren / NA	2021-03-01	profile002	passeriformes	4.2420548599892	51.0391095671615
H5N8.2344b.EPI_ISL_2254497.passeriformes.sweden.1.2021-03-16	H5N8	2021-03-16	2021.2	2021-03-01	northern europe	sweden	swe	62.374013544985	16.2835241791686	gotland	se.gt	57.5128828372686	18.541723046906	Europe / Sweden / Ostergotlands Lan / Mjolby Kommun / NA	2021-03-16	profile002	passeriformes	18.541723046906	57.5128828372686
H5N8.2344b.EPI_ISL_1303550.galliformes.sweden.1.2021-03-13	H5N8	2021-03-13	2021.19	2021-03-01	northern europe	sweden	swe	62.374013544985	16.2835241791686	gotland	se.gt	57.5128828372686	18.541723046906	Europe / Sweden / Ostergotlands Lan / Linkopings Kommun / NA	2021-03-13	profile002	galliformes	18.541723046906	57.5128828372686
H5N8.2344b.EPI_ISL_654958.anseriformes.italy.1.2020-11-14	H5N8	2020-11-14	2020.87	2020-11-01	southern europe	italy	ita	42.7080607219025	12.208345049127	veneto	na	45.6595758067318	11.8428083995249	Europe / Italy / Veneto / Province of Rovigo / Porto Tolle, Ca Zuliani	2020-11-14	profile002	anseriformes	11.8428083995249	45.6595758067318
H5N8.2344b.EPI_ISL_644125.anseriformes.russia.1.2020-08-17	H5N8	2020-08-17	2020.63	2020-08-01	central asia	russia	rus	66.0376616061812	95.7970903417469	omsk	ru.om	56.0596108837778	73.3669499849514	Europe / Russia / Omsk Oblast / Omsk / NA	2020-08-17	profile002	anseriformes	73.3669499849514	56.0596108837778
H5N8.2344b.EPI_ISL_644150.galliformes.russia.1.2020-08-17	H5N8	2020-08-17	2020.63	2020-08-01	central asia	russia	rus	66.0376616061812	95.7970903417469	omsk	ru.om	56.0596108837778	73.3669499849514	Europe / Russia / Omsk Oblast / Omsk / NA	2020-08-17	profile002	galliformes	73.3669499849514	56.0596108837778
H5N8.NA.EPI_ISL_5058630.anseriformes.germany.NA.2020-10-31	H5N8	2020-10-31	2020.83	2020-10-01	western europe	germany	deu	51.0533277435649	10.373650933319	schleswig-holstein	de.sh	54.1814850326718	9.81577342948134	NA	2020-10-31	profile002	anseriformes	9.81577342948134	54.1814850326718
H5N8.2344b.EPI_ISL_5102136.galliformes.germany.1.2021-03-02	H5N8	2021-03-02	2021.16	2021-03-01	western europe	germany	deu	51.0533277435649	10.373650933319	bayern	de.by	48.9386109033625	11.4278546586472	Europe / Germany / Bavaria / Schwandorf / NA	2021-03-02	profile002	galliformes	11.4278546586472	48.9386109033625
H5N8.2344b.EPI_ISL_5100056.galliformes.germany.1.2021-02-28	H5N8	2021-02-28	2021.16	2021-02-01	western europe	germany	deu	51.0533277435649	10.373650933319	niedersachsen	de.ni	52.7642105761026	9.16783937293005	Europe / Germany / Lower Saxony / Diepholz / NA	2021-02-28	profile002	galliformes	9.16783937293005	52.7642105761026
H5N8.2344b.EPI_ISL_5143417.galliformes.germany.1.2021-03-10	H5N8	2021-03-10	2021.19	2021-03-01	western europe	germany	deu	51.0533277435649	10.373650933319	brandenburg	de.br	52.4686720071996	13.4043192497063	Europe / Germany / Brandenburg / MÃ¤rkisch-Oderland / NA	2021-03-10	profile002	galliformes	13.4043192497063	52.4686720071996
H5N8.2344b.EPI_ISL_5115621.galliformes.germany.1.2021-03-04	H5N8	2021-03-04	2021.17	2021-03-01	western europe	germany	deu	51.0533277435649	10.373650933319	mecklenburg-vorpommern	de.mv	53.7551744161606	12.5509509363277	Europe / Germany / Mecklenburg-Vorpommern / Vorpommern-Greifswald / NA	2021-03-04	profile002	galliformes	12.5509509363277	53.7551744161606
H5N8.2344b.EPI_ISL_5102130.galliformes.germany.1.2021-03-01	H5N8	2021-03-01	2021.16	2021-03-01	western europe	germany	deu	51.0533277435649	10.373650933319	nordrhein-westfalen	de.nw	51.4777551092159	7.5539349720828	Europe / Germany / North Rhine-Westphalia / Paderborn / NA	2021-03-01	profile002	galliformes	7.5539349720828	51.4777551092159
H5N8.2344b.EPI_ISL_1114760.galliformes.russia.1.2021-01-05	H5N8	2021-01-05	2021.01	2021-01-01	central asia	russia	rus	66.0376616061812	95.7970903417469	krasnoyarsk	ru.kx	65.951077439978	95.3658732364833	Europe / Russia / Krasnodar Krai / Krasnodar / NA	2021-01-05	profile002	galliformes	95.3658732364833	65.951077439978
H5N8.2344b.EPI_ISL_1039231.galliformes.russia.1.2020-12-12	H5N8	2020-12-12	2020.95	2020-12-01	eastern europe	russia	rus	66.0376616061812	95.7970903417469	astrakhan'	ru.as	47.1064465901659	47.3587677312838	Europe / Russia / Astrakhan Oblast / NA / NA	2020-12-12	profile002	galliformes	47.3587677312838	47.1064465901659
H5N8.2344b.EPI_ISL_4061714.accipitriformes.japan.10.2021-02-03	H5N8	2021-02-03	2021.09	2021-02-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	hokkaido	jp.hk	43.3824165431654	142.542521870972	Asia / Japan / Hokkaido / NA / NA	2021-02-03	profile003	accipitriformes	142.542521870972	43.3824165431654
H5N8.2344b.EPI_ISL_977582.anseriformes.china.1.2020-12-29	H5N8	2020-12-29	2020.99	2020-12-01	eastern asia	china	chn	36.6848135465548	103.513718494908	beijing	cn.bj	40.1838367941588	116.40878248942	Asia / China / Shandong Province / NA / NA	2020-12-29	profile002	anseriformes	116.40878248942	40.1838367941588
H5N8.2344b.EPI_ISL_7381695.anseriformes.china.1.2021-08	H5N8	NA	NA	2021-08-01	eastern asia	china	chn	36.6848135465548	103.513718494908	guangdong	cn.gd	23.33624359406	113.398153372919	Asia / China / Guangdong Province / NA / NA	2021-08	profile002	anseriformes	113.398153372919	23.33624359406
H5N8.2344b.EPI_ISL_5260422.anseriformes.china.1.2021-02-01	H5N8	2021-02-01	2021.08	2021-02-01	eastern asia	china	chn	36.6848135465548	103.513718494908	guangxi	cn.gx	23.82591453975	108.782865094166	Asia / China / Guangxi / NA / NA	2021-02-01	profile002	anseriformes	108.782865094166	23.82591453975
H5N8.2344b.EPI_ISL_5260445.anseriformes.china.1.2021-04-27	H5N8	2021-04-27	2021.32	2021-04-01	eastern asia	china	chn	36.6848135465548	103.513718494908	hebei	cn.hb	39.5182972347816	116.100714730353	Asia / China / Hebei / NA / NA	2021-04-27	profile002	anseriformes	116.100714730353	39.5182972347816
H5N8.2344b.EPI_ISL_14823549.anseriformes.china.1.2020-11-05	H5N8	2020-11-05	2020.84	2020-11-01	eastern asia	china	chn	36.6848135465548	103.513718494908	henan	cn.he	33.8761853651454	113.614527263456	Asia / China / Henan Province / NA / NA	2020-11-05	profile002	anseriformes	113.614527263456	33.8761853651454
H5N8.2344b.EPI_ISL_5260448.anseriformes.china.1.2021-03-19	H5N8	2021-03-19	2021.21	2021-03-01	eastern asia	china	chn	36.6848135465548	103.513718494908	hunan	cn.hn	27.5978523947888	111.713471439142	Asia / China / Hunan / NA / NA	2021-03-19	profile002	anseriformes	111.713471439142	27.5978523947888
H5N8.2344b.EPI_ISL_5260449.anseriformes.china.1.2021-03-24	H5N8	2021-03-24	2021.22	2021-03-01	eastern asia	china	chn	36.6848135465548	103.513718494908	jiangsu	cn.js	32.9645721858222	119.470797338049	Asia / China / Jiangsu / NA / NA	2021-03-24	profile002	anseriformes	119.470797338049	32.9645721858222
H5N8.2344b.EPI_ISL_5260451.anseriformes.china.1.2021-04-13	H5N8	2021-04-13	2021.28	2021-04-01	eastern asia	china	chn	36.6848135465548	103.513718494908	liaoning	cn.ln	41.2987124958383	122.600275282862	Asia / China / Liaoning / NA / NA	2021-04-13	profile002	anseriformes	122.600275282862	41.2987124958383
H5N8.2344b.EPI_ISL_7379464.anseriformes.china.1.2021-01	H5N8	NA	NA	2021-01-01	eastern asia	china	chn	36.6848135465548	103.513718494908	sichuan	cn.sc	30.6066264180489	102.711402322843	Asia / China / Sichuan Province / NA / NA	2021-01	profile002	anseriformes	102.711402322843	30.6066264180489
H5N8.2344b.EPI_ISL_7458702.anseriformes.china.1.2021-03	H5N8	NA	NA	2021-03-01	eastern asia	china	chn	36.6848135465548	103.513718494908	shandong	cn.sd	36.3536638777003	118.136153809721	Asia / China / Shandong Province / NA / NA	2021-03	profile002	anseriformes	118.136153809721	36.3536638777003
H5N8.2344b.EPI_ISL_17088884.anseriformes.china.1.2021-01-29	H5N8	2021-01-29	2021.08	2021-01-01	eastern asia	china	chn	36.6848135465548	103.513718494908	zhejiang	cn.zj	29.1745873279179	120.086382279697	Asia / China / Zhejiang Province / NA / NA	2021-01-29	profile002	anseriformes	120.086382279697	29.1745873279179
H5N8.2344b.EPI_ISL_5144725.anseriformes.germany.1.2021-03-16	H5N8	2021-03-16	2021.2	2021-03-01	western europe	germany	deu	51.0533277435649	10.373650933319	niedersachsen	de.ni	52.7642105761026	9.16783937293005	Europe / Germany / Lower Saxony / Vechta / NA	2021-03-16	profile002	anseriformes	9.16783937293005	52.7642105761026
H5N8.2344b.EPI_ISL_1009694.anseriformes.south_korea.1.2021-01-09	H5N8	2021-01-09	2021.02	2021-01-01	eastern asia	south korea	kor	36.341057964317	127.784630688405	gyeongsangnam-do	kr.kn	35.3225325644814	128.261669154089	Asia / Korea / GN / NA / NA	2021-01-09	profile002	anseriformes	128.261669154089	35.3225325644814
H5N8.2344b.EPI_ISL_615068.anseriformes.kazakhstan.1.2020-09-20	H5N8	2020-09-20	2020.72	2020-09-01	central asia	kazakhstan	kaz	48.3645677524915	67.2060737287064	aqmola	kz.am	51.7623557428944	69.9739209295215	Asia / Kazakhstan / Akmola / NA / NA	2020-09-20	profile002	anseriformes	69.9739209295215	51.7623557428944
H5N8.2344b.EPI_ISL_1719912.anseriformes.lithuania.1.2021-03-19	H5N8	2021-03-19	2021.21	2021-03-01	northern europe	lithuania	ltu	55.332528278146	23.9147651507013	vilniaus	lt.vi	54.8294557942269	25.2490386107757	Europe / Lithuania / Vilnius / NA / NA	2021-03-19	profile002	anseriformes	25.2490386107757	54.8294557942269
H5N8.2344b.EPI_ISL_7591058.anseriformes.belgium.1.2021-04-20	H5N8	2021-04-20	2021.3	2021-04-01	western europe	belgium	bel	50.64017310615	4.66939027974939	vlaanderen	na	51.0391095671615	4.2420548599892	Europe / Belgium / Provincie West-Vlaanderen / Beveren / NA	2021-04-20	profile002	anseriformes	4.2420548599892	51.0391095671615
H5N8.2344b.EPI_ISL_1240998.anseriformes.russia.1.2020-08-29	H5N8	2020-08-29	2020.66	2020-08-01	central asia	russia	rus	66.0376616061812	95.7970903417469	novosibirsk	ru.ns	55.2762232202593	79.7845914423443	Europe / Russia / Novosibirsk / NA / NA	2020-08-29	profile002	anseriformes	79.7845914423443	55.2762232202593
H5N8.2344b.EPI_ISL_3143953.anseriformes.sweden.1.2021-04-04	H5N8	2021-04-04	2021.25	2021-04-01	northern europe	sweden	swe	62.374013544985	16.2835241791686	skåne	se.sn	55.9474024317265	13.595146733816	Europe / Sweden / Skane Lan / Bastads Kommun / NA	2021-04-04	profile002	anseriformes	13.595146733816	55.9474024317265
H5N8.2344b.EPI_ISL_5865629.anseriformes.united_states.1.2020-10-16	H5N8	2020-10-16	2020.79	2020-10-01	northern america	united states	usa	44.75294654392	-103.651025114044	georgia	us.ga	32.6403385373358	-83.4405725551842	Asia / Georgia / NA / NA / NA	2020-10-16	profile002	anseriformes	-83.4405725551842	32.6403385373358
H5N8.2344b.EPI_ISL_4061713.anseriformes.japan.10.2021-02-08	H5N8	2021-02-08	2021.1	2021-02-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	fukushima	jp.fs	37.3790195184946	140.222918340857	Asia / Japan / Fukushima / NA / NA	2021-02-08	profile003	anseriformes	140.222918340857	37.3790195184946
H5N8.2344b.EPI_ISL_4061712.anseriformes.japan.10.2021-02-17	H5N8	2021-02-17	2021.13	2021-02-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	miyagi	jp.mg	38.446036231103	140.92583944453	Asia / Japan / Miyagi / NA / NA	2021-02-17	profile003	anseriformes	140.92583944453	38.446036231103
H5N8.2344b.EPI_ISL_681281.anseriformes.japan.10.2020-11-16	H5N8	2020-11-16	2020.87	2020-11-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	niigata	jp.ni	37.5201743528051	138.914818034069	Asia / Japan / Niigata / NA / NA	2020-11-16	profile003	anseriformes	138.914818034069	37.5201743528051
H5N8.2344b.EPI_ISL_5260457.anseriformes.china.16.2021-01-23	H5N8	2021-01-23	2021.06	2021-01-01	eastern asia	china	chn	36.6848135465548	103.513718494908	shandong	cn.sd	36.3536638777003	118.136153809721	Asia / China / Shandong / NA / NA	2021-01-23	profile003	anseriformes	118.136153809721	36.3536638777003
H5N8.2344b.EPI_ISL_985189.anseriformes.south_korea.16.2020-12-11	H5N8	2020-12-11	2020.94	2020-12-01	eastern asia	south korea	kor	36.341057964317	127.784630688405	jeollanam-do	kr.cn	34.8733358026855	126.897223705092	Asia / Korea / JN / NA / NA	2020-12-11	profile003	anseriformes	126.897223705092	34.8733358026855
H5N8.NA.EPI_ISL_17086223.anseriformes.japan.NA.2020-11-30	H5N8	2020-11-30	2020.91	2020-11-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	miyazaki	jp.mz	32.1919114758892	131.298614512671	NA	2020-11-30	profile002	anseriformes	131.298614512671	32.1919114758892
H5N8.NA.EPI_ISL_3298195.anseriformes.sweden.NA.2021-03-23	H5N8	2021-03-23	2021.22	2021-03-01	northern europe	sweden	swe	62.374013544985	16.2835241791686	NA	NA	NA	NA	NA	2021-03-23	profile002	anseriformes	16.2835241791686	62.374013544985
H5N8.2344b.EPI_ISL_668456.falconiformes.sweden.1.2020-11-10	H5N8	2020-11-10	2020.86	2020-11-01	northern europe	sweden	swe	62.374013544985	16.2835241791686	skåne	se.sn	55.9474024317265	13.595146733816	Europe / Sweden / Skane Lan / Lunds Kommun / NA	2020-11-10	profile002	falconiformes	13.595146733816	55.9474024317265
H5N8.2344b.EPI_ISL_4061715.falconiformes.japan.10.2021-01-28	H5N8	2021-01-28	2021.07	2021-01-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	hokkaido	jp.hk	43.3824165431654	142.542521870972	Asia / Japan / Hokkaido / NA / NA	2021-01-28	profile003	falconiformes	142.542521870972	43.3824165431654
H5N8.2344b.EPI_ISL_7381026.galliformes.china.1.2021-03	H5N8	NA	NA	2021-03-01	eastern asia	china	chn	36.6848135465548	103.513718494908	liaoning	cn.ln	41.2987124958383	122.600275282862	Asia / China / Liaoning Province / NA / NA	2021-03	profile002	galliformes	122.600275282862	41.2987124958383
H5N8.2344b.EPI_ISL_1123350.galliformes.united_kingdom.1.2020-12-17	H5N8	2020-12-17	2020.96	2020-12-01	northern europe	united kingdom	gbr	54.0438440515314	-2.78687513666638	NA	NA	NA	NA	Europe / United Kingdom / Dorset / England / NA	2020-12-17	profile002	galliformes	-2.78687513666638	54.0438440515314
H5N8.2344b.EPI_ISL_1009690.galliformes.south_korea.1.2021-01-04	H5N8	2021-01-04	2021.01	2021-01-01	eastern asia	south korea	kor	36.341057964317	127.784630688405	chungcheongnam-do	kr.gn	36.5298116066164	126.847825775926	Asia / Korea / CN / NA / NA	2021-01-04	profile002	galliformes	126.847825775926	36.5298116066164
H5N8.2344b.EPI_ISL_985207.galliformes.south_korea.1.2020-12-25	H5N8	2020-12-25	2020.98	2020-12-01	eastern asia	south korea	kor	36.341057964317	127.784630688405	gyeongsangbuk-do	kr.kb	36.3474789243827	128.748576389097	Asia / Korea / GB / NA / NA	2020-12-25	profile002	galliformes	128.748576389097	36.3474789243827
H5N8.2344b.EPI_ISL_2932616.galliformes.kazakhstan.1.2020-09-19	H5N8	2020-09-19	2020.72	2020-09-01	central asia	kazakhstan	kaz	48.3645677524915	67.2060737287064	north kazakhstan	kz.nk	53.8421826489217	69.2722074369824	Asia / Kazakhstan / North Kazakhstan / Akzhar district, Talshyk, Kazanskoe village / NA	2020-09-19	profile002	galliformes	69.2722074369824	53.8421826489217
H5N8.2344b.EPI_ISL_7623789.galliformes.belgium.1.2021-07-12	H5N8	2021-07-12	2021.53	2021-07-01	western europe	belgium	bel	50.64017310615	4.66939027974939	vlaanderen	na	51.0391095671615	4.2420548599892	Europe / Belgium / Provincie Oost-Vlaanderen / Moerzeke / NA	2021-07-12	profile002	galliformes	4.2420548599892	51.0391095671615
H5N8.2344b.EPI_ISL_654833.galliformes.russia.1.2020-09-08	H5N8	2020-09-08	2020.69	2020-09-01	central asia	russia	rus	66.0376616061812	95.7970903417469	chelyabinsk	ru.cl	54.4531161547399	60.406021972363	Europe / Russia / Chelyabinsk region / NA / NA	2020-09-08	profile002	galliformes	60.406021972363	54.4531161547399
H5N8.2344b.EPI_ISL_654830.galliformes.russia.1.2020-09-03	H5N8	2020-09-03	2020.67	2020-09-01	central asia	russia	rus	66.0376616061812	95.7970903417469	omsk	ru.om	56.0596108837778	73.3669499849514	Europe / Russia / Omsk Oblast / Omsk / NA	2020-09-03	profile002	galliformes	73.3669499849514	56.0596108837778
H5N8.2344b.EPI_ISL_1095453.galliformes.sweden.1.2020-11-17	H5N8	2020-11-17	2020.88	2020-11-01	northern europe	sweden	swe	62.374013544985	16.2835241791686	skåne	se.sn	55.9474024317265	13.595146733816	Europe / Sweden / Skane Lan / Tomelilla Kommun / NA	2020-11-17	profile002	galliformes	13.595146733816	55.9474024317265
H5N8.2344b.EPI_ISL_7381448.galliformes.china.205.2021-07	H5N8	NA	NA	2021-07-01	eastern asia	china	chn	36.6848135465548	103.513718494908	guangxi	cn.gx	23.82591453975	108.782865094166	Asia / China / Guangxi Zhuang Autonomous Region / NA / NA	2021-07	profile002	galliformes	108.782865094166	23.82591453975
H5N8.2344b.EPI_ISL_11504587.galliformes.vietnam.205.2021-12-01	H5N8	2021-12-01	2021.92	2021-12-01	south-eastern asia	vietnam	vnm	16.5422416723933	106.354375350692	lạng sơn	vn.ls	21.8383841621594	106.620963954319	Asia / Vietnam / Tinh Lang Son / NA / NA	2021-12-01	profile088	galliformes	106.620963954319	21.8383841621594
H5N8.NA.EPI_ISL_18012466.galliformes.china.NA.2021-11-09	H5N8	2021-11-09	2021.85	2021-11-01	eastern asia	china	chn	36.6848135465548	103.513718494908	hebei	cn.hb	39.5182972347816	116.100714730353	NA	2021-11-09	profile002	galliformes	116.100714730353	39.5182972347816
H5N8.2344b.EPI_ISL_5126214.strigiformes.germany.1.2021-03-10	H5N8	2021-03-10	2021.19	2021-03-01	western europe	germany	deu	51.0533277435649	10.373650933319	sachsen-anhalt	de.st	52.0090264158216	11.7027467770331	Europe / Germany / Saxony-Anhalt / Altmarkkreis Salzwedel / NA	2021-03-10	profile002	strigiformes	11.7027467770331	52.0090264158216
H5N8.NA.EPI_ISL_1095456.strigiformes.sweden.NA.2020-10-30	H5N8	2020-10-30	2020.83	2020-10-01	northern europe	sweden	swe	62.374013544985	16.2835241791686	NA	NA	NA	NA	NA	2020-10-30	profile002	strigiformes	16.2835241791686	62.374013544985
H5N8.NA.EPI_ISL_3138566.strigiformes.NA.NA.2021-03-26	H5N8	2021-03-26	2021.23	2021-03-01	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2021-03-26	profile002	strigiformes	NA	NA
H5N8.NA.EPI_ISL_6816058.environment.china.NA.2021-11-01	H5N8	2021-11-01	2021.83	2021-11-01	eastern asia	china	chn	36.6848135465548	103.513718494908	NA	NA	NA	NA	NA	2021-11-01	profile002	environment	103.513718494908	36.6848135465548
H5N8.NA.EPI_ISL_15063428.environment.japan.NA.2021-11-10	H5N8	2021-11-10	2021.86	2021-11-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	akita	jp.ak	39.7462736711545	140.408009328053	NA	2021-11-10	profile002	environment	140.408009328053	39.7462736711545
H5N8.NA.EPI_ISL_14749142.environment.japan.NA.2021-12-01	H5N8	2021-12-01	2021.92	2021-12-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	tottori	jp.tt	35.3595547900768	133.863177571414	NA	2021-12-01	profile002	environment	133.863177571414	35.3595547900768
H5N8.2344b.EPI_ISL_1009707.na.south_korea.1.2020-12-14	H5N8	2020-12-14	2020.95	2020-12-01	eastern asia	south korea	kor	36.341057964317	127.784630688405	chungcheongbuk-do	kr.gb	36.737850075983	127.830446360213	Asia / Korea / CB / NA / NA	2020-12-14	profile002	na	127.830446360213	36.737850075983
