tipnames	virus.subtype	collection.date	collection.datedecimal	collection.datemonth	collection.region.name	collection.country.name	collection.country.code	collection.country.lat	collection.country.long	collection.subdiv1.name	collection.subdiv1.code	collection.subdiv1.lat	collection.subdiv1.long	collection.original	collection.tipdate	cluster.number	host.order	tiplocation_lon	tiplocation_lat
H5N8.2344b.EPI_ISL_813971.galliformes.hungary.10.2020-05-05	H5N8	2020-05-05	2020.34	2020-05-01	eastern europe	hungary	hun	47.1703761996839	19.3977670199114	békés	hu.be	46.7347169568285	21.0059438310171	Europe / Hungary / Bekes megye / NA / NA	2020-05-05	profile001	galliformes	21.0059438310171	46.7347169568285
H5N8.2344b.EPI_ISL_833580.galliformes.hungary.10.2020-04-18	H5N8	2020-04-18	2020.3	2020-04-01	eastern europe	hungary	hun	47.1703761996839	19.3977670199114	bács-kiskun	hu.bk	46.5624446150372	19.3734257652929	Europe / Hungary / Bacs-Kiskun / NA / NA	2020-04-18	profile001	galliformes	19.3734257652929	46.5624446150372
H5N1.NA.EPI_ISL_16831229.passeriformes.japan.NA.2022-04-19	H5N1	2022-04-19	2022.3	2022-04-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	NA	NA	NA	NA	NA	2022-04-19	profile001	passeriformes	137.574137168765	37.3996665395305
H5N1.NA.EPI_ISL_16831329.galliformes.japan.NA.2022-04-18	H5N1	2022-04-18	2022.29	2022-04-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	NA	NA	NA	NA	NA	2022-04-18	profile001	galliformes	137.574137168765	37.3996665395305
H5N1.2344b.EPI_ISL_11725994.accipitriformes.germany.2.2021-11-09	H5N1	2021-11-09	2021.85	2021-11-01	western europe	germany	deu	51.0533277435649	10.373650933319	schleswig-holstein	de.sh	54.1814850326718	9.81577342948134	Europe / Germany / Schleswig-Holstein / Dithmarschen / NA	2021-11-09	profile001	accipitriformes	9.81577342948134	54.1814850326718
H5N1.2344b.EPI_ISL_16955829.accipitriformes.japan.2.2022-11-23	H5N1	2022-11-23	2022.89	2022-11-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	hokkaido	jp.hk	43.3824165431654	142.542521870972	Asia / Japan / Hokkaido / Urahoro / NA	2022-11-23	profile001	accipitriformes	142.542521870972	43.3824165431654
H5N1.2344b.EPI_ISL_7635907.accipitriformes.sweden.2.2021-11-26	H5N1	2021-11-26	2021.9	2021-11-01	northern europe	sweden	swe	62.374013544985	16.2835241791686	skåne	se.sn	55.9474024317265	13.595146733816	Europe / Sweden / Skane Lan / Svedala Kommun / NA	2021-11-26	profile001	accipitriformes	13.595146733816	55.9474024317265
H5N8.NA.EPI_ISL_17086220.accipitriformes.japan.NA.2020-12-08	H5N8	2020-12-08	2020.93	2020-12-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	kagawa	jp.kg	34.217379070784	133.968927545016	NA	2020-12-08	profileNA	accipitriformes	133.968927545016	34.217379070784
H5N1.NA.EPI_ISL_18066455.accipitriformes.japan.NA.2023-01-07	H5N1	2023-01-07	2023.02	2023-01-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	shizuoka	jp.sz	35.0217368950931	138.336873302	NA	2023-01-07	profileNA	accipitriformes	138.336873302	35.0217368950931
H5N8.2344b.EPI_ISL_5260418.anseriformes.china.1.2021-01-25	H5N8	2021-01-25	2021.07	2021-01-01	eastern asia	china	chn	36.6848135465548	103.513718494908	beijing	cn.bj	40.1838367941588	116.40878248942	Asia / China / Beijing / NA / NA	2021-01-25	profile002	anseriformes	116.40878248942	40.1838367941588
H5N8.2344b.EPI_ISL_5260419.anseriformes.china.1.2021-03-02	H5N8	2021-03-02	2021.16	2021-03-01	eastern asia	china	chn	36.6848135465548	103.513718494908	guangdong	cn.gd	23.33624359406	113.398153372919	Asia / China / Guangdong / NA / NA	2021-03-02	profile002	anseriformes	113.398153372919	23.33624359406
H5N8.2344b.EPI_ISL_5260448.anseriformes.china.1.2021-03-19	H5N8	2021-03-19	2021.21	2021-03-01	eastern asia	china	chn	36.6848135465548	103.513718494908	hunan	cn.hn	27.5978523947888	111.713471439142	Asia / China / Hunan / NA / NA	2021-03-19	profile002	anseriformes	111.713471439142	27.5978523947888
H5N8.2344b.EPI_ISL_5260469.anseriformes.china.1.2021-01-26	H5N8	2021-01-26	2021.07	2021-01-01	eastern asia	china	chn	36.6848135465548	103.513718494908	jiangsu	cn.js	32.9645721858222	119.470797338049	Asia / China / Jiangsu / NA / NA	2021-01-26	profile002	anseriformes	119.470797338049	32.9645721858222
H5N8.2344b.EPI_ISL_5260451.anseriformes.china.1.2021-04-13	H5N8	2021-04-13	2021.28	2021-04-01	eastern asia	china	chn	36.6848135465548	103.513718494908	liaoning	cn.ln	41.2987124958383	122.600275282862	Asia / China / Liaoning / NA / NA	2021-04-13	profile002	anseriformes	122.600275282862	41.2987124958383
H5N8.2344b.EPI_ISL_5260453.anseriformes.china.1.2021-01-14	H5N8	2021-01-14	2021.04	2021-01-01	eastern asia	china	chn	36.6848135465548	103.513718494908	shandong	cn.sd	36.3536638777003	118.136153809721	Asia / China / Shandong / NA / NA	2021-01-14	profile002	anseriformes	118.136153809721	36.3536638777003
H5N8.2344b.EPI_ISL_1760454.anseriformes.china.1.2020-11-10	H5N8	2020-11-10	2020.86	2020-11-01	eastern asia	china	chn	36.6848135465548	103.513718494908	shanxi	cn.sx	37.5496375119255	112.274268590565	Asia / China / Shanxi Province / NA / NA	2020-11-10	profile002	anseriformes	112.274268590565	37.5496375119255
H5N8.2344b.EPI_ISL_15430209.anseriformes.china.1.2021-01-15	H5N8	2021-01-15	2021.04	2021-01-01	eastern asia	china	chn	36.6848135465548	103.513718494908	yunnan	cn.yn	24.9645779206387	101.495556215566	Asia / China / Yunnan Province / Huize Black-necked Crane National Nature Reserve, Yunnan Province, China / NA	2021-01-15	profile002	anseriformes	101.495556215566	24.9645779206387
H5N8.2344b.EPI_ISL_5260450.anseriformes.china.1.2021-03-09	H5N8	2021-03-09	2021.18	2021-03-01	eastern asia	china	chn	36.6848135465548	103.513718494908	zhejiang	cn.zj	29.1745873279179	120.086382279697	Asia / China / Zhejiang / NA / NA	2021-03-09	profile002	anseriformes	120.086382279697	29.1745873279179
H5N8.2344b.EPI_ISL_1081353.anseriformes.japan.1.2021-02-14	H5N8	2021-02-14	2021.12	2021-02-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	tochigi	jp.tc	36.6894768729176	139.818920628006	Asia / Japan / Tochigi / NA / NA	2021-02-14	profile002	anseriformes	139.818920628006	36.6894768729176
H5N8.2344b.EPI_ISL_614401.anseriformes.kazakhstan.1.2020-09-23	H5N8	2020-09-23	2020.73	2020-09-01	central asia	kazakhstan	kaz	48.3645677524915	67.2060737287064	aqmola	kz.am	51.7623557428944	69.9739209295215	Asia / Kazakhstan / Akmola / NA / NA	2020-09-23	profile002	anseriformes	69.9739209295215	51.7623557428944
H5N8.2344b.EPI_ISL_615072.anseriformes.kazakhstan.1.2020-09-25	H5N8	2020-09-25	2020.73	2020-09-01	central asia	kazakhstan	kaz	48.3645677524915	67.2060737287064	qostanay	kz.qs	51.5322283786231	64.0853293002361	Asia / Kazakhstan / Kostanay / NA / NA	2020-09-25	profile002	anseriformes	64.0853293002361	51.5322283786231
H5N8.2344b.EPI_ISL_5863447.anseriformes.united_states.1.2020-10-02	H5N8	2020-10-02	2020.75	2020-10-01	northern america	united states	usa	44.75294654392	-103.651025114044	georgia	us.ga	32.6403385373358	-83.4405725551842	Asia / Georgia / NA / NA / NA	2020-10-02	profile002	anseriformes	-83.4405725551842	32.6403385373358
H5N1.2344b.EPI_ISL_12572664.anseriformes.china.2.2021-11-25	H5N1	2021-11-25	2021.9	2021-11-01	eastern asia	china	chn	36.6848135465548	103.513718494908	hebei	cn.hb	39.5182972347816	116.100714730353	Asia / China / Hebei / NA / NA	2021-11-25	profile001	anseriformes	116.100714730353	39.5182972347816
H5N1.2344b.EPI_ISL_china_20230820.anseriformes.china.2.2021-11-16	H5N1	2021-11-16	2021.87	2021-11-01	eastern asia	china	chn	36.6848135465548	103.513718494908	hubei	cn.hu	30.9806813015582	112.277189482252	Asia / China / Hubei / NA / NA	2021-11-16	profile001	anseriformes	112.277189482252	30.9806813015582
H5N1.2344b.EPI_ISL_9603819.anseriformes.czechia.2.2021-11-18	H5N1	2021-11-18	2021.88	2021-11-01	eastern europe	czechia	cze	49.7450575142012	15.3371651897674	jihočeský	cz.ck	49.0928166218663	14.4391547985202	Europe / Czech Republic / Jihocesky Kraj / Okres Ceske Budejovice / NovÃ© Hrady, ByÅˆov	2021-11-18	profile001	anseriformes	14.4391547985202	49.0928166218663
H5N1.2344b.EPI_ISL_7952126.anseriformes.netherlands.2.2021-11-07	H5N1	2021-11-07	2021.85	2021-11-01	western europe	netherlands	nld	52.2573048104135	5.56251311224367	zuid-holland	na	51.9374604216783	4.46477045234472	Europe / Netherlands / South Holland / NA / NA	2021-11-07	profile001	anseriformes	4.46477045234472	51.9374604216783
H5N1.2344b.EPI_ISL_16838578.anseriformes.russia.2.2021-08-08	H5N1	2021-08-08	2021.6	2021-08-01	central asia	russia	rus	66.0376616061812	95.7970903417469	chelyabinsk	ru.cl	54.4531161547399	60.406021972363	Europe / Russia / Chelyabinsk Oblast / NA / NA	2021-08-08	profile001	anseriformes	60.406021972363	54.4531161547399
H5N1.2344b.EPI_ISL_17529372.anseriformes.egypt.3.2021-12-15	H5N1	2021-12-15	2021.95	2021-12-01	northern africa	egypt	egy	26.5331366423868	29.7934978487062	NA	NA	NA	NA	Africa / Egypt / NA / NA / NA	2021-12-15	profile001	anseriformes	29.7934978487062	26.5331366423868
H5N1.2344b.EPI_ISL_15647835.anseriformes.south_korea.9.2022-10-19	H5N1	2022-10-19	2022.8	2022-10-01	eastern asia	south korea	kor	36.341057964317	127.784630688405	NA	NA	NA	NA	Asia / Korea / NA / NA / NA	2022-10-19	profile003	anseriformes	127.784630688405	36.341057964317
H5N8.2344b.EPI_ISL_4061713.anseriformes.japan.10.2021-02-08	H5N8	2021-02-08	2021.1	2021-02-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	fukushima	jp.fs	37.3790195184946	140.222918340857	Asia / Japan / Fukushima / NA / NA	2021-02-08	profile001	anseriformes	140.222918340857	37.3790195184946
H5N8.2344b.EPI_ISL_4061712.anseriformes.japan.10.2021-02-17	H5N8	2021-02-17	2021.13	2021-02-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	miyagi	jp.mg	38.446036231103	140.92583944453	Asia / Japan / Miyagi / NA / NA	2021-02-17	profile001	anseriformes	140.92583944453	38.446036231103
H5N8.2344b.EPI_ISL_985204.anseriformes.south_korea.10.2020-12-23	H5N8	2020-12-23	2020.98	2020-12-01	eastern asia	south korea	kor	36.341057964317	127.784630688405	jeollanam-do	kr.cn	34.8733358026855	126.897223705092	Asia / Korea / JN / NA / NA	2020-12-23	profile001	anseriformes	126.897223705092	34.8733358026855
H5N8.2344b.EPI_ISL_1009679.anseriformes.south_korea.10.2020-12-28	H5N8	2020-12-28	2020.99	2020-12-01	eastern asia	south korea	kor	36.341057964317	127.784630688405	chungcheongnam-do	kr.gn	36.5298116066164	126.847825775926	Asia / Korea / CN / NA / NA	2020-12-28	profile001	anseriformes	126.847825775926	36.5298116066164
H5N8.2344b.EPI_ISL_666687.anseriformes.south_korea.10.2020-10-24	H5N8	2020-10-24	2020.81	2020-10-01	eastern asia	south korea	kor	36.341057964317	127.784630688405	gyeonggi-do	kr.kg	37.5315346337798	127.181023197189	Asia / Korea / Gyeonggi-do / NA / NA	2020-10-24	profile001	anseriformes	127.181023197189	37.5315346337798
H5N8.2344b.EPI_ISL_5260457.anseriformes.china.16.2021-01-23	H5N8	2021-01-23	2021.06	2021-01-01	eastern asia	china	chn	36.6848135465548	103.513718494908	shandong	cn.sd	36.3536638777003	118.136153809721	Asia / China / Shandong / NA / NA	2021-01-23	profile001	anseriformes	118.136153809721	36.3536638777003
H5N1.2344b.EPI_ISL_13243350.anseriformes.bangladesh.19.2022-03-09	H5N1	2022-03-09	2022.18	2022-03-01	southern asia	bangladesh	bgd	23.8299093538119	90.2865403636969	NA	NA	NA	NA	Asia / Bangladesh / NA / NA / NA	2022-03-09	profile001	anseriformes	90.2865403636969	23.8299093538119
H5N1.2344b.EPI_ISL_china_2023087.anseriformes.china.19.2021-11-20	H5N1	2021-11-20	2021.88	2021-11-01	eastern asia	china	chn	36.6848135465548	103.513718494908	hubei	cn.hu	30.9806813015582	112.277189482252	Asia / China / Hubei / NA / NA	2021-11-20	profile001	anseriformes	112.277189482252	30.9806813015582
H5N1.2344b.EPI_ISL_15647834.anseriformes.south_korea.19.2022-10-17	H5N1	2022-10-17	2022.79	2022-10-01	eastern asia	south korea	kor	36.341057964317	127.784630688405	NA	NA	NA	NA	Asia / Korea / NA / NA / NA	2022-10-17	profile001	anseriformes	127.784630688405	36.341057964317
H5N1.2344b.EPI_ISL_12572659.anseriformes.china.22.2022-01-10	H5N1	2022-01-10	2022.02	2022-01-01	eastern asia	china	chn	36.6848135465548	103.513718494908	hubei	cn.hu	30.9806813015582	112.277189482252	Asia / China / Hubei / NA / NA	2022-01-10	profile001	anseriformes	112.277189482252	30.9806813015582
H5N1.2344b.EPI_ISL_15576617.anseriformes.japan.22.2022-10-08	H5N1	2022-10-08	2022.77	2022-10-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	hokkaido	jp.hk	43.3824165431654	142.542521870972	Asia / Japan / Hokkaido / Noduke Peninsula, Bekkai town / NA	2022-10-08	profile001	anseriformes	142.542521870972	43.3824165431654
H5N1.2344b.EPI_ISL_17606836.anseriformes.south_korea.22.2021-12-27	H5N1	2021-12-27	2021.99	2021-12-01	eastern asia	south korea	kor	36.341057964317	127.784630688405	jeollabuk-do	kr.cb	35.7159281817874	127.140659781938	Asia / Korea / JB / NA / NA	2021-12-27	profile001	anseriformes	127.140659781938	35.7159281817874
H5N1.2344b.EPI_ISL_17606837.anseriformes.south_korea.22.2021-12-29	H5N1	2021-12-29	2021.99	2021-12-01	eastern asia	south korea	kor	36.341057964317	127.784630688405	jeollanam-do	kr.cn	34.8733358026855	126.897223705092	Asia / Korea / JN / NA / NA	2021-12-29	profile001	anseriformes	126.897223705092	34.8733358026855
H5N6.2344b.EPI_ISL_6760430.anseriformes.china.61.2021-07	H5N6	NA	NA	2021-07-01	eastern asia	china	chn	36.6848135465548	103.513718494908	sichuan	cn.sc	30.6066264180489	102.711402322843	Asia / China / Sichuan Province / NA / NA	2021-07	profile040	anseriformes	102.711402322843	30.6066264180489
H5N6.2344b.EPI_ISL_11208198.anseriformes.china.61.2021-11-02	H5N6	2021-11-02	2021.84	2021-11-01	eastern asia	china	chn	36.6848135465548	103.513718494908	yunnan	cn.yn	24.9645779206387	101.495556215566	Asia / China / Yunnan / NA / NA	2021-11-02	profile012	anseriformes	101.495556215566	24.9645779206387
H5N6.2344b.EPI_ISL_11208195.anseriformes.china.73.2021-12-02	H5N6	2021-12-02	2021.92	2021-12-01	eastern asia	china	chn	36.6848135465548	103.513718494908	guizhou	cn.gz	26.8128279303549	106.867407716617	Asia / China / Guizhou / NA / NA	2021-12-02	profile013	anseriformes	106.867407716617	26.8128279303549
H5N6.2344b.EPI_ISL_11208197.anseriformes.china.73.2021-12-01	H5N6	2021-12-01	2021.92	2021-12-01	eastern asia	china	chn	36.6848135465548	103.513718494908	hunan	cn.hn	27.5978523947888	111.713471439142	Asia / China / Hunan / NA / NA	2021-12-01	profile013	anseriformes	111.713471439142	27.5978523947888
H5N8.2344b.EPI_ISL_985208.anseriformes.south_korea.79.2020-12-27	H5N8	2020-12-27	2020.99	2020-12-01	eastern asia	south korea	kor	36.341057964317	127.784630688405	jeollabuk-do	kr.cb	35.7159281817874	127.140659781938	Asia / Korea / JB / NA / NA	2020-12-27	profile001	anseriformes	127.140659781938	35.7159281817874
H5N8.2344b.EPI_ISL_985181.anseriformes.south_korea.79.2020-12-04	H5N8	2020-12-04	2020.92	2020-12-01	eastern asia	south korea	kor	36.341057964317	127.784630688405	jeollanam-do	kr.cn	34.8733358026855	126.897223705092	Asia / Korea / JN / NA / NA	2020-12-04	profile001	anseriformes	126.897223705092	34.8733358026855
H5N1.2344b.EPI_ISL_17949987.anseriformes.japan.80.2022-11-26	H5N1	2022-11-26	2022.9	2022-11-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	toyama	jp.ty	36.6374969915777	137.269020761504	Asia / Japan / Toyama / Imizu / NA	2022-11-26	profile017	anseriformes	137.269020761504	36.6374969915777
H5N1.2344b.EPI_ISL_12572657.anseriformes.china.110.2021-11-27	H5N1	2021-11-27	2021.9	2021-11-01	eastern asia	china	chn	36.6848135465548	103.513718494908	hubei	cn.hu	30.9806813015582	112.277189482252	Asia / China / Hubei / NA / NA	2021-11-27	profile001	anseriformes	112.277189482252	30.9806813015582
H5N6.2344b.EPI_ISL_6760687.anseriformes.china.126.2021-08	H5N6	NA	NA	2021-08-01	eastern asia	china	chn	36.6848135465548	103.513718494908	guangdong	cn.gd	23.33624359406	113.398153372919	Asia / China / Guangdong Province / NA / NA	2021-08	profile018	anseriformes	113.398153372919	23.33624359406
H5N6.2344b.EPI_ISL_11208196.anseriformes.china.126.2021-12-01	H5N6	2021-12-01	2021.92	2021-12-01	eastern asia	china	chn	36.6848135465548	103.513718494908	hunan	cn.hn	27.5978523947888	111.713471439142	Asia / China / Hunan / NA / NA	2021-12-01	profile018	anseriformes	111.713471439142	27.5978523947888
H5N6.2344b.EPI_ISL_11208193.anseriformes.china.213.2021-10-19	H5N6	2021-10-19	2021.8	2021-10-01	eastern asia	china	chn	36.6848135465548	103.513718494908	guangxi	cn.gx	23.82591453975	108.782865094166	Asia / China / Guangxi / NA / NA	2021-10-19	profile002	anseriformes	108.782865094166	23.82591453975
H5N6.2344b.EPI_ISL_6757629.anseriformes.china.290.2021-03	H5N6	NA	NA	2021-03-01	eastern asia	china	chn	36.6848135465548	103.513718494908	guangdong	cn.gd	23.33624359406	113.398153372919	Asia / China / Guangdong Province / NA / NA	2021-03	profile023	anseriformes	113.398153372919	23.33624359406
H5N3.EAnonGsGD.EPI_ISL_11207832.anseriformes.bangladesh.294.2021-12-05	H5N3	2021-12-05	2021.93	2021-12-01	southern asia	bangladesh	bgd	23.8299093538119	90.2865403636969	NA	NA	NA	NA	Asia / Bangladesh / NA / NA / NA	2021-12-05	profile001	anseriformes	90.2865403636969	23.8299093538119
H5N3.EAnonGsGD.EPI_ISL_14161097.anseriformes.south_korea.295.2022-03-15	H5N3	2022-03-15	2022.2	2022-03-01	eastern asia	south korea	kor	36.341057964317	127.784630688405	NA	NA	NA	NA	Asia / Korea / NA / NA / NA	2022-03-15	profile016	anseriformes	127.784630688405	36.341057964317
H4N6.NA.EPI_ISL_7622863.anseriformes.belgium.NA.2020-09-19	H4N6	2020-09-19	2020.72	2020-09-01	western europe	belgium	bel	50.64017310615	4.66939027974939	NA	NA	NA	NA	NA	2020-09-19	profile001	anseriformes	4.66939027974939	50.64017310615
H6N1.NA.EPI_ISL_9955427.anseriformes.bangladesh.NA.2021-01-10	H6N1	2021-01-10	2021.02	2021-01-01	southern asia	bangladesh	bgd	23.8299093538119	90.2865403636969	NA	NA	NA	NA	NA	2021-01-10	profileNA	anseriformes	90.2865403636969	23.8299093538119
H5N6.NA.EPI_ISL_4031437.anseriformes.china.NA.2019-03-01	H5N6	2019-03-01	2019.16	2019-03-01	eastern asia	china	chn	36.6848135465548	103.513718494908	NA	NA	NA	NA	NA	2019-03-01	profileNA	anseriformes	103.513718494908	36.6848135465548
H6N8.NA.EPI_ISL_462609.anseriformes.china.NA.2019-11-19	H6N8	2019-11-19	2019.88	2019-11-01	eastern asia	china	chn	36.6848135465548	103.513718494908	anhui	cn.ah	31.8128943962267	117.235219497068	NA	2019-11-19	profileNA	anseriformes	117.235219497068	31.8128943962267
H4N6.NA.EPI_ISL_280495.anseriformes.china.NA.2016-04-01	H4N6	2016-04-01	2016.25	2016-04-01	eastern asia	china	chn	36.6848135465548	103.513718494908	beijing	cn.bj	40.1838367941588	116.40878248942	NA	2016-04-01	profileNA	anseriformes	116.40878248942	40.1838367941588
H5N6.NA.EPI_ISL_221711.anseriformes.china.NA.2016-01-01	H5N6	2016-01-01	2016	2016-01-01	eastern asia	china	chn	36.6848135465548	103.513718494908	guangdong	cn.gd	23.33624359406	113.398153372919	NA	2016-01-01	profileNA	anseriformes	113.398153372919	23.33624359406
H1N2.NA.EPI_ISL_327462.anseriformes.china.NA.2017-06-03	H1N2	2017-06-03	2017.42	2017-06-01	eastern asia	china	chn	36.6848135465548	103.513718494908	guangxi	cn.gx	23.82591453975	108.782865094166	NA	2017-06-03	profileNA	anseriformes	108.782865094166	23.82591453975
H5N8.NA.EPI_ISL_18012465.anseriformes.china.NA.2021-11-05	H5N8	2021-11-05	2021.84	2021-11-01	eastern asia	china	chn	36.6848135465548	103.513718494908	hebei	cn.hb	39.5182972347816	116.100714730353	NA	2021-11-05	profile002	anseriformes	116.100714730353	39.5182972347816
H6N1.NA.EPI_ISL_2825474.anseriformes.china.NA.2018-11-13	H6N1	2018-11-13	2018.87	2018-11-01	eastern asia	china	chn	36.6848135465548	103.513718494908	hunan	cn.hn	27.5978523947888	111.713471439142	NA	2018-11-13	profile001	anseriformes	111.713471439142	27.5978523947888
H5N3.NA.EPI_ISL_217933.anseriformes.china.NA.2013-12-26	H5N3	2013-12-26	2013.98	2013-12-01	eastern asia	china	chn	36.6848135465548	103.513718494908	hubei	cn.hu	30.9806813015582	112.277189482252	NA	2013-12-26	profile001	anseriformes	112.277189482252	30.9806813015582
H5N6.NA.EPI_ISL_707546.anseriformes.china.NA.2016-11-29	H5N6	2016-11-29	2016.91	2016-11-01	eastern asia	china	chn	36.6848135465548	103.513718494908	jiangxi	cn.jx	27.6016362656629	115.709570895796	NA	2016-11-29	profileNA	anseriformes	115.709570895796	27.6016362656629
H3N8.NA.EPI_ISL_16166669.anseriformes.china.NA.2019-10-08	H3N8	2019-10-08	2019.77	2019-10-01	eastern asia	china	chn	36.6848135465548	103.513718494908	shandong	cn.sd	36.3536638777003	118.136153809721	NA	2019-10-08	profile001	anseriformes	118.136153809721	36.3536638777003
H12N5.NA.EPI_ISL_499094.anseriformes.china.NA.2018-01-12	H12N5	2018-01-12	2018.03	2018-01-01	eastern asia	china	chn	36.6848135465548	103.513718494908	shanghai	cn.sh	31.1960430849676	121.454488171451	NA	2018-01-12	profile001	anseriformes	121.454488171451	31.1960430849676
H6N1.NA.EPI_ISL_378633.anseriformes.china.NA.2013-12-01	H6N1	2013-12-01	2013.92	2013-12-01	eastern asia	china	chn	36.6848135465548	103.513718494908	zhejiang	cn.zj	29.1745873279179	120.086382279697	NA	2013-12-01	profile001	anseriformes	120.086382279697	29.1745873279179
H5N1.NA.EPI_ISL_18445705.anseriformes.france.NA.2022-01-24	H5N1	2022-01-24	2022.06	2022-01-01	western europe	france	fra	46.5103009447381	2.5780749353201	NA	NA	NA	NA	NA	2022-01-24	profile001	anseriformes	2.5780749353201	46.5103009447381
H5N1.NA.EPI_ISL_18438033.anseriformes.indonesia.NA.2023-07-24	H5N1	2023-07-24	2023.56	2023-07-01	south-eastern asia	indonesia	idn	-2.28622572968828	117.242699644596	kalimantan selatan	id.ks	-2.99309303653839	115.439680623362	NA	2023-07-24	profileNA	anseriformes	115.439680623362	-2.99309303653839
H1N2.NA.EPI_ISL_239395.anseriformes.japan.NA.2016-10-18	H1N2	2016-10-18	2016.8	2016-10-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	aichi	jp.ai	35.0354821249241	137.211818235863	NA	2016-10-18	profileNA	anseriformes	137.211818235863	35.0354821249241
H5N1.NA.EPI_ISL_15063424.anseriformes.japan.NA.2021-12-05	H5N1	2021-12-05	2021.93	2021-12-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	chiba	jp.ch	35.5094511865639	140.198261340312	NA	2021-12-05	profileNA	anseriformes	140.198261340312	35.5094511865639
H9N3.NA.EPI_ISL_239414.anseriformes.japan.NA.2015-11-19	H9N3	2015-11-19	2015.88	2015-11-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	fukui	jp.fi	35.8463400502504	136.223501059008	NA	2015-11-19	profileNA	anseriformes	136.223501059008	35.8463400502504
H5N6.NA.EPI_ISL_256497.anseriformes.japan.NA.2016-12-19	H5N6	2016-12-19	2016.96	2016-12-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	hokkaido	jp.hk	43.3824165431654	142.542521870972	NA	2016-12-19	profileNA	anseriformes	142.542521870972	43.3824165431654
H5N1.NA.EPI_ISL_18066452.anseriformes.japan.NA.2023-02-17	H5N1	2023-02-17	2023.13	2023-02-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	miyagi	jp.mg	38.446036231103	140.92583944453	NA	2023-02-17	profileNA	anseriformes	140.92583944453	38.446036231103
H5N8.NA.EPI_ISL_17086345.anseriformes.japan.NA.2021-01-06	H5N8	2021-01-06	2021.01	2021-01-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	miyazaki	jp.mz	32.1919114758892	131.298614512671	NA	2021-01-06	profileNA	anseriformes	131.298614512671	32.1919114758892
H5N1.NA.EPI_ISL_18284474.anseriformes.japan.NA.2022-12-20	H5N1	2022-12-20	2022.97	2022-12-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	okayama	jp.oy	34.8921234580739	133.826171708594	NA	2022-12-20	profile001	anseriformes	133.826171708594	34.8921234580739
H6N1.NA.EPI_ISL_237137.anseriformes.japan.NA.2013-11-01	H6N1	2013-11-01	2013.83	2013-11-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	saga	jp.sg	33.2869210491497	130.115721531206	NA	2013-11-01	profile001	anseriformes	130.115721531206	33.2869210491497
H3N8.NA.EPI_ISL_237128.anseriformes.japan.NA.2015-11-01	H3N8	2015-11-01	2015.83	2015-11-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	shimane	jp.sm	35.0694619009051	132.550118774326	NA	2015-11-01	profileNA	anseriformes	132.550118774326	35.0694619009051
H5N3.NA.EPI_ISL_237173.anseriformes.japan.NA.2015-10-01	H5N3	2015-10-01	2015.75	2015-10-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	tokushima	jp.ts	33.9191788356518	134.242093496813	NA	2015-10-01	profileNA	anseriformes	134.242093496813	33.9191788356518
H5N6.NA.EPI_ISL_397347.anseriformes.japan.NA.2016-11-18	H5N6	2016-11-18	2016.88	2016-11-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	tottori	jp.tt	35.3595547900768	133.863177571414	NA	2016-11-18	profileNA	anseriformes	133.863177571414	35.3595547900768
H5N1.NA.EPI_ISL_18284467.anseriformes.japan.NA.2022-11-11	H5N1	2022-11-11	2022.86	2022-11-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	wakayama	jp.wk	33.9113994398813	135.506030353599	NA	2022-11-11	profile001	anseriformes	135.506030353599	33.9113994398813
H5N3.NA.EPI_ISL_237155.anseriformes.japan.NA.2015-12-01	H5N3	2015-12-01	2015.92	2015-12-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	yamaguchi	jp.yc	34.2014554471662	131.573572432414	NA	2015-12-01	profileNA	anseriformes	131.573572432414	34.2014554471662
H5N1.NA.EPI_ISL_16831015.anseriformes.japan.NA.2022-01-27	H5N1	2022-01-27	2022.07	2022-01-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	NA	NA	NA	NA	NA	2022-01-27	profileNA	anseriformes	137.574137168765	37.3996665395305
