tipnames	virus.subtype	collection.date	collection.datedecimal	collection.datemonth	collection.region.name	collection.country.name	collection.country.code	collection.country.lat	collection.country.long	collection.subdiv1.name	collection.subdiv1.code	collection.subdiv1.lat	collection.subdiv1.long	collection.original	collection.tipdate	cluster.number	host.order	tiplocation_lon	tiplocation_lat
H5N1.2344b.EPI_ISL_7996369.anseriformes.netherlands.2.2021-11-19	H5N1	2021-11-19	2021.88	2021-11-01	western europe	netherlands	nld	52.2573048104135	5.56251311224367	zuid-holland	na	51.9374604216783	4.46477045234472	Europe / Netherlands / South Holland / NA / NA	2021-11-19	profile001	anseriformes	4.46477045234472	51.9374604216783
H5N1.2344b.EPI_ISL_6761020.anseriformes.netherlands.2.2021-11-09	H5N1	2021-11-09	2021.85	2021-11-01	western europe	netherlands	nld	52.2573048104135	5.56251311224367	fryslân	nl.fr	53.1100430768808	5.84863928632393	Europe / Netherlands / Provincie Friesland / NA / NA	2021-11-09	profile001	anseriformes	5.84863928632393	53.1100430768808
H5N1.2344b.EPI_ISL_14065167.accipitriformes.japan.2.2022-02-10	H5N1	2022-02-10	2022.11	2022-02-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	hokkaido	jp.hk	43.3824165431654	142.542521870972	Asia / Japan / Hokkaido / Rausu / NA	2022-02-10	profile001	accipitriformes	142.542521870972	43.3824165431654
H5N1.2344b.EPI_ISL_16698546.accipitriformes.japan.2.2022-10-21	H5N1	2022-10-21	2022.8	2022-10-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	niigata	jp.ni	37.5201743528051	138.914818034069	Asia / Japan / Hokkaido / Seirou / NA	2022-10-21	profile001	accipitriformes	138.914818034069	37.5201743528051
H5N8.2344b.EPI_ISL_977599.anseriformes.china.1.2020-12-21	H5N8	2020-12-21	2020.97	2020-12-01	eastern asia	china	chn	36.6848135465548	103.513718494908	beijing	cn.bj	40.1838367941588	116.40878248942	Asia / China / Shandong Province / NA / NA	2020-12-21	profile003	anseriformes	116.40878248942	40.1838367941588
H5N8.2344b.EPI_ISL_7381438.anseriformes.china.1.2021-08	H5N8	NA	NA	2021-08-01	eastern asia	china	chn	36.6848135465548	103.513718494908	guangdong	cn.gd	23.33624359406	113.398153372919	Asia / China / Guangdong Province / NA / NA	2021-08	profile003	anseriformes	113.398153372919	23.33624359406
H5N8.2344b.EPI_ISL_5260446.anseriformes.china.1.2021-05-11	H5N8	2021-05-11	2021.36	2021-05-01	eastern asia	china	chn	36.6848135465548	103.513718494908	guangxi	cn.gx	23.82591453975	108.782865094166	Asia / China / Guangxi / NA / NA	2021-05-11	profile003	anseriformes	108.782865094166	23.82591453975
H5N8.2344b.EPI_ISL_14775517.anseriformes.china.1.2021-01	H5N8	NA	NA	2021-01-01	eastern asia	china	chn	36.6848135465548	103.513718494908	hebei	cn.hb	39.5182972347816	116.100714730353	Asia / China / Hebei Province / NA / NA	2021-01	profile003	anseriformes	116.100714730353	39.5182972347816
H5N8.2344b.EPI_ISL_1937883.anseriformes.china.1.2020-11-09	H5N8	2020-11-09	2020.86	2020-11-01	eastern asia	china	chn	36.6848135465548	103.513718494908	henan	cn.he	33.8761853651454	113.614527263456	Asia / China / Henan Province / NA / NA	2020-11-09	profile003	anseriformes	113.614527263456	33.8761853651454
H5N8.2344b.EPI_ISL_5260448.anseriformes.china.1.2021-03-19	H5N8	2021-03-19	2021.21	2021-03-01	eastern asia	china	chn	36.6848135465548	103.513718494908	hunan	cn.hn	27.5978523947888	111.713471439142	Asia / China / Hunan / NA / NA	2021-03-19	profile003	anseriformes	111.713471439142	27.5978523947888
H5N8.2344b.EPI_ISL_7380253.anseriformes.china.1.2021-02	H5N8	NA	NA	2021-02-01	eastern asia	china	chn	36.6848135465548	103.513718494908	jiangsu	cn.js	32.9645721858222	119.470797338049	Asia / China / Jiangsu Provice / NA / NA	2021-02	profile003	anseriformes	119.470797338049	32.9645721858222
H5N8.2344b.EPI_ISL_5260444.anseriformes.china.1.2021-03-09	H5N8	2021-03-09	2021.18	2021-03-01	eastern asia	china	chn	36.6848135465548	103.513718494908	jiangxi	cn.jx	27.6016362656629	115.709570895796	Asia / China / Jiangxi / NA / NA	2021-03-09	profile003	anseriformes	115.709570895796	27.6016362656629
H5N8.2344b.EPI_ISL_7381115.anseriformes.china.1.2021-06	H5N8	NA	NA	2021-06-01	eastern asia	china	chn	36.6848135465548	103.513718494908	liaoning	cn.ln	41.2987124958383	122.600275282862	Asia / China / Liaoning Province / NA / NA	2021-06	profile003	anseriformes	122.600275282862	41.2987124958383
H5N8.2344b.EPI_ISL_7381423.anseriformes.china.1.2021-07	H5N8	NA	NA	2021-07-01	eastern asia	china	chn	36.6848135465548	103.513718494908	shandong	cn.sd	36.3536638777003	118.136153809721	Asia / China / Shandong Province / NA / NA	2021-07	profile003	anseriformes	118.136153809721	36.3536638777003
H5N8.2344b.EPI_ISL_1822599.anseriformes.china.1.2020-11-10	H5N8	2020-11-10	2020.86	2020-11-01	eastern asia	china	chn	36.6848135465548	103.513718494908	shanxi	cn.sx	37.5496375119255	112.274268590565	Asia / China / Shanxi Province / NA / NA	2020-11-10	profile003	anseriformes	112.274268590565	37.5496375119255
H5N8.2344b.EPI_ISL_15430209.anseriformes.china.1.2021-01-15	H5N8	2021-01-15	2021.04	2021-01-01	eastern asia	china	chn	36.6848135465548	103.513718494908	yunnan	cn.yn	24.9645779206387	101.495556215566	Asia / China / Yunnan Province / Huize Black-necked Crane National Nature Reserve, Yunnan Province, China / NA	2021-01-15	profile003	anseriformes	101.495556215566	24.9645779206387
H5N8.2344b.EPI_ISL_5260450.anseriformes.china.1.2021-03-09	H5N8	2021-03-09	2021.18	2021-03-01	eastern asia	china	chn	36.6848135465548	103.513718494908	zhejiang	cn.zj	29.1745873279179	120.086382279697	Asia / China / Zhejiang / NA / NA	2021-03-09	profile003	anseriformes	120.086382279697	29.1745873279179
H5N8.2344b.EPI_ISL_1081353.anseriformes.japan.1.2021-02-14	H5N8	2021-02-14	2021.12	2021-02-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	tochigi	jp.tc	36.6894768729176	139.818920628006	Asia / Japan / Tochigi / NA / NA	2021-02-14	profile003	anseriformes	139.818920628006	36.6894768729176
H5N8.2344b.EPI_ISL_985197.anseriformes.south_korea.1.2020-12-20	H5N8	2020-12-20	2020.97	2020-12-01	eastern asia	south korea	kor	36.341057964317	127.784630688405	gyeonggi-do	kr.kg	37.5315346337798	127.181023197189	Asia / Korea / GG / NA / NA	2020-12-20	profile003	anseriformes	127.181023197189	37.5315346337798
H5N8.2344b.EPI_ISL_615068.anseriformes.kazakhstan.1.2020-09-20	H5N8	2020-09-20	2020.72	2020-09-01	central asia	kazakhstan	kaz	48.3645677524915	67.2060737287064	aqmola	kz.am	51.7623557428944	69.9739209295215	Asia / Kazakhstan / Akmola / NA / NA	2020-09-20	profile003	anseriformes	69.9739209295215	51.7623557428944
H5N8.2344b.EPI_ISL_2172531.anseriformes.netherlands.1.2021-02-21	H5N8	2021-02-21	2021.14	2021-02-01	western europe	netherlands	nld	52.2573048104135	5.56251311224367	noord-holland	nl.nh	52.5811544669078	4.87272777813315	Europe / Netherlands / Provincie Noord-Holland / Hoorn / NA	2021-02-21	profile003	anseriformes	4.87272777813315	52.5811544669078
H5N8.2344b.EPI_ISL_5865550.anseriformes.united_states.1.2020-10-02	H5N8	2020-10-02	2020.75	2020-10-01	northern america	united states	usa	44.75294654392	-103.651025114044	georgia	us.ga	32.6403385373358	-83.4405725551842	Asia / Georgia / NA / NA / NA	2020-10-02	profile003	anseriformes	-83.4405725551842	32.6403385373358
H5N1.2344b.EPI_ISL_12572664.anseriformes.china.2.2021-11-25	H5N1	2021-11-25	2021.9	2021-11-01	eastern asia	china	chn	36.6848135465548	103.513718494908	hebei	cn.hb	39.5182972347816	116.100714730353	Asia / China / Hebei / NA / NA	2021-11-25	profile001	anseriformes	116.100714730353	39.5182972347816
H5N1.2344b.EPI_ISL_china_20230820.anseriformes.china.2.2021-11-16	H5N1	2021-11-16	2021.87	2021-11-01	eastern asia	china	chn	36.6848135465548	103.513718494908	hubei	cn.hu	30.9806813015582	112.277189482252	Asia / China / Hubei / NA / NA	2021-11-16	profile001	anseriformes	112.277189482252	30.9806813015582
H5N1.2344b.EPI_ISL_15576616.anseriformes.japan.2.2022-10-04	H5N1	2022-10-04	2022.76	2022-10-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	miyagi	jp.mg	38.446036231103	140.92583944453	Asia / Japan / Miyagi / Kurihara city / NA	2022-10-04	profile001	anseriformes	140.92583944453	38.446036231103
H5N1.2344b.EPI_ISL_6761022.anseriformes.netherlands.2.2021-11-09	H5N1	2021-11-09	2021.85	2021-11-01	western europe	netherlands	nld	52.2573048104135	5.56251311224367	utrecht	nl.ut	52.083727924893	5.16763788059654	Europe / Netherlands / Provincie Utrecht / NA / NA	2021-11-09	profile001	anseriformes	5.16763788059654	52.083727924893
H5N1.2344b.EPI_ISL_16838577.anseriformes.russia.2.2021-09-14	H5N1	2021-09-14	2021.7	2021-09-01	central asia	russia	rus	66.0376616061812	95.7970903417469	chelyabinsk	ru.cl	54.4531161547399	60.406021972363	Europe / Russia / Chelyabinsk Oblast / NA / NA	2021-09-14	profile001	anseriformes	60.406021972363	54.4531161547399
H5N1.2344b.EPI_ISL_7055384.anseriformes.sweden.2.2021-11-17	H5N1	2021-11-17	2021.88	2021-11-01	northern europe	sweden	swe	62.374013544985	16.2835241791686	kalmar	se.ka	57.1855292476939	16.1305148015024	Europe / Sweden / Kalmar Lan / Kalmar Kommun / NA	2021-11-17	profile001	anseriformes	16.1305148015024	57.1855292476939
H5N1.2344b.EPI_ISL_15647835.anseriformes.south_korea.9.2022-10-19	H5N1	2022-10-19	2022.8	2022-10-01	eastern asia	south korea	kor	36.341057964317	127.784630688405	NA	NA	NA	NA	Asia / Korea / NA / NA / NA	2022-10-19	profile001	anseriformes	127.784630688405	36.341057964317
H5N8.2344b.EPI_ISL_4061712.anseriformes.japan.10.2021-02-17	H5N8	2021-02-17	2021.13	2021-02-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	miyagi	jp.mg	38.446036231103	140.92583944453	Asia / Japan / Miyagi / NA / NA	2021-02-17	profile005	anseriformes	140.92583944453	38.446036231103
H5N8.2344b.EPI_ISL_1041180.anseriformes.japan.10.2021-02-13	H5N8	2021-02-13	2021.12	2021-02-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	niigata	jp.ni	37.5201743528051	138.914818034069	Asia / Japan / Niigata / NA / NA	2021-02-13	profile005	anseriformes	138.914818034069	37.5201743528051
H5N8.2344b.EPI_ISL_985179.anseriformes.south_korea.10.2020-11-26	H5N8	2020-11-26	2020.9	2020-11-01	eastern asia	south korea	kor	36.341057964317	127.784630688405	jeollabuk-do	kr.cb	35.7159281817874	127.140659781938	Asia / Korea / JB / NA / NA	2020-11-26	profile005	anseriformes	127.140659781938	35.7159281817874
H5N8.2344b.EPI_ISL_985190.anseriformes.south_korea.10.2020-12-11	H5N8	2020-12-11	2020.94	2020-12-01	eastern asia	south korea	kor	36.341057964317	127.784630688405	jeollanam-do	kr.cn	34.8733358026855	126.897223705092	Asia / Korea / JN / NA / NA	2020-12-11	profile005	anseriformes	126.897223705092	34.8733358026855
H5N8.2344b.EPI_ISL_1009705.anseriformes.south_korea.10.2020-12-01	H5N8	2020-12-01	2020.92	2020-12-01	eastern asia	south korea	kor	36.341057964317	127.784630688405	chungcheongnam-do	kr.gn	36.5298116066164	126.847825775926	Asia / Korea / CN / NA / NA	2020-12-01	profile005	anseriformes	126.847825775926	36.5298116066164
H5N1.2344b.EPI_ISL_13243350.anseriformes.bangladesh.19.2022-03-09	H5N1	2022-03-09	2022.18	2022-03-01	southern asia	bangladesh	bgd	23.8299093538119	90.2865403636969	NA	NA	NA	NA	Asia / Bangladesh / NA / NA / NA	2022-03-09	profile001	anseriformes	90.2865403636969	23.8299093538119
H5N1.2344b.EPI_ISL_12572662.anseriformes.china.19.2022-01-05	H5N1	2022-01-05	2022.01	2022-01-01	eastern asia	china	chn	36.6848135465548	103.513718494908	hunan	cn.hn	27.5978523947888	111.713471439142	Asia / China / Hunan / NA / NA	2022-01-05	profile001	anseriformes	111.713471439142	27.5978523947888
H5N1.2344b.EPI_ISL_china_2023087.anseriformes.china.19.2021-11-20	H5N1	2021-11-20	2021.88	2021-11-01	eastern asia	china	chn	36.6848135465548	103.513718494908	hubei	cn.hu	30.9806813015582	112.277189482252	Asia / China / Hubei / NA / NA	2021-11-20	profile001	anseriformes	112.277189482252	30.9806813015582
H5N1.2344b.EPI_ISL_china_32.anseriformes.china.19.2022-06-18	H5N1	2022-06-18	2022.46	2022-06-01	eastern asia	china	chn	36.6848135465548	103.513718494908	qinghai	cn.qh	35.7553973024078	96.0028538289268	Asia / China / Qinghai / NA / NA	2022-06-18	profile012	anseriformes	96.0028538289268	35.7553973024078
H5N1.2344b.EPI_ISL_15647834.anseriformes.south_korea.19.2022-10-17	H5N1	2022-10-17	2022.79	2022-10-01	eastern asia	south korea	kor	36.341057964317	127.784630688405	NA	NA	NA	NA	Asia / Korea / NA / NA / NA	2022-10-17	profile001	anseriformes	127.784630688405	36.341057964317
H5N1.2344b.EPI_ISL_17606863.anseriformes.south_korea.19.2022-03-02	H5N1	2022-03-02	2022.16	2022-03-01	eastern asia	south korea	kor	36.341057964317	127.784630688405	jeollanam-do	kr.cn	34.8733358026855	126.897223705092	Asia / Korea / JN / NA / NA	2022-03-02	profile001	anseriformes	126.897223705092	34.8733358026855
H5N1.2344b.EPI_ISL_12572654.anseriformes.china.22.2021-12-08	H5N1	2021-12-08	2021.93	2021-12-01	eastern asia	china	chn	36.6848135465548	103.513718494908	guangdong	cn.gd	23.33624359406	113.398153372919	Asia / China / Guangdong / NA / NA	2021-12-08	profile009	anseriformes	113.398153372919	23.33624359406
H5N1.2344b.EPI_ISL_12572659.anseriformes.china.22.2022-01-10	H5N1	2022-01-10	2022.02	2022-01-01	eastern asia	china	chn	36.6848135465548	103.513718494908	hubei	cn.hu	30.9806813015582	112.277189482252	Asia / China / Hubei / NA / NA	2022-01-10	profile009	anseriformes	112.277189482252	30.9806813015582
H5N1.2344b.EPI_ISL_15732766.anseriformes.japan.22.2022-10-23	H5N1	2022-10-23	2022.81	2022-10-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	hokkaido	jp.hk	43.3824165431654	142.542521870972	Asia / Japan / Hokkaido / the Komuke Lake / NA	2022-10-23	profile009	anseriformes	142.542521870972	43.3824165431654
H5N1.2344b.EPI_ISL_17606836.anseriformes.south_korea.22.2021-12-27	H5N1	2021-12-27	2021.99	2021-12-01	eastern asia	south korea	kor	36.341057964317	127.784630688405	jeollabuk-do	kr.cb	35.7159281817874	127.140659781938	Asia / Korea / JB / NA / NA	2021-12-27	profile009	anseriformes	127.140659781938	35.7159281817874
H5N1.2344b.EPI_ISL_17606824.anseriformes.south_korea.22.2021-11-22	H5N1	2021-11-22	2021.89	2021-11-01	eastern asia	south korea	kor	36.341057964317	127.784630688405	jeollanam-do	kr.cn	34.8733358026855	126.897223705092	Asia / Korea / JN / NA / NA	2021-11-22	profile009	anseriformes	126.897223705092	34.8733358026855
H5N1.2344b.EPI_ISL_17606865.anseriformes.south_korea.22.2021-11-14	H5N1	2021-11-14	2021.87	2021-11-01	eastern asia	south korea	kor	36.341057964317	127.784630688405	chungcheongbuk-do	kr.gb	36.737850075983	127.830446360213	Asia / Korea / CB / NA / NA	2021-11-14	profile033	anseriformes	127.830446360213	36.737850075983
H5N6.2344b.EPI_ISL_6760684.anseriformes.china.61.2021-07	H5N6	NA	NA	2021-07-01	eastern asia	china	chn	36.6848135465548	103.513718494908	sichuan	cn.sc	30.6066264180489	102.711402322843	Asia / China / Sichuan Province / NA / NA	2021-07	profile018	anseriformes	102.711402322843	30.6066264180489
H5N6.2344b.EPI_ISL_11208195.anseriformes.china.73.2021-12-02	H5N6	2021-12-02	2021.92	2021-12-01	eastern asia	china	chn	36.6848135465548	103.513718494908	guizhou	cn.gz	26.8128279303549	106.867407716617	Asia / China / Guizhou / NA / NA	2021-12-02	profile080	anseriformes	106.867407716617	26.8128279303549
H5N6.2344b.EPI_ISL_11208197.anseriformes.china.73.2021-12-01	H5N6	2021-12-01	2021.92	2021-12-01	eastern asia	china	chn	36.6848135465548	103.513718494908	hunan	cn.hn	27.5978523947888	111.713471439142	Asia / China / Hunan / NA / NA	2021-12-01	profile050	anseriformes	111.713471439142	27.5978523947888
H5N8.2344b.EPI_ISL_985208.anseriformes.south_korea.79.2020-12-27	H5N8	2020-12-27	2020.99	2020-12-01	eastern asia	south korea	kor	36.341057964317	127.784630688405	jeollabuk-do	kr.cb	35.7159281817874	127.140659781938	Asia / Korea / JB / NA / NA	2020-12-27	profile015	anseriformes	127.140659781938	35.7159281817874
H5N8.2344b.EPI_ISL_985181.anseriformes.south_korea.79.2020-12-04	H5N8	2020-12-04	2020.92	2020-12-01	eastern asia	south korea	kor	36.341057964317	127.784630688405	jeollanam-do	kr.cn	34.8733358026855	126.897223705092	Asia / Korea / JN / NA / NA	2020-12-04	profile015	anseriformes	126.897223705092	34.8733358026855
H5N1.2344b.EPI_ISL_17949987.anseriformes.japan.80.2022-11-26	H5N1	2022-11-26	2022.9	2022-11-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	toyama	jp.ty	36.6374969915777	137.269020761504	Asia / Japan / Toyama / Imizu / NA	2022-11-26	profile022	anseriformes	137.269020761504	36.6374969915777
H5N1.2344b.EPI_ISL_15647836.anseriformes.south_korea.80.2022-10-10	H5N1	2022-10-10	2022.77	2022-10-01	eastern asia	south korea	kor	36.341057964317	127.784630688405	NA	NA	NA	NA	Asia / Korea / NA / NA / NA	2022-10-10	profile001	anseriformes	127.784630688405	36.341057964317
H5N1.2344b.EPI_ISL_12572658.anseriformes.china.110.2022-01-10	H5N1	2022-01-10	2022.02	2022-01-01	eastern asia	china	chn	36.6848135465548	103.513718494908	hubei	cn.hu	30.9806813015582	112.277189482252	Asia / China / Hubei / NA / NA	2022-01-10	profile003	anseriformes	112.277189482252	30.9806813015582
H5N6.2344b.EPI_ISL_6760687.anseriformes.china.126.2021-08	H5N6	NA	NA	2021-08-01	eastern asia	china	chn	36.6848135465548	103.513718494908	guangdong	cn.gd	23.33624359406	113.398153372919	Asia / China / Guangdong Province / NA / NA	2021-08	profile003	anseriformes	113.398153372919	23.33624359406
H5N6.2344b.EPI_ISL_11208196.anseriformes.china.126.2021-12-01	H5N6	2021-12-01	2021.92	2021-12-01	eastern asia	china	chn	36.6848135465548	103.513718494908	hunan	cn.hn	27.5978523947888	111.713471439142	Asia / China / Hunan / NA / NA	2021-12-01	profile003	anseriformes	111.713471439142	27.5978523947888
H5N1.2344b.EPI_ISL_15944667.anseriformes.south_korea.128.2022-11-21	H5N1	2022-11-21	2022.89	2022-11-01	eastern asia	south korea	kor	36.341057964317	127.784630688405	NA	NA	NA	NA	Asia / Korea / NA / NA / NA	2022-11-21	profile015	anseriformes	127.784630688405	36.341057964317
H5N1.2344b.EPI_ISL_15943002.anseriformes.south_korea.128.2022-11-17	H5N1	2022-11-17	2022.88	2022-11-01	eastern asia	south korea	kor	36.341057964317	127.784630688405	chungcheongnam-do	kr.gn	36.5298116066164	126.847825775926	Asia / Korea / Chungcheongnam-do / NA / NA	2022-11-17	profile022	anseriformes	126.847825775926	36.5298116066164
H5N6.2344b.EPI_ISL_6772898.anseriformes.china.209.2021-08	H5N6	NA	NA	2021-08-01	eastern asia	china	chn	36.6848135465548	103.513718494908	guangdong	cn.gd	23.33624359406	113.398153372919	Asia / China / Guangdong Province / NA / NA	2021-08	profile071	anseriformes	113.398153372919	23.33624359406
H5N2.EAnonGsGD.EPI_ISL_9261739.anseriformes.netherlands.210.2021-12-23	H5N2	2021-12-23	2021.98	2021-12-01	western europe	netherlands	nld	52.2573048104135	5.56251311224367	zuid-holland	na	51.9374604216783	4.46477045234472	Europe / Netherlands / Zuid-Holland / NA / NA	2021-12-23	profile002	anseriformes	4.46477045234472	51.9374604216783
H5N6.2344b.EPI_ISL_11208193.anseriformes.china.213.2021-10-19	H5N6	2021-10-19	2021.8	2021-10-01	eastern asia	china	chn	36.6848135465548	103.513718494908	guangxi	cn.gx	23.82591453975	108.782865094166	Asia / China / Guangxi / NA / NA	2021-10-19	profile003	anseriformes	108.782865094166	23.82591453975
H5N2.AmnonGsGD.EPI_ISL_14767414.anseriformes.united_states.283.2020-10-22	H5N2	2020-10-22	2020.81	2020-10-01	northern america	united states	usa	44.75294654392	-103.651025114044	alaska	us.ak	63.9513927980493	-152.396756538795	North America / United States / Alaska / NA / NA	2020-10-22	profile065	anseriformes	-152.396756538795	63.9513927980493
H5N2.2344b.EPI_ISL_1005680.anseriformes.russia.284.2020-08-29	H5N2	2020-08-29	2020.66	2020-08-01	central asia	russia	rus	66.0376616061812	95.7970903417469	novosibirsk	ru.ns	55.2762232202593	79.7845914423443	Europe / Russia / Novosibirsk / NA / NA	2020-08-29	profile044	anseriformes	79.7845914423443	55.2762232202593
H1N1.NA.EPI_ISL_502736.anseriformes.belgium.NA.2017-11-19	H1N1	2017-11-19	2017.88	2017-11-01	western europe	belgium	bel	50.64017310615	4.66939027974939	NA	NA	NA	NA	NA	2017-11-19	profileNA	anseriformes	4.66939027974939	50.64017310615
H7N4.NA.EPI_ISL_503509.anseriformes.bangladesh.NA.2019-02-07	H7N4	2019-02-07	2019.1	2019-02-01	southern asia	bangladesh	bgd	23.8299093538119	90.2865403636969	NA	NA	NA	NA	NA	2019-02-07	profileNA	anseriformes	90.2865403636969	23.8299093538119
H5N6.NA.EPI_ISL_4031428.anseriformes.china.NA.2019-03-01	H5N6	2019-03-01	2019.16	2019-03-01	eastern asia	china	chn	36.6848135465548	103.513718494908	NA	NA	NA	NA	NA	2019-03-01	profileNA	anseriformes	103.513718494908	36.6848135465548
H3N8.NA.EPI_ISL_717765.anseriformes.china.NA.2020-01-07	H3N8	2020-01-07	2020.02	2020-01-01	eastern asia	china	chn	36.6848135465548	103.513718494908	guangdong	cn.gd	23.33624359406	113.398153372919	NA	2020-01-07	profileNA	anseriformes	113.398153372919	23.33624359406
H6N1.NA.EPI_ISL_278509.anseriformes.china.NA.2016-11-28	H6N1	2016-11-28	2016.91	2016-11-01	eastern asia	china	chn	36.6848135465548	103.513718494908	hubei	cn.hu	30.9806813015582	112.277189482252	NA	2016-11-28	profileNA	anseriformes	112.277189482252	30.9806813015582
H10N3.NA.EPI_ISL_13984071.anseriformes.china.NA.2017-07-07	H10N3	2017-07-07	2017.51	2017-07-01	eastern asia	china	chn	36.6848135465548	103.513718494908	ningxia hui	cn.nx	37.2602231520297	106.161545856493	NA	2017-07-07	profileNA	anseriformes	106.161545856493	37.2602231520297
H12N5.NA.EPI_ISL_18300245.anseriformes.china.NA.2019-10-28	H12N5	2019-10-28	2019.82	2019-10-01	eastern asia	china	chn	36.6848135465548	103.513718494908	shandong	cn.sd	36.3536638777003	118.136153809721	NA	2019-10-28	profileNA	anseriformes	118.136153809721	36.3536638777003
H5N6.NA.EPI_ISL_14749474.anseriformes.china.NA.2016-11-29	H5N6	2016-11-29	2016.91	2016-11-01	eastern asia	china	chn	36.6848135465548	103.513718494908	shanghai	cn.sh	31.1960430849676	121.454488171451	NA	2016-11-29	profileNA	anseriformes	121.454488171451	31.1960430849676
H5N1.NA.EPI_ISL_13618384.anseriformes.israel.NA.2021-11-18	H5N1	2021-11-18	2021.88	2021-11-01	western asia	israel	isr	31.4459854424407	35.0090837317994	NA	NA	NA	NA	NA	2021-11-18	profile001	anseriformes	35.0090837317994	31.4459854424407
H5N1.NA.EPI_ISL_18284472.anseriformes.japan.NA.2022-11-26	H5N1	2022-11-26	2022.9	2022-11-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	chiba	jp.ch	35.5094511865639	140.198261340312	NA	2022-11-26	profileNA	anseriformes	140.198261340312	35.5094511865639
H5N1.NA.EPI_ISL_18066452.anseriformes.japan.NA.2023-02-17	H5N1	2023-02-17	2023.13	2023-02-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	miyagi	jp.mg	38.446036231103	140.92583944453	NA	2023-02-17	profileNA	anseriformes	140.92583944453	38.446036231103
H5N8.NA.EPI_ISL_17086223.anseriformes.japan.NA.2020-11-30	H5N8	2020-11-30	2020.91	2020-11-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	miyazaki	jp.mz	32.1919114758892	131.298614512671	NA	2020-11-30	profileNA	anseriformes	131.298614512671	32.1919114758892
H5N1.NA.EPI_ISL_18284474.anseriformes.japan.NA.2022-12-20	H5N1	2022-12-20	2022.97	2022-12-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	okayama	jp.oy	34.8921234580739	133.826171708594	NA	2022-12-20	profileNA	anseriformes	133.826171708594	34.8921234580739
H5N2.NA.EPI_ISL_6780573.anseriformes.japan.NA.2020-12-15	H5N2	2020-12-15	2020.95	2020-12-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	tottori	jp.tt	35.3595547900768	133.863177571414	NA	2020-12-15	profileNA	anseriformes	133.863177571414	35.3595547900768
H5N8.NA.EPI_ISL_17086343.anseriformes.japan.NA.2020-12-03	H5N8	2020-12-03	2020.92	2020-12-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	wakayama	jp.wk	33.9113994398813	135.506030353599	NA	2020-12-03	profileNA	anseriformes	135.506030353599	33.9113994398813
H5N1.NA.EPI_ISL_16831015.anseriformes.japan.NA.2022-01-27	H5N1	2022-01-27	2022.07	2022-01-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	NA	NA	NA	NA	NA	2022-01-27	profileNA	anseriformes	137.574137168765	37.3996665395305
NA.NA.EPI_ISL_399748.anseriformes.cambodia.NA.2018-04-10	NA	2018-04-10	2018.27	2018-04-01	south-eastern asia	cambodia	khm	12.7097809911859	104.914484966688	NA	NA	NA	NA	NA	2018-04-10	profileNA	anseriformes	104.914484966688	12.7097809911859
H5N3.NA.EPI_ISL_369323.anseriformes.south_korea.NA.2017-04-20	H5N3	2017-04-20	2017.3	2017-04-01	eastern asia	south korea	kor	36.341057964317	127.784630688405	NA	NA	NA	NA	NA	2017-04-20	profileNA	anseriformes	127.784630688405	36.341057964317
H5N3.NA.EPI_ISL_503343.anseriformes.mongolia.NA.2019-09-20	H5N3	2019-09-20	2019.72	2019-09-01	eastern asia	mongolia	mng	46.9660284560213	103.138307461425	NA	NA	NA	NA	NA	2019-09-20	profileNA	anseriformes	103.138307461425	46.9660284560213
H5N1.NA.EPI_ISL_18245816.anseriformes.poland.NA.2022-04-07	H5N1	2022-04-07	2022.26	2022-04-01	eastern europe	poland	pol	52.1141994014432	19.4236724631525	NA	NA	NA	NA	NA	2022-04-07	profileNA	anseriformes	19.4236724631525	52.1141994014432
H6N2.NA.EPI_ISL_400261.anseriformes.russia.NA.2019-09-21	H6N2	2019-09-21	2019.72	2019-09-01	eastern asia	russia	rus	66.0376616061812	95.7970903417469	amur	ru.am	53.3792739842877	127.864757823425	NA	2019-09-21	profileNA	anseriformes	127.864757823425	53.3792739842877
H6N3.NA.EPI_ISL_400278.anseriformes.russia.NA.2019-10-12	H6N3	2019-10-12	2019.78	2019-10-01	eastern asia	russia	rus	66.0376616061812	95.7970903417469	buryat	ru.bu	53.5593936765214	109.267398204686	NA	2019-10-12	profile001	anseriformes	109.267398204686	53.5593936765214
