tipnames	virus.subtype	collection.date	collection.datedecimal	collection.datemonth	collection.region.name	collection.country.name	collection.country.code	collection.country.lat	collection.country.long	collection.subdiv1.name	collection.subdiv1.code	collection.subdiv1.lat	collection.subdiv1.long	collection.original	collection.tipdate	cluster.number	host.order	tiplocation_lon	tiplocation_lat
H5N8.2344b.EPI_ISL_16405661.environment.japan.10.2020-11-23	H5N8	2020-11-23	2020.89	2020-11-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	kagoshima	jp.ks	30.9949222722596	130.419711465505	Asia / Japan / NA / NA / NA	2020-11-23	profile006	environment	130.419711465505	30.9949222722596
H5N8.2344b.EPI_ISL_17805861.environment.japan.10.2020-11-23	H5N8	2020-11-23	2020.89	2020-11-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	NA	NA	NA	NA	Asia / Japan / NA / NA / NA	2020-11-23	profile006	environment	137.574137168765	37.3996665395305
H5N8.2344b.EPI_ISL_16405666.environment.japan.10.2020-11-30	H5N8	2020-11-30	2020.91	2020-11-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	kagoshima	jp.ks	30.9949222722596	130.419711465505	Asia / Japan / NA / NA / NA	2020-11-30	profile006	environment	130.419711465505	30.9949222722596
H5N8.2344b.EPI_ISL_17805870.environment.japan.10.2020-11-30	H5N8	2020-11-30	2020.91	2020-11-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	NA	NA	NA	NA	Asia / Japan / NA / NA / NA	2020-11-30	profile006	environment	137.574137168765	37.3996665395305
H5N8.2344b.EPI_ISL_16405667.environment.japan.10.2020-11-30	H5N8	2020-11-30	2020.91	2020-11-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	kagoshima	jp.ks	30.9949222722596	130.419711465505	Asia / Japan / NA / NA / NA	2020-11-30	profile006	environment	130.419711465505	30.9949222722596
H5N8.2344b.EPI_ISL_17805841.environment.japan.10.2020-11-30	H5N8	2020-11-30	2020.91	2020-11-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	NA	NA	NA	NA	Asia / Japan / NA / NA / NA	2020-11-30	profile006	environment	137.574137168765	37.3996665395305
H5N8.2344b.EPI_ISL_16405672.environment.japan.10.2020-12-07	H5N8	2020-12-07	2020.93	2020-12-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	kagoshima	jp.ks	30.9949222722596	130.419711465505	Asia / Japan / NA / NA / NA	2020-12-07	profile006	environment	130.419711465505	30.9949222722596
H5N8.2344b.EPI_ISL_17805874.environment.japan.10.2020-12-07	H5N8	2020-12-07	2020.93	2020-12-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	NA	NA	NA	NA	Asia / Japan / NA / NA / NA	2020-12-07	profile006	environment	137.574137168765	37.3996665395305
H5N8.2344b.EPI_ISL_16405675.environment.japan.10.2020-12-21	H5N8	2020-12-21	2020.97	2020-12-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	kagoshima	jp.ks	30.9949222722596	130.419711465505	Asia / Japan / NA / NA / NA	2020-12-21	profile006	environment	130.419711465505	30.9949222722596
H5N8.2344b.EPI_ISL_17805844.environment.japan.10.2020-12-21	H5N8	2020-12-21	2020.97	2020-12-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	NA	NA	NA	NA	Asia / Japan / NA / NA / NA	2020-12-21	profile006	environment	137.574137168765	37.3996665395305
H3N6.NA.EPI_ISL_16390404.environment.japan.NA.2020-12-14	H3N6	2020-12-14	2020.95	2020-12-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	kagoshima	jp.ks	30.9949222722596	130.419711465505	NA	2020-12-14	profileNA	environment	130.419711465505	30.9949222722596
H3N6.NA.EPI_ISL_17805885.environment.japan.NA.2020-12-14	H3N6	2020-12-14	2020.95	2020-12-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	NA	NA	NA	NA	NA	2020-12-14	profileNA	environment	137.574137168765	37.3996665395305
H5N8.2344b.EPI_ISL_16405674.environment.japan.10.2020-12-07	H5N8	2020-12-07	2020.93	2020-12-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	kagoshima	jp.ks	30.9949222722596	130.419711465505	Asia / Japan / NA / NA / NA	2020-12-07	profile006	environment	130.419711465505	30.9949222722596
H5N8.2344b.EPI_ISL_17805816.environment.japan.10.2020-12-07	H5N8	2020-12-07	2020.93	2020-12-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	NA	NA	NA	NA	Asia / Japan / NA / NA / NA	2020-12-07	profile006	environment	137.574137168765	37.3996665395305
H5N8.2344b.EPI_ISL_16405676.environment.japan.10.2020-12-21	H5N8	2020-12-21	2020.97	2020-12-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	kagoshima	jp.ks	30.9949222722596	130.419711465505	Asia / Japan / NA / NA / NA	2020-12-21	profile043	environment	130.419711465505	30.9949222722596
H5N8.2344b.EPI_ISL_17805914.environment.japan.10.2020-12-21	H5N8	2020-12-21	2020.97	2020-12-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	NA	NA	NA	NA	Asia / Japan / NA / NA / NA	2020-12-21	profile043	environment	137.574137168765	37.3996665395305
H5N8.2344b.EPI_ISL_16405678.environment.japan.10.2020-12-21	H5N8	2020-12-21	2020.97	2020-12-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	kagoshima	jp.ks	30.9949222722596	130.419711465505	Asia / Japan / NA / NA / NA	2020-12-21	profile006	environment	130.419711465505	30.9949222722596
H5N8.2344b.EPI_ISL_17805814.environment.japan.10.2020-12-21	H5N8	2020-12-21	2020.97	2020-12-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	NA	NA	NA	NA	Asia / Japan / NA / NA / NA	2020-12-21	profile006	environment	137.574137168765	37.3996665395305
H4N6.NA.EPI_ISL_13418524.environment.japan.NA.2019-12-23	H4N6	2019-12-23	2019.98	2019-12-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	kagoshima	jp.ks	30.9949222722596	130.419711465505	NA	2019-12-23	profileNA	environment	130.419711465505	30.9949222722596
H5N8.2344b.EPI_ISL_16718466.anseriformes.japan.10.2020-12-18	H5N8	2020-12-18	2020.96	2020-12-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	kagoshima	jp.ks	30.9949222722596	130.419711465505	Asia / Japan / NA / NA / NA	2020-12-18	profile006	anseriformes	130.419711465505	30.9949222722596
H5N8.2344b.EPI_ISL_17805901.na.japan.10.2020-12-18	H5N8	2020-12-18	2020.96	2020-12-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	NA	NA	NA	NA	Asia / Japan / NA / NA / NA	2020-12-18	profile006	na	137.574137168765	37.3996665395305
H5N1.2344b.EPI_ISL_17950087.passeriformes.japan.2.2023-03-30	H5N1	2023-03-30	2023.24	2023-03-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	hokkaido	jp.hk	43.3824165431654	142.542521870972	Asia / Japan / Hokkaido / Mukawa / NA	2023-03-30	profile002	passeriformes	142.542521870972	43.3824165431654
H5N1.NA.EPI_ISL_18066451.anseriformes.japan.NA.2023-02-09	H5N1	2023-02-09	2023.11	2023-02-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	tochigi	jp.tc	36.6894768729176	139.818920628006	NA	2023-02-09	profileNA	anseriformes	139.818920628006	36.6894768729176
H5N1.2344b.EPI_ISL_17766057.carnivora.japan.15.2023-04-12	H5N1	2023-04-12	2023.28	2023-04-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	hokkaido	jp.hk	43.3824165431654	142.542521870972	Asia / Japan / Hokkaido / Sapporo / NA	2023-04-12	profile023	carnivora	142.542521870972	43.3824165431654
H5N1.NA.EPI_ISL_17857959.carnivora.japan.NA.2023-02-20	H5N1	2023-02-20	2023.14	2023-02-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	hokkaido	jp.hk	43.3824165431654	142.542521870972	NA	2023-02-20	profileNA	carnivora	142.542521870972	43.3824165431654
H5N1.2344b.EPI_ISL_17950254.passeriformes.japan.15.2023-04-11	H5N1	2023-04-11	2023.27	2023-04-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	hokkaido	jp.hk	43.3824165431654	142.542521870972	Asia / Japan / Hokkaido / Sapporo / NA	2023-04-11	profile023	passeriformes	142.542521870972	43.3824165431654
H5N1.NA.EPI_ISL_18066453.passeriformes.japan.NA.2023-02-17	H5N1	2023-02-17	2023.13	2023-02-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	fukuoka	jp.fo	33.5256575241002	130.666678342289	NA	2023-02-17	profileNA	passeriformes	130.666678342289	33.5256575241002
H5N1.NA.EPI_ISL_18007230.passeriformes.japan.NA.2023-04-18	H5N1	2023-04-18	2023.29	2023-04-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	hokkaido	jp.hk	43.3824165431654	142.542521870972	NA	2023-04-18	profileNA	passeriformes	142.542521870972	43.3824165431654
H5N1.2344b.EPI_ISL_16698060.galliformes.japan.15.2022-11-07	H5N1	2022-11-07	2022.85	2022-11-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	hokkaido	jp.hk	43.3824165431654	142.542521870972	Asia / Japan / Hokkaido / Atuma / NA	2022-11-07	profile073	galliformes	142.542521870972	43.3824165431654
H5N1.NA.EPI_ISL_18284461.galliformes.japan.NA.2022-10-28	H5N1	2022-10-28	2022.82	2022-10-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	hokkaido	jp.hk	43.3824165431654	142.542521870972	NA	2022-10-28	profileNA	galliformes	142.542521870972	43.3824165431654
H5N1.2344b.EPI_ISL_17075747.na.china.19.2023-02-10	H5N1	2023-02-10	2023.11	2023-02-01	eastern asia	china	chn	36.6848135465548	103.513718494908	jiangsu	cn.js	32.9645721858222	119.470797338049	Asia / China / Jiangsu Provice / NA / NA	2023-02-10	profile001	na	119.470797338049	32.9645721858222
H5N1.2344b.EPI_ISL_17606822.anseriformes.south_korea.22.2021-11-17	H5N1	2021-11-17	2021.88	2021-11-01	eastern asia	south korea	kor	36.341057964317	127.784630688405	jeollanam-do	kr.cn	34.8733358026855	126.897223705092	Asia / Korea / JN / NA / NA	2021-11-17	profile002	anseriformes	126.897223705092	34.8733358026855
H5N1.NA.EPI_ISL_18373218.anseriformes.south_korea.NA.2021-11-16	H5N1	2021-11-16	2021.87	2021-11-01	eastern asia	south korea	kor	36.341057964317	127.784630688405	NA	NA	NA	NA	NA	2021-11-16	profileNA	anseriformes	127.784630688405	36.341057964317
H5N1.2344b.EPI_ISL_17606865.anseriformes.south_korea.22.2021-11-14	H5N1	2021-11-14	2021.87	2021-11-01	eastern asia	south korea	kor	36.341057964317	127.784630688405	chungcheongbuk-do	kr.gb	36.737850075983	127.830446360213	Asia / Korea / CB / NA / NA	2021-11-14	profile002	anseriformes	127.830446360213	36.737850075983
H5N1.2344b.EPI_ISL_17606823.galliformes.south_korea.22.2021-11-21	H5N1	2021-11-21	2021.89	2021-11-01	eastern asia	south korea	kor	36.341057964317	127.784630688405	chungcheongbuk-do	kr.gb	36.737850075983	127.830446360213	Asia / Korea / CB / NA / NA	2021-11-21	profile002	galliformes	127.830446360213	36.737850075983
H5N1.2344b.EPI_ISL_17606830.galliformes.south_korea.22.2021-12-14	H5N1	2021-12-14	2021.95	2021-12-01	eastern asia	south korea	kor	36.341057964317	127.784630688405	chungcheongnam-do	kr.gn	36.5298116066164	126.847825775926	Asia / Korea / CN / NA / NA	2021-12-14	profile002	galliformes	126.847825775926	36.5298116066164
H5N1.2344b.EPI_ISL_17606832.galliformes.south_korea.22.2021-12-16	H5N1	2021-12-16	2021.96	2021-12-01	eastern asia	south korea	kor	36.341057964317	127.784630688405	sejong	kr.sj	36.5605294196904	127.258813990513	Asia / Korea / SJ / NA / NA	2021-12-16	profile002	galliformes	127.258813990513	36.5605294196904
H5N1.2344b.EPI_ISL_17606844.anseriformes.south_korea.22.2022-01-25	H5N1	2022-01-25	2022.07	2022-01-01	eastern asia	south korea	kor	36.341057964317	127.784630688405	jeollabuk-do	kr.cb	35.7159281817874	127.140659781938	Asia / Korea / JB / NA / NA	2022-01-25	profile002	anseriformes	127.140659781938	35.7159281817874
H5N1.2344b.EPI_ISL_17606829.anseriformes.south_korea.22.2021-12-13	H5N1	2021-12-13	2021.95	2021-12-01	eastern asia	south korea	kor	36.341057964317	127.784630688405	jeollanam-do	kr.cn	34.8733358026855	126.897223705092	Asia / Korea / JN / NA / NA	2021-12-13	profile002	anseriformes	126.897223705092	34.8733358026855
H5N1.2344b.EPI_ISL_17606850.galliformes.south_korea.22.2022-02-04	H5N1	2022-02-04	2022.09	2022-02-01	eastern asia	south korea	kor	36.341057964317	127.784630688405	jeollabuk-do	kr.cb	35.7159281817874	127.140659781938	Asia / Korea / JB / NA / NA	2022-02-04	profile002	galliformes	127.140659781938	35.7159281817874
H5N1.2344b.EPI_ISL_17606834.galliformes.south_korea.22.2021-12-20	H5N1	2021-12-20	2021.97	2021-12-01	eastern asia	south korea	kor	36.341057964317	127.784630688405	jeollanam-do	kr.cn	34.8733358026855	126.897223705092	Asia / Korea / JN / NA / NA	2021-12-20	profile002	galliformes	126.897223705092	34.8733358026855
H5N2.2344b.EPI_ISL_china_7.anseriformes.china.101.2022-01-26	H5N2	2022-01-26	2022.07	2022-01-01	eastern asia	china	chn	36.6848135465548	103.513718494908	hunan	cn.hn	27.5978523947888	111.713471439142	Asia / China / Hunan / NA / NA	2022-01-26	profile003	anseriformes	111.713471439142	27.5978523947888
H5N1.2344b.EPI_ISL_china_45.charadriiformes.china.19.2022-07-22	H5N1	2022-07-22	2022.55	2022-07-01	eastern asia	china	chn	36.6848135465548	103.513718494908	qinghai	cn.qh	35.7553973024078	96.0028538289268	Asia / China / Qinghai / NA / NA	2022-07-22	profile001	charadriiformes	96.0028538289268	35.7553973024078
H5N1.2344b.EPI_ISL_china_26.podicipediformes.china.19.2022-07-15	H5N1	2022-07-15	2022.53	2022-07-01	eastern asia	china	chn	36.6848135465548	103.513718494908	qinghai	cn.qh	35.7553973024078	96.0028538289268	Asia / China / Qinghai / NA / NA	2022-07-15	profile001	podicipediformes	96.0028538289268	35.7553973024078
H5N1.2344b.EPI_ISL_china_32.anseriformes.china.19.2022-06-18	H5N1	2022-06-18	2022.46	2022-06-01	eastern asia	china	chn	36.6848135465548	103.513718494908	qinghai	cn.qh	35.7553973024078	96.0028538289268	Asia / China / Qinghai / NA / NA	2022-06-18	profile001	anseriformes	96.0028538289268	35.7553973024078
H5N1.2344b.EPI_ISL_china_44.charadriiformes.china.19.2022-07-22	H5N1	2022-07-22	2022.55	2022-07-01	eastern asia	china	chn	36.6848135465548	103.513718494908	qinghai	cn.qh	35.7553973024078	96.0028538289268	Asia / China / Qinghai / NA / NA	2022-07-22	profile001	charadriiformes	96.0028538289268	35.7553973024078
H5N1.2344b.EPI_ISL_china_40.podicipediformes.china.19.2022-07-21	H5N1	2022-07-21	2022.55	2022-07-01	eastern asia	china	chn	36.6848135465548	103.513718494908	qinghai	cn.qh	35.7553973024078	96.0028538289268	Asia / China / Qinghai / NA / NA	2022-07-21	profile001	podicipediformes	96.0028538289268	35.7553973024078
H5N1.2344b.EPI_ISL_china_37.anseriformes.china.19.2022-06-18	H5N1	2022-06-18	2022.46	2022-06-01	eastern asia	china	chn	36.6848135465548	103.513718494908	qinghai	cn.qh	35.7553973024078	96.0028538289268	Asia / China / Qinghai / NA / NA	2022-06-18	profile001	anseriformes	96.0028538289268	35.7553973024078
H5N1.2344b.EPI_ISL_china_20230850.anseriformes.china.19.2021-12-03	H5N1	2021-12-03	2021.92	2021-12-01	eastern asia	china	chn	36.6848135465548	103.513718494908	henan	cn.he	33.8761853651454	113.614527263456	Asia / China / Henan / NA / NA	2021-12-03	profile001	anseriformes	113.614527263456	33.8761853651454
H5N1.2344b.EPI_ISL_china_20230811.anseriformes.china.19.2021-11-18	H5N1	2021-11-18	2021.88	2021-11-01	eastern asia	china	chn	36.6848135465548	103.513718494908	hubei	cn.hu	30.9806813015582	112.277189482252	Asia / China / Hubei / NA / NA	2021-11-18	profile001	anseriformes	112.277189482252	30.9806813015582
H5N1.2344b.EPI_ISL_china_20230842.anseriformes.china.19.2021-11-25	H5N1	2021-11-25	2021.9	2021-11-01	eastern asia	china	chn	36.6848135465548	103.513718494908	nei mongol	cn.nm	44.083329648604	113.188484632426	Asia / China / Inner_Mongolia / _Mongolia / _Mongolia	2021-11-25	profile001	anseriformes	113.188484632426	44.083329648604
H5N1.NA.EPI_ISL_13352725.anseriformes.china.NA.2021-12-17	H5N1	2021-12-17	2021.96	2021-12-01	eastern asia	china	chn	36.6848135465548	103.513718494908	henan	cn.he	33.8761853651454	113.614527263456	NA	2021-12-17	profileNA	anseriformes	113.614527263456	33.8761853651454
H5N1.NA.EPI_ISL_13352703.anseriformes.china.NA.2021-12-17	H5N1	2021-12-17	2021.96	2021-12-01	eastern asia	china	chn	36.6848135465548	103.513718494908	shanxi	cn.sx	37.5496375119255	112.274268590565	NA	2021-12-17	profileNA	anseriformes	112.274268590565	37.5496375119255
H5N1.2344b.EPI_ISL_china_20230854.suliformes.china.19.2021-12-01	H5N1	2021-12-01	2021.92	2021-12-01	eastern asia	china	chn	36.6848135465548	103.513718494908	anhui	cn.ah	31.8128943962267	117.235219497068	Asia / China / Anhui / NA / NA	2021-12-01	profile001	suliformes	117.235219497068	31.8128943962267
H5N1.2344b.EPI_ISL_china_2023086.anseriformes.china.22.2021-11-18	H5N1	2021-11-18	2021.88	2021-11-01	eastern asia	china	chn	36.6848135465548	103.513718494908	hubei	cn.hu	30.9806813015582	112.277189482252	Asia / China / Hubei / NA / NA	2021-11-18	profile002	anseriformes	112.277189482252	30.9806813015582
H5N1.2344b.EPI_ISL_china_20230831.anseriformes.china.2.2021-10-20	H5N1	2021-10-20	2021.8	2021-10-01	eastern asia	china	chn	36.6848135465548	103.513718494908	ningxia hui	cn.nx	37.2602231520297	106.161545856493	Asia / China / Ningxia / NA / NA	2021-10-20	profile002	anseriformes	106.161545856493	37.2602231520297
H5N1.2344b.EPI_ISL_china_20230838.anseriformes.china.22.2021-10-16	H5N1	2021-10-16	2021.79	2021-10-01	eastern asia	china	chn	36.6848135465548	103.513718494908	nei mongol	cn.nm	44.083329648604	113.188484632426	Asia / China / Inner_Mongolia / _Mongolia / _Mongolia	2021-10-16	profile002	anseriformes	113.188484632426	44.083329648604
H3N2.NA.EPI_ISL_16390400.environment.japan.NA.2020-12-07	H3N2	2020-12-07	2020.93	2020-12-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	kagoshima	jp.ks	30.9949222722596	130.419711465505	NA	2020-12-07	profileNA	environment	130.419711465505	30.9949222722596
H3N2.NA.EPI_ISL_17805831.environment.japan.NA.2020-12-07	H3N2	2020-12-07	2020.93	2020-12-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	NA	NA	NA	NA	NA	2020-12-07	profileNA	environment	137.574137168765	37.3996665395305
H10N9.NA.EPI_ISL_13985211.pelecaniformes.china.NA.2020-09-27	H10N9	2020-09-27	2020.74	2020-09-01	eastern asia	china	chn	36.6848135465548	103.513718494908	liaoning	cn.ln	41.2987124958383	122.600275282862	NA	2020-09-27	profileNA	pelecaniformes	122.600275282862	41.2987124958383
H10N9.NA.EPI_ISL_13985212.charadriiformes.china.NA.2020-09-27	H10N9	2020-09-27	2020.74	2020-09-01	eastern asia	china	chn	36.6848135465548	103.513718494908	liaoning	cn.ln	41.2987124958383	122.600275282862	NA	2020-09-27	profileNA	charadriiformes	122.600275282862	41.2987124958383
H10N9.NA.EPI_ISL_13985210.charadriiformes.china.NA.2020-09-27	H10N9	2020-09-27	2020.74	2020-09-01	eastern asia	china	chn	36.6848135465548	103.513718494908	liaoning	cn.ln	41.2987124958383	122.600275282862	NA	2020-09-27	profileNA	charadriiformes	122.600275282862	41.2987124958383
H6N2.NA.EPI_ISL_9572761.anseriformes.vietnam.NA.2020-01-20	H6N2	2020-01-20	2020.05	2020-01-01	south-eastern asia	vietnam	vnm	16.5422416723933	106.354375350692	NA	NA	NA	NA	NA	2020-01-20	profileNA	anseriformes	106.354375350692	16.5422416723933
H3N2.NA.EPI_ISL_15723481.environment.china.NA.2018-01-17	H3N2	2018-01-17	2018.04	2018-01-01	eastern asia	china	chn	36.6848135465548	103.513718494908	guangxi	cn.gx	23.82591453975	108.782865094166	NA	2018-01-17	profileNA	environment	108.782865094166	23.82591453975
H3N2.NA.EPI_ISL_15723495.environment.china.NA.2018-08-21	H3N2	2018-08-21	2018.64	2018-08-01	eastern asia	china	chn	36.6848135465548	103.513718494908	guangxi	cn.gx	23.82591453975	108.782865094166	NA	2018-08-21	profileNA	environment	108.782865094166	23.82591453975
H5N1.NA.EPI_ISL_17371283.anseriformes.indonesia.NA.2022-04-04	H5N1	2022-04-04	2022.25	2022-04-01	south-eastern asia	indonesia	idn	-2.28622572968828	117.242699644596	kalimantan selatan	id.ks	-2.99309303653839	115.439680623362	NA	2022-04-04	profile002	anseriformes	115.439680623362	-2.99309303653839
H5N1.EAnonGsGD.EPI_ISL_7987340.galliformes.italy.142.2021-10-16	H5N1	2021-10-16	2021.79	2021-10-01	southern europe	italy	ita	42.7080607219025	12.208345049127	NA	NA	NA	NA	Europe / Italy / NA / NA / NA	2021-10-16	profile002	galliformes	12.208345049127	42.7080607219025
H5N8.NA.EPI_ISL_18285998.anseriformes.netherlands.NA.2023-08-28	H5N8	2023-08-28	2023.65	2023-08-01	western europe	netherlands	nld	52.2573048104135	5.56251311224367	NA	NA	NA	NA	NA	2023-08-28	profile002	anseriformes	5.56251311224367	52.2573048104135
H5N1.2344b.EPI_ISL_15542438.na.italy.3.2022-09-23	H5N1	2022-09-23	2022.73	2022-09-01	southern europe	italy	ita	42.7080607219025	12.208345049127	piemonte	na	45.0574417495465	7.92378460187818	Europe / Spain / Castille-La Mancha / NA / NA	2022-09-23	profile002	na	7.92378460187818	45.0574417495465
H5N1.2344b.EPI_ISL_15878543.galliformes.france.3.2022-09-09	H5N1	2022-09-09	2022.69	2022-09-01	western europe	france	fra	46.5103009447381	2.5780749353201	auvergne-rhône-alpes	fr.ar	45.5190780558984	4.54715006428513	Europe / Spain / NA / NA / NA	2022-09-09	profile002	galliformes	4.54715006428513	45.5190780558984
H3N8.NA.EPI_ISL_16166665.anseriformes.china.NA.2019-10-08	H3N8	2019-10-08	2019.77	2019-10-01	eastern asia	china	chn	36.6848135465548	103.513718494908	shandong	cn.sd	36.3536638777003	118.136153809721	NA	2019-10-08	profileNA	anseriformes	118.136153809721	36.3536638777003
H5N3.NA.EPI_ISL_179428.anseriformes.japan.NA.2014-10-30	H5N3	2014-10-30	2014.83	2014-10-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	hokkaido	jp.hk	43.3824165431654	142.542521870972	NA	2014-10-30	profileNA	anseriformes	142.542521870972	43.3824165431654
H1N1.NA.EPI_ISL_302712.anseriformes.china.NA.2015-02-05	H1N1	2015-02-05	2015.1	2015-02-01	eastern asia	china	chn	36.6848135465548	103.513718494908	hubei	cn.hu	30.9806813015582	112.277189482252	NA	2015-02-05	profileNA	anseriformes	112.277189482252	30.9806813015582
H5N1.NA.EPI_ISL_18284467.anseriformes.japan.NA.2022-11-11	H5N1	2022-11-11	2022.86	2022-11-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	wakayama	jp.wk	33.9113994398813	135.506030353599	NA	2022-11-11	profileNA	anseriformes	135.506030353599	33.9113994398813
H5N1.NA.EPI_ISL_18042995.falconiformes.japan.NA.2022-10-11	H5N1	2022-10-11	2022.78	2022-10-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	NA	NA	NA	NA	NA	2022-10-11	profileNA	falconiformes	137.574137168765	37.3996665395305
H3N8.NA.EPI_ISL_400262.anseriformes.russia.NA.2019-09-19	H3N8	2019-09-19	2019.72	2019-09-01	eastern asia	russia	rus	66.0376616061812	95.7970903417469	sakhalin	ru.sl	49.8612119692892	143.6915952198	NA	2019-09-19	profileNA	anseriformes	143.6915952198	49.8612119692892
H3N8.NA.EPI_ISL_239581.anseriformes.japan.NA.2016-10-05	H3N8	2016-10-05	2016.76	2016-10-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	gunma	jp.gm	36.5040911228973	138.985357345329	NA	2016-10-05	profileNA	anseriformes	138.985357345329	36.5040911228973
H7N7.NA.EPI_ISL_240610.anseriformes.japan.NA.2016-12-14	H7N7	2016-12-14	2016.95	2016-12-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	ibaraki	jp.ib	36.3027610877484	140.318971903473	NA	2016-12-14	profileNA	anseriformes	140.318971903473	36.3027610877484
H10N4.NA.EPI_ISL_14770168.anseriformes.china.NA.2020-11-23	H10N4	2020-11-23	2020.89	2020-11-01	eastern asia	china	chn	36.6848135465548	103.513718494908	shandong	cn.sd	36.3536638777003	118.136153809721	NA	2020-11-23	profileNA	anseriformes	118.136153809721	36.3536638777003
H10N4.NA.EPI_ISL_14770161.gruiformes.china.NA.2020-11-29	H10N4	2020-11-29	2020.91	2020-11-01	eastern asia	china	chn	36.6848135465548	103.513718494908	shandong	cn.sd	36.3536638777003	118.136153809721	NA	2020-11-29	profileNA	gruiformes	118.136153809721	36.3536638777003
H11N2.NA.EPI_ISL_9572797.anseriformes.vietnam.NA.2019-12-30	H11N2	2019-12-30	2019.99	2019-12-01	south-eastern asia	vietnam	vnm	16.5422416723933	106.354375350692	NA	NA	NA	NA	NA	2019-12-30	profileNA	anseriformes	106.354375350692	16.5422416723933
H1N1.NA.EPI_ISL_16390395.environment.japan.NA.2021-01-25	H1N1	2021-01-25	2021.07	2021-01-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	kagoshima	jp.ks	30.9949222722596	130.419711465505	NA	2021-01-25	profileNA	environment	130.419711465505	30.9949222722596
H1N1.NA.EPI_ISL_17805835.environment.japan.NA.2021-01-25	H1N1	2021-01-25	2021.07	2021-01-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	NA	NA	NA	NA	NA	2021-01-25	profileNA	environment	137.574137168765	37.3996665395305
H7N7.NA.EPI_ISL_12627552.na.china.NA.2020-03-15	H7N7	2020-03-15	2020.2	2020-03-01	eastern asia	china	chn	36.6848135465548	103.513718494908	shandong	cn.sd	36.3536638777003	118.136153809721	NA	2020-03-15	profileNA	na	118.136153809721	36.3536638777003
H9N2.NA.EPI_ISL_4062017.na.china.NA.2019-12-15	H9N2	2019-12-15	2019.95	2019-12-01	eastern asia	china	chn	36.6848135465548	103.513718494908	shandong	cn.sd	36.3536638777003	118.136153809721	NA	2019-12-15	profileNA	na	118.136153809721	36.3536638777003
H3N8.NA.EPI_ISL_4072003.anseriformes.mongolia.NA.2018-09-11	H3N8	2018-09-11	2018.69	2018-09-01	eastern asia	mongolia	mng	46.9660284560213	103.138307461425	NA	NA	NA	NA	NA	2018-09-11	profileNA	anseriformes	103.138307461425	46.9660284560213
H5N2.NA.EPI_ISL_3229187.anseriformes.china.NA.2018-12-25	H5N2	2018-12-25	2018.98	2018-12-01	eastern asia	china	chn	36.6848135465548	103.513718494908	henan	cn.he	33.8761853651454	113.614527263456	NA	2018-12-25	profileNA	anseriformes	113.614527263456	33.8761853651454
H6N1.NA.EPI_ISL_292822.anseriformes.south_korea.NA.2017-02-08	H6N1	2017-02-08	2017.1	2017-02-01	eastern asia	south korea	kor	36.341057964317	127.784630688405	NA	NA	NA	NA	NA	2017-02-08	profileNA	anseriformes	127.784630688405	36.341057964317
