tip,label,node,cluster_profile,height,height_0.95_HPD,branch.length,host_simplifiedhost,host_simplifiedhost.prob,cluster_number
388,NA,573,8_5_1_1_2_1_1_3,1.85749270212002,,0.035105520743310414,anseriformes-wild,0.869252388982575,4_3_1_1_2_1_1_3
388,NA,574,8_5_1_1_2_1_1_3,1.83601274426141,,0.02349439357546701,anseriformes-wild,0.951149425287356,4_3_1_1_2_1_1_3
388,NA,575,8_5_1_1_2_1_1_3,1.79959973702359,,0.05452357257194418,anseriformes-wild,0.846153846153846,4_3_1_1_2_1_1_3
388,NA,577,8_5_1_1_2_1_1_3,1.72349944135107,,0.057146239844349855,anseriformes-wild,0.666666666666667,4_3_1_1_2_1_1_3
388,NA,579,8_5_1_1_2_1_1_3,1.7247436674212,,0.02374396128546019,anseriformes-wild,0.619047619047619,4_3_1_1_2_1_1_3
388,NA,582,8_5_1_1_2_1_1_3,1.60353323380054,,0.05870446785170946,other-bird,0.473280746583713,8_5_1_1_2_1_1_3
388,NA,583,8_5_1_1_2_1_1_3,1.41234057727514,,0.2411146215603237,other-bird,0.450838795689368,8_5_1_1_2_1_1_3
388,NA,602,8_5_1_1_2_1_1_3,1.33111621920605,,0.07589125616826498,other-bird,0.556170886075949,8_5_1_1_2_1_1_3
388,NA,603,8_5_1_1_2_1_1_3,0.835294710364655,,0.5283298761153375,galliformes-domestic,0.586881073577048,8_5_1_1_2_1_1_3
388,NA,604,8_5_1_1_2_1_1_3,0.732898751039079,,0.06281650733089428,galliformes-domestic,0.733333333333333,8_5_1_1_2_1_1_3
388,NA,605,8_5_1_1_2_1_1_3,0.713288838955469,,0.01960991208360996,galliformes-domestic,0.733333333333333,8_5_1_1_2_1_1_3
388,NA,606,8_5_1_1_2_1_1_3,0.574451219136832,,0.14386612258589992,galliformes-domestic,1,8_5_1_1_2_1_1_3
388,H5N1|2344b|EPI_ISL_18741785|galliformes|united_states|8_5_1_1_2_1_1_3|2023-11-18,388,8_5_1_1_2_1_1_3,0.358252863238248,,0.21116985313132108,galliformes-domestic,1,NA
389,NA,444,8_5_1_1_2_1_1_3,2.64172908620368,,NA,anseriformes-wild,0.678146872569715,2_1_1_1_1_1_1_1
389,NA,475,8_5_1_1_2_1_1_3,2.53081226728825,,0.1101575908236394,anseriformes-wild,0.983210912906611,2_1_1_1_1_1_1_1
389,NA,476,8_5_1_1_2_1_1_3,2.52125640237391,,0.0019546191632811016,anseriformes-wild,1,2_1_1_1_1_1_1_1
389,NA,477,8_5_1_1_2_1_1_3,2.46875134434476,,0.04579179384670207,anseriformes-wild,1,2_1_1_1_1_1_1_1
389,NA,492,8_5_1_1_2_1_1_3,2.45958186394648,,0.009169480398276253,anseriformes-wild,1,2_1_1_1_1_1_1_1
389,NA,493,8_5_1_1_2_1_1_3,2.4572758352946,,0.0023060286518790107,anseriformes-wild,1,2_1_1_1_1_1_1_1
389,NA,494,8_5_1_1_2_1_1_3,2.45572820691483,,0.0015476283797699608,anseriformes-wild,1,2_1_1_1_1_1_1_1
389,NA,495,8_5_1_1_2_1_1_3,2.45542680020583,,3.014067089983641e-4,anseriformes-wild,1,2_1_1_1_1_1_1_1
389,NA,516,8_5_1_1_2_1_1_3,2.45470320401295,,7.235961928846457e-4,anseriformes-wild,1,2_1_1_1_1_1_1_1
389,NA,518,8_5_1_1_2_1_1_3,2.35725658642844,,0.10570280646455865,anseriformes-wild,0.995886654478976,2_1_1_1_1_1_1_1
389,NA,519,8_5_1_1_2_1_1_3,2.29561100765285,,0.05338938989554132,anseriformes-wild,0.933333333333333,2_1_1_1_1_1_1_1
389,NA,527,8_5_1_1_2_1_1_3,2.29010664269149,,0.0055043649613599754,anseriformes-wild,0.933333333333333,5_1_1_1_2_1_1_1
389,NA,543,8_5_1_1_2_1_1_3,2.28704632330248,,0.0030603193890130775,anseriformes-wild,0.933333333333333,5_1_1_1_2_1_1_1
389,NA,553,8_5_1_1_2_1_1_3,2.24171994321149,,0.05253752670897516,anseriformes-wild,0.932968976048867,4_3_1_1_2_1_1_3
389,NA,554,8_5_1_1_2_1_1_3,2.20076010832457,,0.03374868826892463,anseriformes-wild,0.8,4_3_1_1_2_1_1_3
389,NA,555,8_5_1_1_2_1_1_3,2.19755605592235,,0.0032040524022249883,anseriformes-wild,0.8,4_3_1_1_2_1_1_3
389,NA,562,8_5_1_1_2_1_1_3,2.17358501354673,,0.023971042375619867,anseriformes-wild,0.866666666666667,4_3_1_1_2_1_1_3
389,NA,563,8_5_1_1_2_1_1_3,2.14848073238912,,0.02510428115761032,anseriformes-wild,0.933333333333333,4_3_1_1_2_1_1_3
389,NA,568,8_5_1_1_2_1_1_3,2.08372524093964,,0.0724231721140769,anseriformes-wild,0.812263754724906,4_3_1_1_2_1_1_3
389,NA,569,8_5_1_1_2_1_1_3,1.97553884501634,,0.1065391247292109,anseriformes-wild,0.690145539384513,4_3_1_1_2_1_1_3
389,NA,570,8_5_1_1_2_1_1_3,1.92909108818141,,0.046176516173003224,anseriformes-wild,0.664993153811045,4_3_1_1_2_1_1_3
389,NA,571,8_5_1_1_2_1_1_3,1.90667662779778,,0.022651792754828648,anseriformes-wild,0.66545948392938,4_3_1_1_2_1_1_3
389,NA,572,8_5_1_1_2_1_1_3,1.90304505720188,,0.0069209585318597,anseriformes-wild,0.695364238410596,4_3_1_1_2_1_1_3
389,NA,573,8_5_1_1_2_1_1_3,1.85749270212002,,0.035105520743310414,anseriformes-wild,0.869252388982575,4_3_1_1_2_1_1_3
389,NA,574,8_5_1_1_2_1_1_3,1.83601274426141,,0.02349439357546701,anseriformes-wild,0.951149425287356,4_3_1_1_2_1_1_3
389,NA,575,8_5_1_1_2_1_1_3,1.79959973702359,,0.05452357257194418,anseriformes-wild,0.846153846153846,4_3_1_1_2_1_1_3
389,NA,577,8_5_1_1_2_1_1_3,1.72349944135107,,0.057146239844349855,anseriformes-wild,0.666666666666667,4_3_1_1_2_1_1_3
389,NA,579,8_5_1_1_2_1_1_3,1.7247436674212,,0.02374396128546019,anseriformes-wild,0.619047619047619,4_3_1_1_2_1_1_3
389,NA,582,8_5_1_1_2_1_1_3,1.60353323380054,,0.05870446785170946,other-bird,0.473280746583713,8_5_1_1_2_1_1_3
389,NA,583,8_5_1_1_2_1_1_3,1.41234057727514,,0.2411146215603237,other-bird,0.450838795689368,8_5_1_1_2_1_1_3
389,NA,602,8_5_1_1_2_1_1_3,1.33111621920605,,0.07589125616826498,other-bird,0.556170886075949,8_5_1_1_2_1_1_3
389,NA,603,8_5_1_1_2_1_1_3,0.835294710364655,,0.5283298761153375,galliformes-domestic,0.586881073577048,8_5_1_1_2_1_1_3
389,NA,604,8_5_1_1_2_1_1_3,0.732898751039079,,0.06281650733089428,galliformes-domestic,0.733333333333333,8_5_1_1_2_1_1_3
389,NA,627,8_5_1_1_2_1_1_3,0.693544385568324,,0.04743032071585351,galliformes-domestic,0.829221008107155,8_5_1_1_2_1_1_3
389,NA,628,8_5_1_1_2_1_1_3,0.651418761498907,,0.038557714255349484,galliformes-domestic,0.827578321518408,8_5_1_1_2_1_1_3
389,NA,629,8_5_1_1_2_1_1_3,0.618180859466278,,0.028729856601597215,galliformes-domestic,0.733333333333333,8_5_1_1_2_1_1_3
389,NA,636,8_5_1_1_2_1_1_3,0.559775864300447,,0.05083438822379005,galliformes-domestic,0.729166666666667,8_5_1_1_2_1_1_3
389,NA,637,8_5_1_1_2_1_1_3,0.557976002490179,,0.01069585827506514,galliformes-domestic,0.858108108108108,8_5_1_1_2_1_1_3
389,H5N1|2344b|EPI_ISL_18741794|galliformes|united_states|8_5_1_1_2_1_1_3|2023-11-20,389,8_5_1_1_2_1_1_3,0.352773411183297,,0.2038772017841235,galliformes-domestic,1,NA
390,NA,444,8_5_1_1_2_1_1_3,2.64172908620368,,NA,anseriformes-wild,0.678146872569715,2_1_1_1_1_1_1_1
390,NA,475,8_5_1_1_2_1_1_3,2.53081226728825,,0.1101575908236394,anseriformes-wild,0.983210912906611,2_1_1_1_1_1_1_1
390,NA,476,8_5_1_1_2_1_1_3,2.52125640237391,,0.0019546191632811016,anseriformes-wild,1,2_1_1_1_1_1_1_1
390,NA,477,8_5_1_1_2_1_1_3,2.46875134434476,,0.04579179384670207,anseriformes-wild,1,2_1_1_1_1_1_1_1
390,NA,492,8_5_1_1_2_1_1_3,2.45958186394648,,0.009169480398276253,anseriformes-wild,1,2_1_1_1_1_1_1_1
390,NA,493,8_5_1_1_2_1_1_3,2.4572758352946,,0.0023060286518790107,anseriformes-wild,1,2_1_1_1_1_1_1_1
390,NA,494,8_5_1_1_2_1_1_3,2.45572820691483,,0.0015476283797699608,anseriformes-wild,1,2_1_1_1_1_1_1_1
390,NA,495,8_5_1_1_2_1_1_3,2.45542680020583,,3.014067089983641e-4,anseriformes-wild,1,2_1_1_1_1_1_1_1
390,NA,516,8_5_1_1_2_1_1_3,2.45470320401295,,7.235961928846457e-4,anseriformes-wild,1,2_1_1_1_1_1_1_1
390,NA,518,8_5_1_1_2_1_1_3,2.35725658642844,,0.10570280646455865,anseriformes-wild,0.995886654478976,2_1_1_1_1_1_1_1
390,NA,519,8_5_1_1_2_1_1_3,2.29561100765285,,0.05338938989554132,anseriformes-wild,0.933333333333333,2_1_1_1_1_1_1_1
390,NA,527,8_5_1_1_2_1_1_3,2.29010664269149,,0.0055043649613599754,anseriformes-wild,0.933333333333333,5_1_1_1_2_1_1_1
390,NA,543,8_5_1_1_2_1_1_3,2.28704632330248,,0.0030603193890130775,anseriformes-wild,0.933333333333333,5_1_1_1_2_1_1_1
390,NA,553,8_5_1_1_2_1_1_3,2.24171994321149,,0.05253752670897516,anseriformes-wild,0.932968976048867,4_3_1_1_2_1_1_3
390,NA,554,8_5_1_1_2_1_1_3,2.20076010832457,,0.03374868826892463,anseriformes-wild,0.8,4_3_1_1_2_1_1_3
390,NA,555,8_5_1_1_2_1_1_3,2.19755605592235,,0.0032040524022249883,anseriformes-wild,0.8,4_3_1_1_2_1_1_3
390,NA,562,8_5_1_1_2_1_1_3,2.17358501354673,,0.023971042375619867,anseriformes-wild,0.866666666666667,4_3_1_1_2_1_1_3
390,NA,563,8_5_1_1_2_1_1_3,2.14848073238912,,0.02510428115761032,anseriformes-wild,0.933333333333333,4_3_1_1_2_1_1_3
390,NA,568,8_5_1_1_2_1_1_3,2.08372524093964,,0.0724231721140769,anseriformes-wild,0.812263754724906,4_3_1_1_2_1_1_3
390,NA,569,8_5_1_1_2_1_1_3,1.97553884501634,,0.1065391247292109,anseriformes-wild,0.690145539384513,4_3_1_1_2_1_1_3
390,NA,570,8_5_1_1_2_1_1_3,1.92909108818141,,0.046176516173003224,anseriformes-wild,0.664993153811045,4_3_1_1_2_1_1_3
390,NA,571,8_5_1_1_2_1_1_3,1.90667662779778,,0.022651792754828648,anseriformes-wild,0.66545948392938,4_3_1_1_2_1_1_3
390,NA,572,8_5_1_1_2_1_1_3,1.90304505720188,,0.0069209585318597,anseriformes-wild,0.695364238410596,4_3_1_1_2_1_1_3
390,NA,573,8_5_1_1_2_1_1_3,1.85749270212002,,0.035105520743310414,anseriformes-wild,0.869252388982575,4_3_1_1_2_1_1_3
390,NA,574,8_5_1_1_2_1_1_3,1.83601274426141,,0.02349439357546701,anseriformes-wild,0.951149425287356,4_3_1_1_2_1_1_3
390,NA,575,8_5_1_1_2_1_1_3,1.79959973702359,,0.05452357257194418,anseriformes-wild,0.846153846153846,4_3_1_1_2_1_1_3
390,NA,577,8_5_1_1_2_1_1_3,1.72349944135107,,0.057146239844349855,anseriformes-wild,0.666666666666667,4_3_1_1_2_1_1_3
390,NA,579,8_5_1_1_2_1_1_3,1.7247436674212,,0.02374396128546019,anseriformes-wild,0.619047619047619,4_3_1_1_2_1_1_3
390,NA,582,8_5_1_1_2_1_1_3,1.60353323380054,,0.05870446785170946,other-bird,0.473280746583713,8_5_1_1_2_1_1_3
390,NA,583,8_5_1_1_2_1_1_3,1.41234057727514,,0.2411146215603237,other-bird,0.450838795689368,8_5_1_1_2_1_1_3
390,NA,602,8_5_1_1_2_1_1_3,1.33111621920605,,0.07589125616826498,other-bird,0.556170886075949,8_5_1_1_2_1_1_3
390,NA,603,8_5_1_1_2_1_1_3,0.835294710364655,,0.5283298761153375,galliformes-domestic,0.586881073577048,8_5_1_1_2_1_1_3
390,NA,604,8_5_1_1_2_1_1_3,0.732898751039079,,0.06281650733089428,galliformes-domestic,0.733333333333333,8_5_1_1_2_1_1_3
390,NA,605,8_5_1_1_2_1_1_3,0.713288838955469,,0.01960991208360996,galliformes-domestic,0.733333333333333,8_5_1_1_2_1_1_3
390,NA,606,8_5_1_1_2_1_1_3,0.574451219136832,,0.14386612258589992,galliformes-domestic,1,8_5_1_1_2_1_1_3
390,NA,607,8_5_1_1_2_1_1_3,0.556033601353528,,0.021253994464939918,galliformes-domestic,1,8_5_1_1_2_1_1_3
390,NA,608,8_5_1_1_2_1_1_3,0.566239952018997,,-0.013197901278023227,galliformes-domestic,0.934146341463415,8_5_1_1_2_1_1_3
390,H5N1|2344b|EPI_ISL_18749394|galliformes|méxico|8_5_1_1_2_1_1_3|2023-11-14,390,8_5_1_1_2_1_1_3,0.369211767347677,,0.1921548558349766,galliformes-domestic,1,NA
391,NA,444,8_5_1_1_2_1_1_3,2.64172908620368,,NA,anseriformes-wild,0.678146872569715,2_1_1_1_1_1_1_1
391,NA,475,8_5_1_1_2_1_1_3,2.53081226728825,,0.1101575908236394,anseriformes-wild,0.983210912906611,2_1_1_1_1_1_1_1
391,NA,476,8_5_1_1_2_1_1_3,2.52125640237391,,0.0019546191632811016,anseriformes-wild,1,2_1_1_1_1_1_1_1
391,NA,477,8_5_1_1_2_1_1_3,2.46875134434476,,0.04579179384670207,anseriformes-wild,1,2_1_1_1_1_1_1_1
391,NA,492,8_5_1_1_2_1_1_3,2.45958186394648,,0.009169480398276253,anseriformes-wild,1,2_1_1_1_1_1_1_1
391,NA,493,8_5_1_1_2_1_1_3,2.4572758352946,,0.0023060286518790107,anseriformes-wild,1,2_1_1_1_1_1_1_1
391,NA,494,8_5_1_1_2_1_1_3,2.45572820691483,,0.0015476283797699608,anseriformes-wild,1,2_1_1_1_1_1_1_1
391,NA,495,8_5_1_1_2_1_1_3,2.45542680020583,,3.014067089983641e-4,anseriformes-wild,1,2_1_1_1_1_1_1_1
391,NA,516,8_5_1_1_2_1_1_3,2.45470320401295,,7.235961928846457e-4,anseriformes-wild,1,2_1_1_1_1_1_1_1
391,NA,518,8_5_1_1_2_1_1_3,2.35725658642844,,0.10570280646455865,anseriformes-wild,0.995886654478976,2_1_1_1_1_1_1_1
391,NA,519,8_5_1_1_2_1_1_3,2.29561100765285,,0.05338938989554132,anseriformes-wild,0.933333333333333,2_1_1_1_1_1_1_1
391,NA,527,8_5_1_1_2_1_1_3,2.29010664269149,,0.0055043649613599754,anseriformes-wild,0.933333333333333,5_1_1_1_2_1_1_1
391,NA,543,8_5_1_1_2_1_1_3,2.28704632330248,,0.0030603193890130775,anseriformes-wild,0.933333333333333,5_1_1_1_2_1_1_1
391,NA,553,8_5_1_1_2_1_1_3,2.24171994321149,,0.05253752670897516,anseriformes-wild,0.932968976048867,4_3_1_1_2_1_1_3
391,NA,554,8_5_1_1_2_1_1_3,2.20076010832457,,0.03374868826892463,anseriformes-wild,0.8,4_3_1_1_2_1_1_3
391,NA,555,8_5_1_1_2_1_1_3,2.19755605592235,,0.0032040524022249883,anseriformes-wild,0.8,4_3_1_1_2_1_1_3
391,NA,562,8_5_1_1_2_1_1_3,2.17358501354673,,0.023971042375619867,anseriformes-wild,0.866666666666667,4_3_1_1_2_1_1_3
391,NA,563,8_5_1_1_2_1_1_3,2.14848073238912,,0.02510428115761032,anseriformes-wild,0.933333333333333,4_3_1_1_2_1_1_3
391,NA,568,8_5_1_1_2_1_1_3,2.08372524093964,,0.0724231721140769,anseriformes-wild,0.812263754724906,4_3_1_1_2_1_1_3
391,NA,569,8_5_1_1_2_1_1_3,1.97553884501634,,0.1065391247292109,anseriformes-wild,0.690145539384513,4_3_1_1_2_1_1_3
391,NA,570,8_5_1_1_2_1_1_3,1.92909108818141,,0.046176516173003224,anseriformes-wild,0.664993153811045,4_3_1_1_2_1_1_3
391,NA,571,8_5_1_1_2_1_1_3,1.90667662779778,,0.022651792754828648,anseriformes-wild,0.66545948392938,4_3_1_1_2_1_1_3
391,NA,572,8_5_1_1_2_1_1_3,1.90304505720188,,0.0069209585318597,anseriformes-wild,0.695364238410596,4_3_1_1_2_1_1_3
391,NA,573,8_5_1_1_2_1_1_3,1.85749270212002,,0.035105520743310414,anseriformes-wild,0.869252388982575,4_3_1_1_2_1_1_3
391,NA,574,8_5_1_1_2_1_1_3,1.83601274426141,,0.02349439357546701,anseriformes-wild,0.951149425287356,4_3_1_1_2_1_1_3
391,NA,575,8_5_1_1_2_1_1_3,1.79959973702359,,0.05452357257194418,anseriformes-wild,0.846153846153846,4_3_1_1_2_1_1_3
391,NA,577,8_5_1_1_2_1_1_3,1.72349944135107,,0.057146239844349855,anseriformes-wild,0.666666666666667,4_3_1_1_2_1_1_3
391,NA,579,8_5_1_1_2_1_1_3,1.7247436674212,,0.02374396128546019,anseriformes-wild,0.619047619047619,4_3_1_1_2_1_1_3
391,NA,582,8_5_1_1_2_1_1_3,1.60353323380054,,0.05870446785170946,other-bird,0.473280746583713,8_5_1_1_2_1_1_3
391,NA,583,8_5_1_1_2_1_1_3,1.41234057727514,,0.2411146215603237,other-bird,0.450838795689368,8_5_1_1_2_1_1_3
391,NA,602,8_5_1_1_2_1_1_3,1.33111621920605,,0.07589125616826498,other-bird,0.556170886075949,8_5_1_1_2_1_1_3
391,NA,603,8_5_1_1_2_1_1_3,0.835294710364655,,0.5283298761153375,galliformes-domestic,0.586881073577048,8_5_1_1_2_1_1_3
391,NA,646,8_5_1_1_2_1_1_3,0.659326084981109,,0.13638917338886436,anseriformes-wild,0.533333333333333,8_5_1_1_2_1_1_3
391,NA,647,8_5_1_1_2_1_1_3,0.646562960448509,,0.01276312453260009,anseriformes-wild,0.533333333333333,8_5_1_1_2_1_1_3
391,NA,648,8_5_1_1_2_1_1_3,0.580509794183368,,0.07853145655329907,galliformes-domestic,0.78125,8_5_1_1_2_1_1_3
391,NA,649,8_5_1_1_2_1_1_3,0.547615396199976,,0.01668123811059319,galliformes-domestic,0.850080775444265,8_5_1_1_2_1_1_3
391,H5N1|2344b|EPI_ISL_18749401|anseriformes|united_states|8_5_1_1_2_1_1_3|2023-11-15,391,8_5_1_1_2_1_1_3,0.366472041320321,,0.18487822446429636,anseriformes-domestic,1,NA
392,NA,444,8_5_1_1_2_1_1_3,2.64172908620368,,NA,anseriformes-wild,0.678146872569715,2_1_1_1_1_1_1_1
392,NA,475,8_5_1_1_2_1_1_3,2.53081226728825,,0.1101575908236394,anseriformes-wild,0.983210912906611,2_1_1_1_1_1_1_1
392,NA,476,8_5_1_1_2_1_1_3,2.52125640237391,,0.0019546191632811016,anseriformes-wild,1,2_1_1_1_1_1_1_1
392,NA,477,8_5_1_1_2_1_1_3,2.46875134434476,,0.04579179384670207,anseriformes-wild,1,2_1_1_1_1_1_1_1
392,NA,492,8_5_1_1_2_1_1_3,2.45958186394648,,0.009169480398276253,anseriformes-wild,1,2_1_1_1_1_1_1_1
392,NA,493,8_5_1_1_2_1_1_3,2.4572758352946,,0.0023060286518790107,anseriformes-wild,1,2_1_1_1_1_1_1_1
392,NA,494,8_5_1_1_2_1_1_3,2.45572820691483,,0.0015476283797699608,anseriformes-wild,1,2_1_1_1_1_1_1_1
392,NA,495,8_5_1_1_2_1_1_3,2.45542680020583,,3.014067089983641e-4,anseriformes-wild,1,2_1_1_1_1_1_1_1
392,NA,516,8_5_1_1_2_1_1_3,2.45470320401295,,7.235961928846457e-4,anseriformes-wild,1,2_1_1_1_1_1_1_1
392,NA,518,8_5_1_1_2_1_1_3,2.35725658642844,,0.10570280646455865,anseriformes-wild,0.995886654478976,2_1_1_1_1_1_1_1
392,NA,519,8_5_1_1_2_1_1_3,2.29561100765285,,0.05338938989554132,anseriformes-wild,0.933333333333333,2_1_1_1_1_1_1_1
392,NA,527,8_5_1_1_2_1_1_3,2.29010664269149,,0.0055043649613599754,anseriformes-wild,0.933333333333333,5_1_1_1_2_1_1_1
392,NA,543,8_5_1_1_2_1_1_3,2.28704632330248,,0.0030603193890130775,anseriformes-wild,0.933333333333333,5_1_1_1_2_1_1_1
392,NA,553,8_5_1_1_2_1_1_3,2.24171994321149,,0.05253752670897516,anseriformes-wild,0.932968976048867,4_3_1_1_2_1_1_3
392,NA,554,8_5_1_1_2_1_1_3,2.20076010832457,,0.03374868826892463,anseriformes-wild,0.8,4_3_1_1_2_1_1_3
392,NA,555,8_5_1_1_2_1_1_3,2.19755605592235,,0.0032040524022249883,anseriformes-wild,0.8,4_3_1_1_2_1_1_3
392,NA,562,8_5_1_1_2_1_1_3,2.17358501354673,,0.023971042375619867,anseriformes-wild,0.866666666666667,4_3_1_1_2_1_1_3
392,NA,563,8_5_1_1_2_1_1_3,2.14848073238912,,0.02510428115761032,anseriformes-wild,0.933333333333333,4_3_1_1_2_1_1_3
392,NA,568,8_5_1_1_2_1_1_3,2.08372524093964,,0.0724231721140769,anseriformes-wild,0.812263754724906,4_3_1_1_2_1_1_3
392,NA,569,8_5_1_1_2_1_1_3,1.97553884501634,,0.1065391247292109,anseriformes-wild,0.690145539384513,4_3_1_1_2_1_1_3
392,NA,570,8_5_1_1_2_1_1_3,1.92909108818141,,0.046176516173003224,anseriformes-wild,0.664993153811045,4_3_1_1_2_1_1_3
392,NA,571,8_5_1_1_2_1_1_3,1.90667662779778,,0.022651792754828648,anseriformes-wild,0.66545948392938,4_3_1_1_2_1_1_3
392,NA,572,8_5_1_1_2_1_1_3,1.90304505720188,,0.0069209585318597,anseriformes-wild,0.695364238410596,4_3_1_1_2_1_1_3
392,NA,573,8_5_1_1_2_1_1_3,1.85749270212002,,0.035105520743310414,anseriformes-wild,0.869252388982575,4_3_1_1_2_1_1_3
392,NA,574,8_5_1_1_2_1_1_3,1.83601274426141,,0.02349439357546701,anseriformes-wild,0.951149425287356,4_3_1_1_2_1_1_3
392,NA,575,8_5_1_1_2_1_1_3,1.79959973702359,,0.05452357257194418,anseriformes-wild,0.846153846153846,4_3_1_1_2_1_1_3
392,NA,577,8_5_1_1_2_1_1_3,1.72349944135107,,0.057146239844349855,anseriformes-wild,0.666666666666667,4_3_1_1_2_1_1_3
392,NA,579,8_5_1_1_2_1_1_3,1.7247436674212,,0.02374396128546019,anseriformes-wild,0.619047619047619,4_3_1_1_2_1_1_3
392,NA,582,8_5_1_1_2_1_1_3,1.60353323380054,,0.05870446785170946,other-bird,0.473280746583713,8_5_1_1_2_1_1_3
392,NA,583,8_5_1_1_2_1_1_3,1.41234057727514,,0.2411146215603237,other-bird,0.450838795689368,8_5_1_1_2_1_1_3
392,NA,602,8_5_1_1_2_1_1_3,1.33111621920605,,0.07589125616826498,other-bird,0.556170886075949,8_5_1_1_2_1_1_3
392,NA,603,8_5_1_1_2_1_1_3,0.835294710364655,,0.5283298761153375,galliformes-domestic,0.586881073577048,8_5_1_1_2_1_1_3
392,NA,604,8_5_1_1_2_1_1_3,0.732898751039079,,0.06281650733089428,galliformes-domestic,0.733333333333333,8_5_1_1_2_1_1_3
392,NA,627,8_5_1_1_2_1_1_3,0.693544385568324,,0.04743032071585351,galliformes-domestic,0.829221008107155,8_5_1_1_2_1_1_3
392,H5N1|2344b|EPI_ISL_18749405|galliformes|united_states|8_5_1_1_2_1_1_3|2023-11-15,392,8_5_1_1_2_1_1_3,0.36647204132032,,0.3189963890029084,galliformes-domestic,1,NA
393,NA,444,8_5_1_1_2_1_1_3,2.64172908620368,,NA,anseriformes-wild,0.678146872569715,2_1_1_1_1_1_1_1
393,NA,475,8_5_1_1_2_1_1_3,2.53081226728825,,0.1101575908236394,anseriformes-wild,0.983210912906611,2_1_1_1_1_1_1_1
393,NA,476,8_5_1_1_2_1_1_3,2.52125640237391,,0.0019546191632811016,anseriformes-wild,1,2_1_1_1_1_1_1_1
393,NA,477,8_5_1_1_2_1_1_3,2.46875134434476,,0.04579179384670207,anseriformes-wild,1,2_1_1_1_1_1_1_1
393,NA,492,8_5_1_1_2_1_1_3,2.45958186394648,,0.009169480398276253,anseriformes-wild,1,2_1_1_1_1_1_1_1
393,NA,493,8_5_1_1_2_1_1_3,2.4572758352946,,0.0023060286518790107,anseriformes-wild,1,2_1_1_1_1_1_1_1
393,NA,494,8_5_1_1_2_1_1_3,2.45572820691483,,0.0015476283797699608,anseriformes-wild,1,2_1_1_1_1_1_1_1
393,NA,495,8_5_1_1_2_1_1_3,2.45542680020583,,3.014067089983641e-4,anseriformes-wild,1,2_1_1_1_1_1_1_1
393,NA,516,8_5_1_1_2_1_1_3,2.45470320401295,,7.235961928846457e-4,anseriformes-wild,1,2_1_1_1_1_1_1_1
393,NA,518,8_5_1_1_2_1_1_3,2.35725658642844,,0.10570280646455865,anseriformes-wild,0.995886654478976,2_1_1_1_1_1_1_1
393,NA,519,8_5_1_1_2_1_1_3,2.29561100765285,,0.05338938989554132,anseriformes-wild,0.933333333333333,2_1_1_1_1_1_1_1
393,NA,527,8_5_1_1_2_1_1_3,2.29010664269149,,0.0055043649613599754,anseriformes-wild,0.933333333333333,5_1_1_1_2_1_1_1
393,NA,543,8_5_1_1_2_1_1_3,2.28704632330248,,0.0030603193890130775,anseriformes-wild,0.933333333333333,5_1_1_1_2_1_1_1
393,NA,553,8_5_1_1_2_1_1_3,2.24171994321149,,0.05253752670897516,anseriformes-wild,0.932968976048867,4_3_1_1_2_1_1_3
393,NA,554,8_5_1_1_2_1_1_3,2.20076010832457,,0.03374868826892463,anseriformes-wild,0.8,4_3_1_1_2_1_1_3
393,NA,555,8_5_1_1_2_1_1_3,2.19755605592235,,0.0032040524022249883,anseriformes-wild,0.8,4_3_1_1_2_1_1_3
393,NA,562,8_5_1_1_2_1_1_3,2.17358501354673,,0.023971042375619867,anseriformes-wild,0.866666666666667,4_3_1_1_2_1_1_3
393,NA,563,8_5_1_1_2_1_1_3,2.14848073238912,,0.02510428115761032,anseriformes-wild,0.933333333333333,4_3_1_1_2_1_1_3
393,NA,568,8_5_1_1_2_1_1_3,2.08372524093964,,0.0724231721140769,anseriformes-wild,0.812263754724906,4_3_1_1_2_1_1_3
393,NA,569,8_5_1_1_2_1_1_3,1.97553884501634,,0.1065391247292109,anseriformes-wild,0.690145539384513,4_3_1_1_2_1_1_3
393,NA,570,8_5_1_1_2_1_1_3,1.92909108818141,,0.046176516173003224,anseriformes-wild,0.664993153811045,4_3_1_1_2_1_1_3
393,NA,571,8_5_1_1_2_1_1_3,1.90667662779778,,0.022651792754828648,anseriformes-wild,0.66545948392938,4_3_1_1_2_1_1_3
393,NA,572,8_5_1_1_2_1_1_3,1.90304505720188,,0.0069209585318597,anseriformes-wild,0.695364238410596,4_3_1_1_2_1_1_3
393,NA,573,8_5_1_1_2_1_1_3,1.85749270212002,,0.035105520743310414,anseriformes-wild,0.869252388982575,4_3_1_1_2_1_1_3
393,NA,574,8_5_1_1_2_1_1_3,1.83601274426141,,0.02349439357546701,anseriformes-wild,0.951149425287356,4_3_1_1_2_1_1_3
393,NA,575,8_5_1_1_2_1_1_3,1.79959973702359,,0.05452357257194418,anseriformes-wild,0.846153846153846,4_3_1_1_2_1_1_3
393,NA,577,8_5_1_1_2_1_1_3,1.72349944135107,,0.057146239844349855,anseriformes-wild,0.666666666666667,4_3_1_1_2_1_1_3
393,NA,579,8_5_1_1_2_1_1_3,1.7247436674212,,0.02374396128546019,anseriformes-wild,0.619047619047619,4_3_1_1_2_1_1_3
