gid_0,country,name_1,varname_1,hasc_1,iso_1,adm1_long,adm1_lat,adm0_long,adm0_lat
sau,saudi arabia,'asir,asir|aseer|assyear,sa.as,sa-14,42.9405764261705,19.1357166925379,44.6696115968178,24.0835905561219
sau,saudi arabia,al bahah,baha|bahah,sa.ba,sa-11,41.4649093128768,20.1816235587514,44.6696115968178,24.0835905561219
sau,saudi arabia,al hudud ash shamaliyah,northern borders,sa.hs,sa-08,41.8457973860686,30.1659109329204,44.6696115968178,24.0835905561219
sau,saudi arabia,al jawf,jawf|al joaf|al-jouf|jowf,sa.jf,sa-12,39.4335342136011,30.0263344152771,44.6696115968178,24.0835905561219
sau,saudi arabia,al madinah,madinah|al madinah al munawwarah,sa.md,na,39.5107821817328,24.9176915478522,44.6696115968178,24.0835905561219
sau,saudi arabia,al qassim,al quassim|qassim|qasim|al gassi,sa.qs,na,43.288920615829,26.2001539297896,44.6696115968178,24.0835905561219
sau,saudi arabia,ar riyad,riyad|riad|riyadh,sa.ri,sa-01,45.5821881817745,23.0784844370694,44.6696115968178,24.0835905561219
sau,saudi arabia,ash-sharqīyah,eastern|ash sharqiyah,sa.sh,na,50.2204345224859,23.2351806808935,44.6696115968178,24.0835905561219
sau,saudi arabia,ḥaʼil,hai'il,sa.ha,na,41.4318503473533,27.4263864532893,44.6696115968178,24.0835905561219
sau,saudi arabia,jizan,jazan|qizan,sa.jz,na,42.6805632874521,17.22968430838,44.6696115968178,24.0835905561219
sau,saudi arabia,makkah,makka|makkah al-mukarramah|mecca,sa.mk,na,41.2634264595346,21.6179055025551,44.6696115968178,24.0835905561219
sau,saudi arabia,najran,na,sa.nj,sa-10,46.8646574387678,18.458317908995,44.6696115968178,24.0835905561219
sau,saudi arabia,tabuk,tabouk,sa.tb,sa-07,37.2476502370614,27.898938618836,44.6696115968178,24.0835905561219
sdn,sudan,al jazirah,gezira,sd.gz,na,33.3449423162371,14.5819708989818,29.9695329087656,16.025693583651
sdn,sudan,al qadarif,gedarif|gadarif|gedaref|gederaf,sd.gd,na,35.2225682779339,14.1698024319495,29.9695329087656,16.025693583651
sdn,sudan,blue nile,an nīl al azraq|nil bleu|nilo az,sd.bn,sd-nb,34.1249597862949,11.2675245971109,29.9695329087656,16.025693583651
sdn,sudan,central darfur,zalingei,sd.cd,sd-dc,23.4377144993625,12.3440230029283,29.9695329087656,16.025693583651
sdn,sudan,east darfur,na,sd.ed,na,26.446239341833,11.0062638757803,29.9695329087656,16.025693583651
sdn,sudan,kassala,cassala|kessala,sd.ka,sd-ka,35.7495778879842,15.9884363428694,29.9695329087656,16.025693583651
sdn,sudan,khartoum,al kharţūm| al khurţūm| cartum|j,sd.kh,sd-kh,32.8024405823293,15.8441067175293,29.9695329087656,16.025693583651
sdn,sudan,north darfur,dārfūr ash shamālīyah| shamāl dā,sd.nd,sd-dn,25.5597562802369,16.1895851233721,29.9695329087656,16.025693583651
sdn,sudan,north kurdufan,kurdufān ash shamālīyah|shamāl k,sd.kn,na,29.7690215261412,14.8520566453993,29.9695329087656,16.025693583651
sdn,sudan,northern,ash shamālī|ash shamālīyah|nord,sd.no,sd-no,29.3639262948158,19.5589594233702,29.9695329087656,16.025693583651
sdn,sudan,red sea,baḥr al aḥmar|mar rojo|mar rosso,sd.rs,sd-rs,35.7064709451164,19.8215850887524,29.9695329087656,16.025693583651
sdn,sudan,river nile,"an nīl, nahr an nīl| nil| nile|",sd.rn,sd-nr,33.4671573537076,18.3414709459689,29.9695329087656,16.025693583651
sdn,sudan,sennar,sinnar,sd.si,sd-si,34.0542927718008,12.8959448744681,29.9695329087656,16.025693583651
sdn,sudan,south darfur,dārfūr al janūbīyah| janūb dārfū,sd.sd,sd-ds,24.458211489898,10.8732939039599,29.9695329087656,16.025693583651
sdn,sudan,south kurdufan,southern kordofan|south kordufan,sd.ks,na,30.8227388453353,11.2909420286873,29.9695329087656,16.025693583651
sdn,sudan,west darfur,dārfūr al gharbīyah|gharb dārfūr,sd.wd,sd-dw,22.6279163241305,13.510066475133,29.9695329087656,16.025693583651
sdn,sudan,west kurdufan,gharb kurdufān| gharb kurdufun|,sd.kn,na,28.4061958067421,11.7572768845904,29.9695329087656,16.025693583651
sdn,sudan,white nile,an baḥr al abyad|an nīl al-abyad,sd.wn,sd-nw,32.3517225815886,13.4027278615677,29.9695329087656,16.025693583651
sen,senegal,dakar,cap vert|dacar,sn.dk,sn-dk,-17.2654205138493,14.7546609544409,-14.4663797488722,14.357700346957
sen,senegal,diourbel,na,sn.db,sn-db,-16.1205863061418,14.7810989774068,-14.4663797488722,14.357700346957
sen,senegal,fatick,na,sn.fk,sn-fk,-16.3476774276442,14.1560726146647,-14.4663797488722,14.357700346957
sen,senegal,kaffrine,na,sn.kf,sn-ka,-15.1857369776162,14.2190396521807,-14.4663797488722,14.357700346957
sen,senegal,kaolack,na,sn.kc,sn-kl,-15.932448611569,13.9708419740787,-14.4663797488722,14.357700346957
sen,senegal,kédougou,sénégal oriental,sn.kg,na,-12.1950104413952,12.8435677750204,-14.4663797488722,14.357700346957
sen,senegal,kolda,na,sn.kd,sn-kd,-14.4163660177671,13.0305127663464,-14.4663797488722,14.357700346957
sen,senegal,louga,na,sn.lg,sn-lg,-15.5412699346472,15.4266318031513,-14.4663797488722,14.357700346957
sen,senegal,matam,na,sn.mt,sn-mt,-13.7275440542107,15.1432646106805,-14.4663797488722,14.357700346957
sen,senegal,saint-louis,fleuve|vallée du fleuve,sn.st,sn-sl,-15.0000545609368,16.1765012505279,-14.4663797488722,14.357700346957
sen,senegal,sédhiou,na,sn.sd,na,-15.5869689698488,12.8931050636053,-14.4663797488722,14.357700346957
sen,senegal,tambacounda,sénégal oriental,sn.tb,sn-tc,-13.2250285485473,13.8921317326524,-14.4663797488722,14.357700346957
sen,senegal,thiès,na,sn.th,na,-16.7546068121427,14.831526394723,-14.4663797488722,14.357700346957
sen,senegal,ziguinchor,na,sn.zg,sn-zg,-16.3740270633799,12.7791827152219,-14.4663797488722,14.357700346957
sgp,singapore,central,na,na,na,103.831947830936,1.30593358590112,103.815058460924,1.35345915155552
sgp,singapore,east,na,na,na,103.956647766673,1.34892331700083,103.815058460924,1.35345915155552
sgp,singapore,north,na,na,na,103.792887535321,1.41501599338095,103.815058460924,1.35345915155552
sgp,singapore,north-east,na,na,na,103.929853792814,1.39364150331883,103.815058460924,1.35345915155552
sgp,singapore,west,na,na,na,103.703535355566,1.32999694970577,103.815058460924,1.35345915155552
shn,"saint helena, ascension and tris",ascension,ascensão,sh.ac,na,-14.3668663555292,-7.94348878147193,-10.3818427180702,-24.3161034926751
shn,"saint helena, ascension and tris",saint helena,na,sh.sh,sh-hl,-5.70743966634027,-15.9652297144214,-10.3818427180702,-24.3161034926751
shn,"saint helena, ascension and tris",tristan da cunha,tristão da cunha,sh.ta,na,-11.4496167789416,-38.3644354479874,-10.3818427180702,-24.3161034926751
sjm,svalbard and jan mayen,jan mayen,na,sj.jn,na,-8.3623255199973,71.0293241925286,18.0821995071948,78.8004759208385
sjm,svalbard and jan mayen,svalbard,na,sj.sv,na,18.3682224736526,78.8392895921084,18.0821995071948,78.8004759208385
slb,solomon islands,central,na,sb.cn,na,159.824992844037,-9.07703779799865,159.559600094349,-8.88975893393562
slb,solomon islands,choiseul,lauru,sb.ch,sb-ch,156.969540263175,-7.04623353530072,159.559600094349,-8.88975893393562
slb,solomon islands,guadalcanal,na,sb.gu,sb-gu,160.163805309352,-9.62447259199065,159.559600094349,-8.88975893393562
slb,solomon islands,honiara,capital territory,sb.ct,na,159.969979635743,-9.43929244164906,159.559600094349,-8.88975893393562
slb,solomon islands,isabel,na,sb.is,na,159.149161458768,-8.01495584842097,159.559600094349,-8.88975893393562
slb,solomon islands,makira ulawa,makira and ulawa,sb.mk,na,161.819156052355,-10.5349469305463,159.559600094349,-8.88975893393562
slb,solomon islands,malaita,na,sb.ml,na,161.005828373724,-8.958268353352,159.559600094349,-8.88975893393562
slb,solomon islands,rennell and bellona,na,sb.rb,na,160.264420435461,-11.6526396365575,159.559600094349,-8.88975893393562
slb,solomon islands,temotu,eastern islands,sb.te,na,166.247252024068,-10.9394167284013,159.559600094349,-8.88975893393562
slb,solomon islands,western,na,sb.we,sb-we,157.243206331585,-8.14369969931054,159.559600094349,-8.88975893393562
sle,sierra leone,eastern,na,sl.ea,sl-e,-10.9821541716839,8.22671901002551,-11.7901646489695,8.55567558351223
sle,sierra leone,northern,na,sl.no,sl-n,-11.9807583144842,9.13728546286929,-11.7901646489695,8.55567558351223
sle,sierra leone,southern,na,sl.so,sl-s,-12.0349366220158,7.77967240017324,-11.7901646489695,8.55567558351223
sle,sierra leone,western,na,sl.we,na,-13.1045031475122,8.33730211570287,-11.7901646489695,8.55567558351223
slv,el salvador,ahuachapán,na,sv.ah,na,-89.9019465638581,13.85751530113,-88.8664332359427,13.7306302441121
slv,el salvador,cabañas,na,sv.ca,na,-88.7088419059725,13.8770427848278,-88.8664332359427,13.7306302441121
slv,el salvador,chalatenango,na,sv.ch,sv-ch,-89.074533923117,14.1311855079488,-88.8664332359427,13.7306302441121
slv,el salvador,cuscatlán,na,sv.cu,na,-89.0199727133281,13.8355610804767,-88.8664332359427,13.7306302441121
slv,el salvador,la libertad,na,sv.li,sv-li,-89.3626721683822,13.7041254078252,-88.8664332359427,13.7306302441121
slv,el salvador,la paz,na,sv.pa,sv-pa,-88.9640957212382,13.4752260701863,-88.8664332359427,13.7306302441121
slv,el salvador,la unión,na,sv.un,na,-87.889456391793,13.5229767589996,-88.8664332359427,13.7306302441121
slv,el salvador,morazán,na,sv.mo,na,-88.1067353445627,13.7664156549039,-88.8664332359427,13.7306302441121
slv,el salvador,san miguel,na,sv.sm,sv-sm,-88.2545653741533,13.5359627737579,-88.8664332359427,13.7306302441121
slv,el salvador,san salvador,na,sv.ss,sv-ss,-89.1654060146705,13.7632068030981,-88.8664332359427,13.7306302441121
slv,el salvador,san vicente,na,sv.sv,sv-sv,-88.7211338085301,13.6012934712611,-88.8664332359427,13.7306302441121
slv,el salvador,santa ana,na,sv.sa,sv-sa,-89.5052394382096,14.1175041023714,-88.8664332359427,13.7306302441121
slv,el salvador,sonsonate,na,sv.so,sv-so,-89.6842690856729,13.6941561260381,-88.8664332359427,13.7306302441121
slv,el salvador,usulután,na,sv.us,na,-88.4903729147854,13.3820975919612,-88.8664332359427,13.7306302441121
smr,san marino,acquaviva,na,sm.ac,na,12.4176550217511,43.9443384936157,12.460990189085,43.9390470104346
smr,san marino,borgo maggiore,na,sm.bm,na,12.454198844958,43.9430419314005,12.460990189085,43.9390470104346
smr,san marino,chiesanuova,na,sm.ch,na,12.4187013481726,43.9124414436214,12.460990189085,43.9390470104346
smr,san marino,domagnano,na,sm.do,na,12.4822053979832,43.9540172810299,12.460990189085,43.9390470104346
smr,san marino,faetano,na,sm.fa,sm-04,12.4924003073907,43.9369012287323,12.460990189085,43.9390470104346
smr,san marino,fiorentino,na,sm.fi,na,12.4564397098967,43.9088318918378,12.460990189085,43.9390470104346
smr,san marino,montegiardino,na,sm.mg,na,12.4811419261847,43.9097910940999,12.460990189085,43.9390470104346
smr,san marino,san marino,na,sm.sm,na,12.4368811405642,43.9270468805008,12.460990189085,43.9390470104346
smr,san marino,serravalle,na,sm.se,sm-09,12.4848175539415,43.9747153984205,12.460990189085,43.9390470104346
som,somalia,awdal,adal | adel,so.aw,so-aw,43.3783285641351,10.5639806531444,45.8468872618428,6.0529747586237
som,somalia,bakool,na,so.bk,na,43.9475770481152,4.20370181140748,45.8468872618428,6.0529747586237
som,somalia,banaadir,benadir,so.bn,so-bn,45.4242483865249,2.10912563439411,45.8468872618428,6.0529747586237
som,somalia,bari,na,so.br,so-br,50.0477614919565,10.217898178733,45.8468872618428,6.0529747586237
som,somalia,bay,baay,so.by,na,43.5662683299271,2.652904112834,45.8468872618428,6.0529747586237
som,somalia,galguduud,galgudug,so.ga,na,46.7776516830691,5.10229778579565,45.8468872618428,6.0529747586237
som,somalia,gedo,gado,so.ge,so-ge,41.9746754814794,2.88713423051951,45.8468872618428,6.0529747586237
som,somalia,hiiraan,hiiran,so.hi,so-hi,45.4756264365269,4.20992900469347,45.8468872618428,6.0529747586237
som,somalia,jubbada dhexe,j. dhexe| central juba| middle j,so.jd,na,42.5380491776263,1.22518937623266,45.8468872618428,6.0529747586237
som,somalia,jubbada hoose,j. hoose| lower juba,so.jh,so-jh,41.8025921553214,0.0921454563838337,45.8468872618428,6.0529747586237
som,somalia,mudug,madugh| mudugh,so.mu,so-mu,48.1459066837929,6.38050124596917,45.8468872618428,6.0529747586237
som,somalia,nugaal,na,so.nu,so-nu,48.9036267561981,8.10530994318812,45.8468872618428,6.0529747586237
som,somalia,sanaag,sanag,so.sa,na,47.6821184020438,10.3049697857772,45.8468872618428,6.0529747586237
som,somalia,shabeellaha dhexe,sh. dhexe| central shabele,so.sd,na,46.0101539842978,3.02144215344501,45.8468872618428,6.0529747586237
som,somalia,shabeellaha hoose,sh. hoose| lower shabele,so.sh,so-sh,44.3256897872637,1.90388476105855,45.8468872618428,6.0529747586237
som,somalia,sool,na,so.so,so-so,47.5401634100246,8.96779340323251,45.8468872618428,6.0529747586237
som,somalia,togdheer,tog-dheer| togdheer| togder,so.to,so-to,45.7185915458544,9.0931224650253,45.8468872618428,6.0529747586237
som,somalia,woqooyi galbeed,north-west| w.galbeed| woqooyi g,so.wo,so-wo,44.5636827476068,9.87304872594984,45.8468872618428,6.0529747586237
spm,saint pierre and miquelon,miquelon-langlade,na,pm.ml,na,-56.3224744553647,46.9505183989683,-56.3057336668376,46.9296307506503
spm,saint pierre and miquelon,saint-pierre,na,pm.sp,na,-56.1887995163154,46.7832070900666,-56.3057336668376,46.9296307506503
srb,serbia,borski,bor,rs.bo,na,22.2484331979422,44.3031172774623,20.7992241330769,44.2155831781841
srb,serbia,braničevski,braničevo,rs.br,na,21.5265955437998,44.4506623620319,20.7992241330769,44.2155831781841
srb,serbia,grad beograd,belgrade,rs.bg,na,20.3984697270395,44.6278781790981,20.7992241330769,44.2155831781841
srb,serbia,jablanički,jablanica,rs.ja,na,21.8952323652494,42.9063501741594,20.7992241330769,44.2155831781841
srb,serbia,južno-bački,south bačka,rs.jc,na,19.7195641657296,45.4014544504324,20.7992241330769,44.2155831781841
srb,serbia,južno-banatski,south banat,rs.jn,na,20.9702106968999,44.9903377030922,20.7992241330769,44.2155831781841
srb,serbia,kolubarski,kolubara,rs.kb,na,19.9193239619702,44.2911736408605,20.7992241330769,44.2155831781841
srb,serbia,mačvanski,mačva,rs.ma,na,19.4989518262085,44.554600465568,20.7992241330769,44.2155831781841
srb,serbia,moravički,moravica|morava,rs.mr,na,20.2840538788592,43.7541615143801,20.7992241330769,44.2155831781841
srb,serbia,nišavski,nišava,rs.ns,na,21.8630645470237,43.4008804550015,20.7992241330769,44.2155831781841
srb,serbia,pčinjski,pčinja,rs.pc,na,22.0567973501863,42.5208147058481,20.7992241330769,44.2155831781841
srb,serbia,pirotski,pirot,rs.pi,na,22.5502229116387,43.1352898493335,20.7992241330769,44.2155831781841
srb,serbia,podunavski,podunavlje|danube,rs.pd,na,20.9589750506453,44.4342958761569,20.7992241330769,44.2155831781841
srb,serbia,pomoravski,pomoravlje,rs.pm,na,21.3508262243835,43.9665110487452,20.7992241330769,44.2155831781841
srb,serbia,rasinski,rasina,rs.rn,na,21.1496310477861,43.493159717286,20.7992241330769,44.2155831781841
srb,serbia,raški,raška,rs.rs,na,20.5321450878293,43.3498143932637,20.7992241330769,44.2155831781841
srb,serbia,severno-bački,north bačka,rs.sc,na,19.612007679887,45.9299967360593,20.7992241330769,44.2155831781841
srb,serbia,severno-banatski,north banat,rs.sn,na,20.1863578045849,45.9096368486214,20.7992241330769,44.2155831781841
srb,serbia,srednje-banatski,central banat,rs.sd,na,20.4903918300829,45.4567329256127,20.7992241330769,44.2155831781841
srb,serbia,sremski,srem,rs.sm,na,19.7347856672082,44.9784578644316,20.7992241330769,44.2155831781841
srb,serbia,šumadijski,šumadija,rs.su,na,20.765513725666,44.0919464354779,20.7992241330769,44.2155831781841
srb,serbia,toplički,toplica,rs.to,na,21.3669240462833,43.1452047709168,20.7992241330769,44.2155831781841
srb,serbia,zaječarski,zaječar,rs.zj,na,22.1348093000395,43.7316024633352,20.7992241330769,44.2155831781841
srb,serbia,zapadno-bački,west bačka,rs.zc,na,19.1920778404288,45.725608767715,20.7992241330769,44.2155831781841
srb,serbia,zlatiborski,zlatibor,rs.zl,na,19.7586821299889,43.5909874899559,20.7992241330769,44.2155831781841
ssd,south sudan,central equatoria,bahr el gabel| bahr-al-jabal,sd.bg,ss-ec,31.1949843946679,4.76642811117916,30.3252708478544,7.28739470156143
ssd,south sudan,eastern equatoria,al istiwā'īyah ash sharqīyah| sh,sd.ee,ss-ee,33.5186298428094,4.91131668816392,30.3252708478544,7.28739470156143
ssd,south sudan,jungoli,jonglei| jonglie| jonqley| jungl,sd.jg,na,32.3309338283784,7.37816227341218,30.3252708478544,7.28739470156143
ssd,south sudan,lakes,na,sd.eb,na,29.9247653109121,6.64883467854266,30.3252708478544,7.28739470156143
ssd,south sudan,north bahr-al-ghazal,north bahr-al-gazal| north bahr,sd.nb,na,27.1384966515185,8.9248281510566,30.3252708478544,7.28739470156143
ssd,south sudan,unity,al-wahdah| wahda,sd.wh,ss-uy,29.8863011899836,8.92498750507314,30.3252708478544,7.28739470156143
ssd,south sudan,upper nile,upper nile|sobat|a`ālī an nīl|ni,sd.un,ss-nu,32.7962818525823,9.88605479361856,30.3252708478544,7.28739470156143
ssd,south sudan,warap,warab|warrab,sd.wr,na,28.6008073281463,8.01912140461505,30.3252708478544,7.28739470156143
ssd,south sudan,west bahr-al-ghazal,bahr al-ghazāl al gharbīyah|ghar,sd.wb,na,26.1028167791126,8.24742114063893,30.3252708478544,7.28739470156143
ssd,south sudan,west equatoria,al istiwā'īyah al gharbīyah|ghar,sd.we,na,28.6713495620762,5.54904203196377,30.3252708478544,7.28739470156143
stp,são tomé and príncipe,príncipe,na,st.pr,na,7.39692796773281,1.61453813391294,6.71641513692998,0.436375150766052
stp,são tomé and príncipe,são tomé,na,st.st,na,6.60204169137442,0.238287964209463,6.71641513692998,0.436375150766052
sur,suriname,brokopondo,na,sr.br,na,-55.1151476467817,4.76421204162651,-55.9160454896921,4.13552363033925
sur,suriname,commewijne,na,sr.cm,sr-cm,-54.9000387383499,5.75122784361732,-55.9160454896921,4.13552363033925
sur,suriname,coronie,na,sr.cr,sr-cr,-56.2770009216365,5.64944562163286,-55.9160454896921,4.13552363033925
sur,suriname,marowijne,na,sr.ma,sr-ma,-54.3701287205048,5.62795756602518,-55.9160454896921,4.13552363033925
sur,suriname,nickerie,na,sr.ni,sr-ni,-56.8951745486702,5.6130765999538,-55.9160454896921,4.13552363033925
sur,suriname,para,na,sr.pr,sr-pr,-55.3353675616153,5.34866828948677,-55.9160454896921,4.13552363033925
sur,suriname,paramaribo,na,sr.pm,sr-pm,-55.1872762531461,5.85133495910874,-55.9160454896921,4.13552363033925
sur,suriname,saramacca,na,sr.sa,na,-55.6403204529109,5.71823512075491,-55.9160454896921,4.13552363033925
sur,suriname,sipaliwini,na,sr.si,sr-si,-56.0362589572904,3.75978871736143,-55.9160454896921,4.13552363033925
sur,suriname,wanica,na,sr.wa,sr-wa,-55.2434763389669,5.75660714085575,-55.9160454896921,4.13552363033925
svk,slovakia,banskobystrický,banská bystrica,sk.bc,na,19.4996145079914,48.5157580014885,19.4731651408513,48.7152910172137
svk,slovakia,bratislavský,bratislava,sk.bl,na,17.1756481471461,48.3180982690165,19.4731651408513,48.7152910172137
svk,slovakia,košický,košice,sk.ki,na,21.2707899575187,48.7020478211848,19.4731651408513,48.7152910172137
svk,slovakia,nitriansky,nitra,sk.ni,na,18.3033830614008,48.1399651458406,19.4731651408513,48.7152910172137
svk,slovakia,prešovský,na,sk.pv,na,21.2219662106642,49.1278271176749,19.4731651408513,48.7152910172137
svk,slovakia,trenčiansky,trencín,sk.tc,na,18.2019095220345,48.8583585339375,19.4731651408513,48.7152910172137
svk,slovakia,trnavský,trnava,sk.ta,na,17.5311650577738,48.353088568306,19.4731651408513,48.7152910172137
svk,slovakia,žilinský,žilina,sk.zi,na,19.1679809834691,49.1787107525988,19.4731651408513,48.7152910172137
svn,slovenia,gorenjska,na,si.go,na,14.1378176256399,46.3042441003079,14.813678667363,46.124137393352
svn,slovenia,goriška,severna primors,si.sp,na,13.7748997700454,46.0972580208088,14.813678667363,46.124137393352
svn,slovenia,jugovzhodna slovenija,na,na,na,15.0119291674654,45.7117400013844,14.813678667363,46.124137393352
svn,slovenia,koroška,na,si.ko,na,15.0876495728009,46.5324270879721,14.813678667363,46.124137393352
svn,slovenia,notranjsko-kraška,"kraška, notranj",si.no,na,14.2902730009329,45.6910438389053,14.813678667363,46.124137393352
svn,slovenia,obalno-kraška,južna primorska,si.jp,na,13.8804912920592,45.6241703141473,14.813678667363,46.124137393352
svn,slovenia,osrednjeslovenska,ljubljana,si.lj,na,14.5877482356305,46.0290983475403,14.813678667363,46.124137393352
svn,slovenia,podravska,na,si.pd,na,15.7450154209984,46.4744813642679,14.813678667363,46.124137393352
svn,slovenia,pomurska,na,si.pm,na,16.1757663030899,46.6690738270755,14.813678667363,46.124137393352
svn,slovenia,savinjska,na,si.sa,na,15.1959289262147,46.2634398056342,14.813678667363,46.124137393352
svn,slovenia,spodnjeposavska,posavska,si.ps,na,15.4342976164398,45.9598006686145,14.813678667363,46.124137393352
svn,slovenia,zasavska,na,si.zs,na,15.0025571653861,46.1349152771824,14.813678667363,46.124137393352
swe,sweden,blekinge,blekinge län,se.bl,na,15.2029498652564,56.2754954629495,16.2835241791686,62.374013544985
swe,sweden,dalarna,dalecarlia|kopparberg,se.ko,na,14.3747945686103,60.9480775654018,16.2835241791686,62.374013544985
swe,sweden,gävleborg,gävleborgs län,se.gv,na,16.301342730043,61.4337789330115,16.2835241791686,62.374013544985
swe,sweden,gotland,gotlands län|gothland|gottland,se.gt,na,18.541723046906,57.5128828372686,16.2835241791686,62.374013544985
swe,sweden,halland,hallands län,se.ha,na,12.8455535105187,56.9527544067021,16.2835241791686,62.374013544985
swe,sweden,jämtland,jämtlands län,se.ja,na,14.2986227532669,63.2353534299906,16.2835241791686,62.374013544985
swe,sweden,jönköping,jönköpings län,se.jo,na,14.4340296449519,57.4990622714119,16.2835241791686,62.374013544985
swe,sweden,kalmar,kalmar län,se.ka,na,16.1305148015024,57.1855292476939,16.2835241791686,62.374013544985
swe,sweden,kronoberg,kronobergs län,se.kr,na,14.5724903344015,56.7873386779268,16.2835241791686,62.374013544985
swe,sweden,norrbotten,norrbottens län,se.nb,na,20.0848854591711,66.9314490744224,16.2835241791686,62.374013544985
swe,sweden,orebro,örebro|örebro län,se.or,na,14.9749562277724,59.3470440118429,16.2835241791686,62.374013544985
swe,sweden,östergötland,östergötlands län,se.og,na,15.674097883128,58.3535254464438,16.2835241791686,62.374013544985
swe,sweden,skåne,na,se.sn,na,13.595146733816,55.9474024317265,16.2835241791686,62.374013544985
swe,sweden,södermanland,södermanlands län|sörmland,se.sd,na,16.6929745153277,59.0743595934023,16.2835241791686,62.374013544985
swe,sweden,stockholm,stockholms län|estocolmo|stoccol,se.st,na,18.1712252623315,59.4623673036598,16.2835241791686,62.374013544985
swe,sweden,uppsala,uppsala län,se.up,na,17.6839136610447,60.042931435791,16.2835241791686,62.374013544985
swe,sweden,värmland,värmlands län,se.vr,na,13.1563480700104,59.762721499496,16.2835241791686,62.374013544985
swe,sweden,västerbotten,västerbottens län,se.vb,na,17.8697555031327,64.8581791175628,16.2835241791686,62.374013544985
swe,sweden,västernorrland,västernorrlands län,se.vn,na,17.2414554699579,63.0872703271994,16.2835241791686,62.374013544985
swe,sweden,västmanland,västmanlands län,se.vm,na,16.315085578774,59.8005794263335,16.2835241791686,62.374013544985
swe,sweden,västra götaland,na,se.vg,na,12.8595382920252,58.2955067014075,16.2835241791686,62.374013544985
swz,swaziland,hhohho,na,sz.hh,sz-hh,31.3263695836985,-26.0864558908403,31.4981620274584,-26.5644974157843
swz,swaziland,lubombo,na,sz.lu,sz-lu,31.8433047973553,-26.5457457738082,31.4981620274584,-26.5644974157843
swz,swaziland,manzini,na,sz.ma,sz-ma,31.2291036005585,-26.5518750023777,31.4981620274584,-26.5644974157843
swz,swaziland,shiselweni,shiselwini,sz.sh,sz-sh,31.423006579578,-27.0690422840338,31.4981620274584,-26.5644974157843
syc,seychelles,anse aux pins,na,sc.pi,sc-01,55.5180037536515,-4.68941798715388,51.8006522350303,-6.77595143026993
syc,seychelles,anse boileau,na,sc.ab,sc-02,55.4918121801025,-4.71144208496366,51.8006522350303,-6.77595143026993
syc,seychelles,anse étoile,na,sc.et,na,55.4549344654824,-4.59417218378592,51.8006522350303,-6.77595143026993
syc,seychelles,anse royale,na,sc.ro,sc-05,55.5116603037926,-4.74190677617373,51.8006522350303,-6.77595143026993
syc,seychelles,au cap,na,sc.lo,na,55.5134643933354,-4.71005871559759,51.8006522350303,-6.77595143026993
syc,seychelles,baie lazare,na,sc.bl,sc-06,55.4871150728542,-4.75258917170831,51.8006522350303,-6.77595143026993
syc,seychelles,baie sainte anne,na,sc.bs,sc-07,55.7361494252631,-4.31280593197485,51.8006522350303,-6.77595143026993
syc,seychelles,beau vallon,na,sc.bv,sc-08,55.4359422893124,-4.60965628911283,51.8006522350303,-6.77595143026993
syc,seychelles,bel air,na,sc.ba,na,55.4491843463257,-4.6361257777506,51.8006522350303,-6.77595143026993
syc,seychelles,belombre,na,sc.bo,na,55.407732413224,-4.62731726680391,51.8006522350303,-6.77595143026993
syc,seychelles,cascade,na,sc.ca,sc-11,55.4917036103443,-4.6705685095254,51.8006522350303,-6.77595143026993
syc,seychelles,english river,na,sc.ra,sc-16,55.4564934522565,-4.61366319349319,51.8006522350303,-6.77595143026993
syc,seychelles,glacis,na,sc.gl,na,55.4446329968985,-4.57536878808817,51.8006522350303,-6.77595143026993
syc,seychelles,grand' anse,na,sc.gm,na,55.4650448015639,-4.6801610539622,51.8006522350303,-6.77595143026993
syc,seychelles,grand'anse praslin,na,sc.gp,na,55.7153397740599,-4.32892124075076,51.8006522350303,-6.77595143026993
syc,seychelles,la digue and inner islands,na,sc.di,na,55.5160594274332,-4.39453093743106,51.8006522350303,-6.77595143026993
syc,seychelles,les mamelles,na,sc.lm,na,55.4699911160076,-4.65043670465775,51.8006522350303,-6.77595143026993
syc,seychelles,mont buxton,na,sc.mb,na,55.446718700807,-4.61426914012947,51.8006522350303,-6.77595143026993
syc,seychelles,mont fleuri,na,sc.mf,na,55.4876062189218,-4.62250667553807,51.8006522350303,-6.77595143026993
syc,seychelles,outer islands,na,sc.oi,na,47.6950774568768,-9.15888047481049,51.8006522350303,-6.77595143026993
syc,seychelles,plaisance,na,sc.pl,na,55.4608006653923,-4.65064225009505,51.8006522350303,-6.77595143026993
syc,seychelles,pointe la rue,na,sc.pr,na,55.5198006173444,-4.67594305840524,51.8006522350303,-6.77595143026993
syc,seychelles,port glaud,na,sc.pg,na,55.4144526289478,-4.65060840233932,51.8006522350303,-6.77595143026993
syc,seychelles,roche caïman,na,sc.rc,na,55.4735683168957,-4.64112730979557,51.8006522350303,-6.77595143026993
syc,seychelles,saint louis,na,sc.sl,na,55.4400892807852,-4.62354245668406,51.8006522350303,-6.77595143026993
syc,seychelles,takamaka,na,sc.ta,sc-23,55.5141416534781,-4.78336566813355,51.8006522350303,-6.77595143026993
syr,syria,al ḥasakah,al-haska|al hassake|el haseke|ha,sy.ha,na,40.8945035566972,36.485333925112,38.5069042862994,35.018194839103
