tipnames	collection_regionname	collection_countryname	collection_original	cluster_profile	host_simplifiedhost	lat	long
H5N1|NA|EPI_ISL_17885960|charadriiformes|chile|NA|2023-03-05	south america	chile	NA	NA	charadriiformes-wild	-30.6129967369273	-70.8586891785209
H5N1|NA|EPI_ISL_17885985|pelecaniformes|chile|NA|2023-01-21	south america	chile	NA	NA	other	-32.7895224923796	-71.3992840580514
H5N1|NA|EPI_ISL_18238607|pelecaniformes|peru|NA|2022-11-01	south america	peru	NA	NA	other	-9.12690950582405	-74.3967035676846
H5N1|NA|EPI_ISL_15214832|accipitriformes|united_states|NA|2022-02-28	northern america	united states	NA	NA	other	28.6269382846284	-82.4431243811826
H5N1|NA|EPI_ISL_14553811|carnivora|united_states|NA|2022-05-10	northern america	united states	NA	NA	mammal	42.9905358128524	-75.6520434129946
H5N1|NA|EPI_ISL_17851877|accipitriformes|united_states|NA|2023-03-05	northern america	united states	NA	NA	other	40.470536265191	-82.6389467524245
H5N1|NA|EPI_ISL_17964916|accipitriformes|united_states|NA|2023-03-03	northern america	united states	NA	NA	other	40.8784890049634	-77.7988685334007
H5N1|NA|EPI_ISL_17154590|carnivora|united_states|NA|2022-05-10	northern america	united states	NA	NA	mammal	44.75294654392	-103.651025114044
H5N1|NA|EPI_ISL_16013753|pelecaniformes|venezuela|NA|2022-11-25	south america	venezuela	NA	NA	other	7.13172612392755	-66.1349690012146
H5N1|2344b|EPI_ISL_17964958|accipitriformes|united_states|15_3_1_1_2_1_1_3|2023-05-03	northern america	united states	North America / United States / New York / Ontario County / NA	15_3_1_1_2_1_1_3	other	42.9905358128524	-75.6520434129946
H5N1|2344b|EPI_ISL_18665607|accipitriformes|canada|2_1_1_1_1_1_1_1|2023-07-24	northern america	canada	NA	2_1_1_1_1_1_1_1	other	54.5586208852996	-124.37263203826
H5N1|2344b|EPI_ISL_18132503|accipitriformes|united_states|2_1_1_1_2_1_1_1|2022-03-11	northern america	united states	NA	2_1_1_1_2_1_1_1	other	38.3563815994258	-92.4583278415207
H5N1|2344b|EPI_ISL_18665483|accipitriformes|canada|4_1_1_1_2_1_1_1|2022-08-08	northern america	canada	NA	4_1_1_1_2_1_1_1	other	54.5586208852996	-124.37263203826
H5N1|2344b|EPI_ISL_17051415|accipitriformes|canada|4_1_1_1_7_1_1_1|2022-10-21	northern america	canada	North America / Canada / British Columbia / NA / NA	4_1_1_1_7_1_1_1	other	54.5586208852996	-124.37263203826
H5N1|2344b|EPI_ISL_18132456|accipitriformes|united_states|4_3_1_1_2_1_1_3|2022-04-22	northern america	united states	NA	4_3_1_1_2_1_1_3	other	46.3193148536411	-94.1968042401401
H5N1|2344b|EPI_ISL_18132858|accipitriformes|united_states|5_1_1_1_2_1_1_1|2022-04-08	northern america	united states	NA	5_1_1_1_2_1_1_1	other	47.4503665532251	-100.466131733191
H5N1|2344b|EPI_ISL_17471576|accipitriformes|united_states|5_1_1_1_2_1_1_3|2022-12-02	northern america	united states	North America / United States / Kansas / NA / NA	5_1_1_1_2_1_1_3	other	38.4941000350806	-98.3790702772394
H5N1|2344b|EPI_ISL_17471324|accipitriformes|united_states|5_3_1_1_2_1_1_1|2022-12-05	northern america	united states	North America / United States / Kansas / NA / NA	5_3_1_1_2_1_1_1	other	38.4941000350806	-98.3790702772394
H5N1|2344b|EPI_ISL_17964918|accipitriformes|united_states|5_4_9_1_2_1_1_1|2023-03-23	northern america	united states	North America / United States / Connecticut / Litchfield County / NA	5_4_9_1_2_1_1_1	other	41.6223913006482	-72.7284225329411
H5N1|2344b|EPI_ISL_18132930|accipitriformes|united_states|6_1_1_1_2_1_1_1|2022-02-28	northern america	united states	NA	6_1_1_1_2_1_1_1	other	28.6269382846284	-82.4431243811826
H5N1|2344b|EPI_ISL_18132943|accipitriformes|united_states|6_4_1_1_2_1_1_1|2022-04-02	northern america	united states	NA	6_4_1_1_2_1_1_1	other	40.470536265191	-82.6389467524245
H5N1|2344b|EPI_ISL_18695303|accipitriformes|united_states|8_5_1_1_2_1_1_3|2023-10-12	northern america	united states	NA	8_5_1_1_2_1_1_3	other	42.0765903413827	-93.4960133625023
H5N1|2344b|EPI_ISL_18665617|accipitriformes|canada|8_5_1_1_7_1_1_3|2023-11-20	northern america	canada	NA	8_5_1_1_7_1_1_3	other	54.5586208852996	-124.37263203826
H5N1|NA|EPI_ISL_17051380|accipitriformes|canada|NA|2022-07-06	northern america	canada	NA	NA	other	54.5586208852996	-124.37263203826
H5N1|2344b|EPI_ISL_18133528|anseriformes|united_states|2_1_1_1_1_1_1_1|2022-01-06	northern america	united states	NA	2_1_1_1_1_1_1_1	anseriformes-wild	33.9148641047898	-80.8916569950667
H5N1|2344b|EPI_ISL_16102932|anseriformes|united_states|4_1_1_1_2_1_1_1|2022-04-18	northern america	united states	North America / United States / Idaho / Madison County / NA	4_1_1_1_2_1_1_1	anseriformes-wild	44.3508979602385	-114.612704502938
H5N1|2344b|EPI_ISL_17051381|anseriformes|canada|4_1_1_1_7_1_1_1|2022-07-19	northern america	canada	North America / Canada / British Columbia / NA / NA	4_1_1_1_7_1_1_1	anseriformes-wild	54.5586208852996	-124.37263203826
H5N1|2344b|EPI_ISL_18665525|anseriformes|canada|4_3_1_1_2_1_1_3|2022-11-28	northern america	canada	NA	4_3_1_1_2_1_1_3	anseriformes-wild	54.5586208852996	-124.37263203826
H5N1|2344b|EPI_ISL_18132255|anseriformes|united_states|5_1_1_1_2_1_1_1|2022-03-08	northern america	united states	NA	5_1_1_1_2_1_1_1	anseriformes-wild	38.3563815994258	-92.4583278415207
H5N1|2344b|EPI_ISL_18107018|anseriformes|united_states|5_1_1_1_2_1_1_3|2022-09-22	northern america	united states	NA	5_1_1_1_2_1_1_3	anseriformes-wild	31.0706065513525	-91.9998874220998
H5N1|2344b|EPI_ISL_17964952|anseriformes|united_states|5_4_9_1_2_1_1_1|2023-04-21	northern america	united states	North America / United States / New York / Columbia County / NA	5_4_9_1_2_1_1_1	anseriformes-wild	42.9905358128524	-75.6520434129946
H5N1|2344b|EPI_ISL_18133266|anseriformes|united_states|6_4_1_1_2_1_1_1|2022-02-18	northern america	united states	NA	6_4_1_1_2_1_1_1	anseriformes-wild	28.6269382846284	-82.4431243811826
H5N1|2344b|EPI_ISL_16102282|anseriformes|united_states|6_4_8_1_2_1_1_1|2022-04-17	northern america	united states	North America / United States / Indiana / Elkhart County / NA	6_4_8_1_2_1_1_1	anseriformes-wild	39.9052340570169	-86.2873458441382
H5N1|2344b|EPI_ISL_18749402|anseriformes|united_states|8_5_1_1_2_1_1_3|2023-11-15	northern america	united states	NA	8_5_1_1_2_1_1_3	anseriformes-domestic	37.1829246180653	-119.469343089956
H5N1|2344b|EPI_ISL_18665584|anseriformes|canada|8_5_1_1_7_1_1_3|2023-11-14	northern america	canada	NA	8_5_1_1_7_1_1_3	anseriformes-wild	54.5586208852996	-124.37263203826
H5N1|NA|EPI_ISL_17051063|anseriformes|canada|NA|2022-05-12	northern america	canada	NA	NA	anseriformes-wild	54.5586208852996	-124.37263203826
H5N1|2344b|EPI_ISL_18133054|apodiformes|united_states|2_1_1_1_1_1_1_1|2022-03-09	northern america	united states	NA	2_1_1_1_1_1_1_1	other	44.8415390367134	-85.6692662146994
H5N1|2344b|EPI_ISL_18132984|caprimulgiformes|united_states|2_1_1_1_1_1_1_1|2022-03-09	northern america	united states	NA	2_1_1_1_1_1_1_1	other	44.8415390367134	-85.6692662146994
H5N1|2344b|EPI_ISL_16632540|carnivora|united_states|2_1_1_1_1_1_1_1|2022-07-09	northern america	united states	north america / united states / maine / cumberland county / harpswell	2_1_1_1_1_1_1_1	mammal	45.3675354819537	-69.2414491669595
H5N1|2344b|EPI_ISL_16023453|carnivora|canada|4_1_1_1_2_1_1_1|2022-04-26	northern america	canada	North America / Canada / Alberta / NA / NA	4_1_1_1_2_1_1_1	mammal	54.9859148218572	-114.405475342745
H5N1|2344b|EPI_ISL_17073215|carnivora|canada|4_1_1_1_7_1_1_1|2022-05-18	northern america	canada	North America / Canada / British Columbia / NA / NA	4_1_1_1_7_1_1_1	mammal	54.5586208852996	-124.37263203826
H5N1|2344b|EPI_ISL_15078246|carnivora|united_states|4_3_1_1_2_1_1_1|2022-05-03	northern america	united states	North America / United States / Wisconsin / Adam County / NA	4_3_1_1_2_1_1_1	mammal	44.627499166429	-89.7126755416022
H5N1|2344b|EPI_ISL_17260682|carnivora|united_states|4_3_1_1_2_1_1_3|2022-06-07	northern america	united states	North America / United States / Washington / Whitman County / NA	4_3_1_1_2_1_1_3	mammal	47.3842770612086	-120.446939948668
H5N1|2344b|EPI_ISL_16003267|carnivora|canada|5_1_1_1_2_1_1_1|2022-05-09	northern america	canada	North America / Canada / Manitoba / NA / NA	5_1_1_1_2_1_1_1	mammal	54.7409130620601	-97.4886310680955
H5N1|2344b|EPI_ISL_16297122|carnivora|united_states|5_4_9_1_2_1_1_1|2022-11-15	northern america	united states	North America / United States / Wisconsin / Douglas County / NA	5_4_9_1_2_1_1_1	mammal	44.627499166429	-89.7126755416022
H5N1|2344b|EPI_ISL_17260678|carnivora|united_states|6_4_1_1_2_1_1_1|2022-05-10	northern america	united states	North America / United States / Michigan / Midland County / NA	6_4_1_1_2_1_1_1	mammal	44.8415390367134	-85.6692662146994
H5N1|2344b|EPI_ISL_16240636|carnivora|united_states|6_4_8_1_2_1_1_1|2022-04-22	northern america	united states	North America / United States / Michigan / Saint Clair County / NA	6_4_8_1_2_1_1_1	mammal	44.8415390367134	-85.6692662146994
H5N1|2344b|EPI_ISL_12968817|casuariiformes|canada|2_1_1_1_1_1_1_1|2021-12-17	northern america	canada	north america / canada / newfoundland and labrador / NA / NA	2_1_1_1_1_1_1_1	other	52.7585447043339	-60.1747989980888
H5N1|2344b|EPI_ISL_17185923|cathartiformes|united_states|6_4_1_1_2_1_1_1|2022-08-23	northern america	united states	North America / United States / Georgia / NA / NA	6_4_1_1_2_1_1_1	other	32.6403385373358	-83.4405725551842
H5N1|2344b|EPI_ISL_15069397|cetacea|united_states|6_4_8_1_2_1_1_1|2022-03-30	northern america	united states	North America / United States / Florida / Dixie County / NA	6_4_8_1_2_1_1_1	mammal	28.6269382846284	-82.4431243811826
H5N1|2344b|EPI_ISL_16632519|charadriiformes|united_states|2_1_1_1_1_1_1_1|2022-06-30	northern america	united states	North America / United States / Massachusetts / Barnstable county / Chatham	2_1_1_1_1_1_1_1	charadriiformes-wild	42.2600509271849	-71.808843036148
H5N1|2344b|EPI_ISL_17051067|charadriiformes|canada|4_1_1_1_2_1_1_1|2022-05-12	northern america	canada	North America / Canada / British Columbia / NA / NA	4_1_1_1_2_1_1_1	charadriiformes-wild	54.5586208852996	-124.37263203826
H5N1|2344b|EPI_ISL_18311017|charadriiformes|united_states|4_3_1_1_2_1_1_3|2023-07-11	northern america	united states	NA	4_3_1_1_2_1_1_3	charadriiformes-wild	47.3842770612086	-120.446939948668
H5N1|2344b|EPI_ISL_18133288|charadriiformes|united_states|5_1_1_1_2_1_1_1|2022-04-20	northern america	united states	NA	5_1_1_1_2_1_1_1	charadriiformes-wild	44.627499166429	-89.7126755416022
H5N1|2344b|EPI_ISL_18133284|charadriiformes|united_states|6_4_1_1_2_1_1_1|2022-04-20	northern america	united states	NA	6_4_1_1_2_1_1_1	charadriiformes-wild	44.627499166429	-89.7126755416022
H5N1|2344b|EPI_ISL_18133296|charadriiformes|united_states|6_4_8_1_2_1_1_1|2022-02-25	northern america	united states	NA	6_4_8_1_2_1_1_1	charadriiformes-wild	40.470536265191	-82.6389467524245
H5N1|2344b|EPI_ISL_18665648|charadriiformes|canada|8_5_1_1_2_1_1_3|2023-11-20	northern america	canada	NA	8_5_1_1_2_1_1_3	charadriiformes-wild	54.5586208852996	-124.37263203826
H5N1|NA|EPI_ISL_18238609|charadriiformes|peru|NA|2022-12-01	south america	peru	NA	NA	charadriiformes-wild	-9.12690950582405	-74.3967035676846
H5N1|2344b|EPI_ISL_17964899|falconiformes|united_states|15_3_1_1_2_1_1_3|2023-03-16	northern america	united states	North America / United States / New York / Steuben County / NA	15_3_1_1_2_1_1_3	other	42.9905358128524	-75.6520434129946
H5N1|2344b|EPI_ISL_18132360|falconiformes|united_states|2_1_1_1_2_1_1_1|2022-03-11	northern america	united states	NA	2_1_1_1_2_1_1_1	other	38.3563815994258	-92.4583278415207
H5N1|2344b|EPI_ISL_17051337|falconiformes|canada|4_1_1_1_2_1_1_1|2022-05-21	northern america	canada	North America / Canada / British Columbia / NA / NA	4_1_1_1_2_1_1_1	other	54.5586208852996	-124.37263203826
H5N1|2344b|EPI_ISL_18665497|falconiformes|canada|4_3_1_1_2_1_1_3|2022-11-14	northern america	canada	NA	4_3_1_1_2_1_1_3	other	54.5586208852996	-124.37263203826
H5N1|2344b|EPI_ISL_18132356|falconiformes|united_states|5_1_1_1_2_1_1_1|2022-04-19	northern america	united states	NA	5_1_1_1_2_1_1_1	other	41.5381860818162	-99.7937041398577
H5N1|2344b|EPI_ISL_17964976|falconiformes|united_states|5_4_9_1_2_1_1_1|2023-04-03	northern america	united states	North America / United States / Pennsylvania / Erie County / NA	5_4_9_1_2_1_1_1	other	40.8784890049634	-77.7988685334007
H5N1|2344b|EPI_ISL_18698985|falconiformes|united_states|8_5_1_1_2_1_1_3|2023-10-27	northern america	united states	NA	8_5_1_1_2_1_1_3	other	44.3508979602385	-114.612704502938
H5N1|2344b|EPI_ISL_18132855|galliformes|united_states|2_1_1_1_1_1_1_1|2022-04-04	northern america	united states	NA	2_1_1_1_1_1_1_1	galliformes-domestic	35.5562842108177	-79.3865256785998
H5N1|2344b|EPI_ISL_18691797|galliformes|united_states|2_1_1_1_1_1_1_11|2023-10-08	northern america	united states	NA	2_1_1_1_1_1_1_11	galliformes-domestic	46.3193148536411	-94.1968042401401
H5N1|2344b|EPI_ISL_11971466|galliformes|united_states|4_1_1_1_2_1_1_1|2022-03-17	northern america	united states	North America / United States / South Dakota / Hanson / NA	4_1_1_1_2_1_1_1	galliformes-domestic	44.4440561554676	-100.227146799835
H5N1|2344b|EPI_ISL_16297081|galliformes|united_states|4_3_1_1_2_1_1_3|2022-11-02	northern america	united states	North America / United States / Arizona / Yavapai County / NA	4_3_1_1_2_1_1_3	galliformes-domestic	34.2752608160835	-111.660302645327
H5N1|2344b|EPI_ISL_18698979|galliformes|united_states|4_5_1_1_7_1_1_3|2023-11-02	northern america	united states	NA	4_5_1_1_7_1_1_3	galliformes-domestic	38.3563815994258	-92.4583278415207
H5N1|2344b|EPI_ISL_12693855|galliformes|united_states|5_1_1_1_2_1_1_1|2022-03-31	northern america	united states	North America / United States / Iowa / Osceola / NA	5_1_1_1_2_1_1_1	galliformes-domestic	42.0765903413827	-93.4960133625023
H5N1|2344b|EPI_ISL_18698961|galliformes|united_states|5_5_9_1_2_1_1_1|2023-10-30	northern america	united states	NA	5_5_9_1_2_1_1_1	galliformes-domestic	35.859232079721	-86.3497234635721
H5N1|2344b|EPI_ISL_13433412|galliformes|united_states|6_4_1_1_2_1_1_1|2022-04-05	northern america	united states	North America / United States / Wisconsin / Racine County / NA	6_4_1_1_2_1_1_1	galliformes-domestic	44.627499166429	-89.7126755416022
H5N1|2344b|EPI_ISL_18132668|galliformes|united_states|6_4_8_1_2_1_1_1|2022-04-25	northern america	united states	NA	6_4_8_1_2_1_1_1	galliformes-domestic	44.8415390367134	-85.6692662146994
H5N1|2344b|EPI_ISL_18741785|galliformes|united_states|8_5_1_1_2_1_1_3|2023-11-18	northern america	united states	NA	8_5_1_1_2_1_1_3	galliformes-domestic	40.470536265191	-82.6389467524245
H5N1|NA|EPI_ISL_17051028|galliformes|canada|NA|2022-05-02	northern america	canada	NA	NA	galliformes-domestic	54.5586208852996	-124.37263203826
H5N1|2344b|EPI_ISL_18133354|gaviiformes|united_states|6_4_1_1_2_1_1_1|2022-03-31	northern america	united states	NA	6_4_1_1_2_1_1_1	other	28.6269382846284	-82.4431243811826
H5N1|2344b|EPI_ISL_18132506|gruiformes|united_states|5_1_1_1_2_1_1_1|2022-04-21	northern america	united states	NA	5_1_1_1_2_1_1_1	other	47.4503665532251	-100.466131733191
H5N1|2344b|EPI_ISL_17394088|mammal|canada|2_1_1_1_1_1_1_1|2022-05-19	northern america	canada	NA	2_1_1_1_1_1_1_1	mammal	46.3920118566273	-63.2427334714874
H5N1|2344b|EPI_ISL_18665627|mammal|canada|4_1_1_1_2_1_1_1|2023-08-22	northern america	canada	NA	4_1_1_1_2_1_1_1	mammal	54.5586208852996	-124.37263203826
H5N1|2344b|EPI_ISL_18665585|mammal|canada|4_3_1_1_2_1_1_3|2023-04-20	northern america	canada	NA	4_3_1_1_2_1_1_3	mammal	54.5586208852996	-124.37263203826
H5N1|2344b|EPI_ISL_18090482|mammal|united_states|6_4_1_1_2_1_1_1|2022-05-27	northern america	united states	NA	6_4_1_1_2_1_1_1	mammal	44.8415390367134	-85.6692662146994
H5N1|2344b|EPI_ISL_17964862|passeriformes|united_states|15_3_1_1_2_1_1_3|2023-02-20	northern america	united states	North America / United States / New York / Cayuga County / NA	15_3_1_1_2_1_1_3	other	42.9905358128524	-75.6520434129946
H5N1|2344b|EPI_ISL_18133350|passeriformes|united_states|2_1_1_1_1_1_1_1|2022-03-24	northern america	united states	NA	2_1_1_1_1_1_1_1	other	41.6223913006482	-72.7284225329411
H5N1|2344b|EPI_ISL_17051346|passeriformes|canada|4_1_1_1_2_1_1_1|2022-06-01	northern america	canada	North America / Canada / British Columbia / NA / NA	4_1_1_1_2_1_1_1	other	54.5586208852996	-124.37263203826
H5N1|2344b|EPI_ISL_19014408|passeriformes|united_states|4_5_1_1_2_1_1_3|2024-03-16	northern america	united states	NA	4_5_1_1_2_1_1_3	other	31.4721370523578	-99.3297472206491
H5N1|2344b|EPI_ISL_18133027|passeriformes|united_states|5_1_1_1_2_1_1_1|2022-04-21	northern america	united states	NA	5_1_1_1_2_1_1_1	other	47.4503665532251	-100.466131733191
H5N1|NA|EPI_ISL_17051471|passeriformes|canada|NA|2022-12-30	northern america	canada	NA	NA	other	54.5586208852996	-124.37263203826
H5N1|2344b|EPI_ISL_18132424|pelecaniformes|united_states|2_1_1_1_2_1_1_1|2022-03-01	northern america	united states	NA	2_1_1_1_2_1_1_1	other	38.3563815994258	-92.4583278415207
H5N1|2344b|EPI_ISL_17051340|pelecaniformes|canada|4_1_1_1_2_1_1_1|2022-05-30	northern america	canada	North America / Canada / British Columbia / NA / NA	4_1_1_1_2_1_1_1	other	54.5586208852996	-124.37263203826
H5N1|2344b|EPI_ISL_18132460|pelecaniformes|united_states|5_1_1_1_2_1_1_1|2022-04-04	northern america	united states	NA	5_1_1_1_2_1_1_1	other	41.5381860818162	-99.7937041398577
H5N1|2344b|EPI_ISL_17964845|pelecaniformes|united_states|5_4_9_1_2_1_1_1|2023-02-01	northern america	united states	North America / United States / Florida / Levy County / NA	5_4_9_1_2_1_1_1	other	28.6269382846284	-82.4431243811826
H5N1|2344b|EPI_ISL_18133437|pelecaniformes|united_states|6_4_8_1_2_1_1_1|2022-02-27	northern america	united states	NA	6_4_8_1_2_1_1_1	other	28.6269382846284	-82.4431243811826
H5N1|2344b|EPI_ISL_18749473|pelecaniformes|united_states|8_5_1_1_2_1_1_3|2023-11-08	northern america	united states	NA	8_5_1_1_2_1_1_3	other	42.0765903413827	-93.4960133625023
H5N1|NA|EPI_ISL_17051432|pelecaniformes|canada|NA|2022-11-28	northern america	canada	NA	NA	other	54.5586208852996	-124.37263203826
H5N1|2344b|EPI_ISL_16555204|podicipediformes|united_states|4_1_1_1_2_1_1_1|2022-06-16	northern america	united states	North America / United States / North Dakota / Stutsman County / NA	4_1_1_1_2_1_1_1	other	47.4503665532251	-100.466131733191
H5N1|2344b|EPI_ISL_18737453|procellariiformes|united_states|2_1_1_1_1_1_1_1|2023-07-19	northern america	united states	NA	2_1_1_1_1_1_1_1	other	63.9513927980493	-152.396756538795
H5N1|2344b|EPI_ISL_18132350|psittaciformes|united_states|2_1_1_1_1_1_1_1|2022-04-04	northern america	united states	NA	2_1_1_1_1_1_1_1	other	44.8415390367134	-85.6692662146994
H5N1|2344b|EPI_ISL_17964963|strigiformes|united_states|15_3_1_1_2_1_1_3|2023-04-13	northern america	united states	North America / United States / Wyoming / Johnson County / NA	15_3_1_1_2_1_1_3	other	42.9963520424722	-107.550931583206
H5N1|2344b|EPI_ISL_16641798|strigiformes|united_states|2_1_1_1_1_1_1_1|2022-04-10	northern america	united states	North America / United States / Massachusetts / Barnstable county / Chatham	2_1_1_1_1_1_1_1	other	42.2600509271849	-71.808843036148
H5N1|2344b|EPI_ISL_18133452|strigiformes|united_states|2_1_1_1_2_1_1_1|2022-03-27	northern america	united states	NA	2_1_1_1_2_1_1_1	other	47.4503665532251	-100.466131733191
H5N1|2344b|EPI_ISL_17964851|strigiformes|united_states|4_1_1_1_2_1_1_1|2023-02-08	northern america	united states	North America / United States / Montana / NA / NA	4_1_1_1_2_1_1_1	other	47.052996209617	-109.633323124771
H5N1|2344b|EPI_ISL_18665547|strigiformes|canada|4_3_1_1_2_1_1_3|2023-03-13	northern america	canada	NA	4_3_1_1_2_1_1_3	other	54.5586208852996	-124.37263203826
H5N1|2344b|EPI_ISL_18133521|strigiformes|united_states|5_1_1_1_2_1_1_1|2022-04-07	northern america	united states	NA	5_1_1_1_2_1_1_1	other	42.0765903413827	-93.4960133625023
H5N1|2344b|EPI_ISL_17964849|strigiformes|united_states|5_1_1_1_2_1_1_3|2023-02-06	northern america	united states	North America / United States / Colorado / NA / NA	5_1_1_1_2_1_1_3	other	38.9977049752839	-105.547739783632
H5N1|2344b|EPI_ISL_18132294|strigiformes|united_states|6_4_1_1_2_1_1_1|2022-04-14	northern america	united states	NA	6_4_1_1_2_1_1_1	other	44.8415390367134	-85.6692662146994
H5N1|2344b|EPI_ISL_18132302|strigiformes|united_states|6_4_8_1_2_1_1_1|2022-03-17	northern america	united states	NA	6_4_8_1_2_1_1_1	other	44.8415390367134	-85.6692662146994
H5N1|2344b|EPI_ISL_18691858|strigiformes|united_states|8_5_1_1_2_1_1_3|2023-09-27	northern america	united states	NA	8_5_1_1_2_1_1_3	other	44.3508979602385	-114.612704502938
H5N1|NA|EPI_ISL_17051477|strigiformes|canada|NA|2023-01-09	northern america	canada	NA	NA	other	54.5586208852996	-124.37263203826
H5N1|2344b|EPI_ISL_16632520|suliformes|united_states|2_1_1_1_1_1_1_1|2022-07-12	northern america	united states	North America / United States / Massachusetts / Barnstable county / Barnstable	2_1_1_1_1_1_1_1	other	42.2600509271849	-71.808843036148
H5N1|2344b|EPI_ISL_18133203|unknown_avian|united_states|4_1_1_1_2_1_1_1|2022-04-29	northern america	united states	NA	4_1_1_1_2_1_1_1	other	46.3193148536411	-94.1968042401401
H5N1|2344b|EPI_ISL_18133170|unknown_avian|united_states|4_3_1_1_2_1_1_3|2022-04-28	northern america	united states	NA	4_3_1_1_2_1_1_3	other	46.3193148536411	-94.1968042401401
H5N1|2344b|EPI_ISL_18133112|unknown_avian|united_states|5_1_1_1_2_1_1_1|2022-03-25	northern america	united states	NA	5_1_1_1_2_1_1_1	other	38.3563815994258	-92.4583278415207
H5N1|2344b|EPI_ISL_18133060|unknown_avian|united_states|6_4_1_1_2_1_1_1|2022-04-04	northern america	united states	NA	6_4_1_1_2_1_1_1	other	42.9905358128524	-75.6520434129946
H5N1|2344b|EPI_ISL_17051055|NA|canada|4_1_1_1_2_1_1_1|2022-05-03	northern america	canada	North America / Canada / British Columbia / NA / NA	4_1_1_1_2_1_1_1	other	54.5586208852996	-124.37263203826
H5N1|NA|EPI_ISL_17051052|NA|canada|NA|2022-05-03	northern america	canada	NA	NA	other	54.5586208852996	-124.37263203826
