tipnames	virus_subtype	collection_date	collection_datedecimal	collection_datemonth	collection_dateyear	collection_regionname	collection_countryname	collection_countrylat	collection_countrylong	cluster_number	profile	cluster_profileclass	host_order	host_isbird	host_simplifiedhost	tiplocation_lon	tiplocation_lat
H5N8.2344b.EPI_ISL_766056.falconiformes.united_kingdom.3_2_3_1_1_2_1_2.2020-12-14	H5N8	2020-12-14	2020.95	2020-12	2020	northern europe	united kingdom	54.0438440515314	-2.78687513666638	profile002	3_2_3_1_1_2_1_2	dominant	falconiformes	TRUE	other	-2.78687513666638	54.0438440515314
H5N8.2344b.EPI_ISL_766054.galliformes.united_kingdom.3_2_3_1_1_2_1_2.2020-12-04	H5N8	2020-12-04	2020.92	2020-12	2020	northern europe	united kingdom	54.0438440515314	-2.78687513666638	profile002	3_2_3_1_1_2_1_2	dominant	galliformes	TRUE	galliformes-domestic	-2.78687513666638	54.0438440515314
H5N8.2344b.EPI_ISL_710511.galliformes.united_kingdom.3_2_3_1_1_2_1_2.2020-11-21	H5N8	2020-11-21	2020.89	2020-11	2020	northern europe	united kingdom	54.0438440515314	-2.78687513666638	profile002	3_2_3_1_1_2_1_2	dominant	galliformes	TRUE	galliformes-domestic	-2.78687513666638	54.0438440515314
H5N8.2344b.EPI_ISL_5098135.falconiformes.germany.3_2_3_1_1_2_1_2.2020-12-21	H5N8	2020-12-21	2020.97	2020-12	2020	western europe	germany	51.0533277435649	10.373650933319	profile002	3_2_3_1_1_2_1_2	dominant	falconiformes	TRUE	other	9.16783937293005	52.7642105761026
H5N8.2344b.EPI_ISL_5058090.charadriiformes.germany.3_2_3_1_1_2_1_2.2020-11-02	H5N8	2020-11-02	2020.84	2020-11	2020	western europe	germany	51.0533277435649	10.373650933319	profile002	3_2_3_1_1_2_1_2	dominant	charadriiformes	TRUE	charadriiformes-wild	10.020950289547	53.5463325421189
H5N8.2344b.EPI_ISL_7591058.anseriformes.belgium.3_2_3_1_1_2_1_2.2021-04-20	H5N8	2021-04-20	2021.3	2021-04	2021	western europe	belgium	50.64017310615	4.66939027974939	profile002	3_2_3_1_1_2_1_2	dominant	anseriformes	TRUE	anseriformes-wild	4.2420548599892	51.0391095671615
H5N8.2344b.EPI_ISL_7590312.anseriformes.belgium.3_2_3_1_1_2_1_2.2021-01-11	H5N8	2021-01-11	2021.03	2021-01	2021	western europe	belgium	50.64017310615	4.66939027974939	profile002	3_2_3_1_1_2_1_2	dominant	anseriformes	TRUE	anseriformes-wild	5.0143267931739	50.3127973408239
H5N8.2344b.EPI_ISL_2932682.columbiformes.kazakhstan.3_2_3_1_1_2_1_2.2020-09-15	H5N8	2020-09-15	2020.7	2020-09	2020	central asia	kazakhstan	48.3645677524915	67.2060737287064	profile002	3_2_3_1_1_2_1_2	dominant	columbiformes	TRUE	other	69.2722074369824	53.8421826489217
H5N8.2344b.EPI_ISL_2932617.passeriformes.kazakhstan.3_2_3_1_1_2_1_2.2020-09-15	H5N8	2020-09-15	2020.7	2020-09	2020	central asia	kazakhstan	48.3645677524915	67.2060737287064	profile002	3_2_3_1_1_2_1_2	dominant	passeriformes	TRUE	other	69.2722074369824	53.8421826489217
H5N8.2344b.EPI_ISL_2932612.anseriformes.kazakhstan.3_2_3_1_1_2_1_2.2020-09-22	H5N8	2020-09-22	2020.72	2020-09	2020	central asia	kazakhstan	48.3645677524915	67.2060737287064	profile002	3_2_3_1_1_2_1_2	dominant	anseriformes	TRUE	anseriformes-wild	69.2722074369824	53.8421826489217
H5N8.2344b.EPI_ISL_2932609.anseriformes.kazakhstan.3_2_3_1_1_2_1_2.2020-09-15	H5N8	2020-09-15	2020.7	2020-09	2020	central asia	kazakhstan	48.3645677524915	67.2060737287064	profile002	3_2_3_1_1_2_1_2	dominant	anseriformes	TRUE	anseriformes-wild	69.2722074369824	53.8421826489217
H5N8.2344b.EPI_ISL_5098147.anseriformes.germany.3_2_3_1_1_2_1_2.2020-12-14	H5N8	2020-12-14	2020.95	2020-12	2020	western europe	germany	51.0533277435649	10.373650933319	profile002	3_2_3_1_1_2_1_2	dominant	anseriformes	TRUE	anseriformes-wild	9.16783937293005	52.7642105761026
H5N8.NA.EPI_ISL_250231.anseriformes.russia.NA.2016-01-01	H5N8	2016-01-01	2016	2016-01	2016	central asia	russia	66.0376616061812	95.7970903417469	profileNA	NA	NA	anseriformes	TRUE	anseriformes-domestic	95.3658732364833	65.951077439978
H5N8.NA.EPI_ISL_237554.ciconiiformes.india.NA.2016-10-20	H5N8	2016-10-20	2016.8	2016-10	2016	southern asia	india	22.2417444721501	79.3532012780795	profileNA	NA	NA	ciconiiformes	TRUE	other	79.3532012780795	22.2417444721501
H5N8.NA.EPI_ISL_240677.anseriformes.russia.NA.2016-10-04	H5N8	2016-10-04	2016.76	2016-10	2016	central asia	russia	66.0376616061812	95.7970903417469	profileNA	NA	NA	anseriformes	TRUE	anseriformes-domestic	95.3658732364833	65.951077439978
H5N8.NA.EPI_ISL_240678.anseriformes.russia.NA.2016-10-10	H5N8	2016-10-10	2016.77	2016-10	2016	central asia	russia	66.0376616061812	95.7970903417469	profileNA	NA	NA	anseriformes	TRUE	anseriformes-domestic	95.3658732364833	65.951077439978
H5N8.NA.EPI_ISL_237553.anseriformes.india.NA.2016-10-17	H5N8	2016-10-17	2016.79	2016-10	2016	southern asia	india	22.2417444721501	79.3532012780795	profileNA	NA	NA	anseriformes	TRUE	anseriformes-wild	79.3532012780795	22.2417444721501
H5N8.NA.EPI_ISL_231685.charadriiformes.russia.NA.2016-05-25	H5N8	2016-05-25	2016.4	2016-05	2016	central asia	russia	66.0376616061812	95.7970903417469	profileNA	NA	NA	charadriiformes	TRUE	charadriiformes-wild	94.7622198146698	51.6017202309913
H5N8.NA.EPI_ISL_231684.anseriformes.russia.NA.2016-05-25	H5N8	2016-05-25	2016.4	2016-05	2016	central asia	russia	66.0376616061812	95.7970903417469	profileNA	NA	NA	anseriformes	TRUE	anseriformes-wild	94.7622198146698	51.6017202309913
H5N8.NA.EPI_ISL_230820.podicipediformes.russia.NA.2016-05-25	H5N8	2016-05-25	2016.4	2016-05	2016	central asia	russia	66.0376616061812	95.7970903417469	profileNA	NA	NA	podicipediformes	TRUE	other	94.7622198146698	51.6017202309913
H5N8.NA.EPI_ISL_240110.galliformes.russia.NA.2016-12-13	H5N8	2016-12-13	2016.95	2016-12	2016	eastern europe	russia	66.0376616061812	95.7970903417469	profileNA	NA	NA	galliformes	TRUE	galliformes-domestic	47.3587677312838	47.1064465901659
H5N8.NA.EPI_ISL_419350.anseriformes.bulgaria.NA.2017-10-17	H5N8	2017-10-17	2017.79	2017-10	2017	eastern europe	bulgaria	42.7584172195881	25.2179149681535	profileNA	NA	NA	anseriformes	TRUE	anseriformes-wild	25.2179149681535	42.7584172195881
H5N6.NA.EPI_ISL_389795.galliformes.bangladesh.NA.2017-02-05	H5N6	2017-02-05	2017.1	2017-02	2017	southern asia	bangladesh	23.8299093538119	90.2865403636969	profileNA	NA	NA	galliformes	TRUE	galliformes-domestic	90.2865403636969	23.8299093538119
H5N8.NA.EPI_ISL_378634.anseriformes.china.NA.2016-11-23	H5N8	2016-11-23	2016.89	2016-11	2016	eastern asia	china	36.6848135465548	103.513718494908	profileNA	NA	NA	anseriformes	TRUE	anseriformes-wild	113.614527263456	33.8761853651454
H5N8.NA.EPI_ISL_378362.anseriformes.china.NA.2016-12-20	H5N8	2016-12-20	2016.97	2016-12	2016	eastern asia	china	36.6848135465548	103.513718494908	profileNA	NA	NA	anseriformes	TRUE	anseriformes-wild	112.274268590565	37.5496375119255
H5N5.NA.EPI_ISL_260059.suliformes.germany.NA.2017-01-30	H5N5	2017-01-30	2017.08	2017-01	2017	western europe	germany	51.0533277435649	10.373650933319	profileNA	NA	NA	suliformes	TRUE	other	9.81577342948134	54.1814850326718
H5N5.NA.EPI_ISL_260058.pelecaniformes.germany.NA.2017-01-22	H5N5	2017-01-22	2017.06	2017-01	2017	western europe	germany	51.0533277435649	10.373650933319	profileNA	NA	NA	pelecaniformes	TRUE	other	13.3447264729352	51.0528694457593
H5N8.NA.EPI_ISL_224580.podicipediformes.russia.NA.2016-05-25	H5N8	2016-05-25	2016.4	2016-05	2016	central asia	russia	66.0376616061812	95.7970903417469	profileNA	NA	NA	podicipediformes	TRUE	other	94.7622198146698	51.6017202309913
H5N8.NA.EPI_ISL_1121145.anseriformes.france.NA.2016-11-14	H5N8	2016-11-14	2016.87	2016-11	2016	western europe	france	46.5103009447381	2.5780749353201	profileNA	NA	NA	anseriformes	TRUE	anseriformes-wild	4.54715006428513	45.5190780558984
H5N8.NA.EPI_ISL_1121144.galliformes.france.NA.2016-11-14	H5N8	2016-11-14	2016.87	2016-11	2016	western europe	france	46.5103009447381	2.5780749353201	profileNA	NA	NA	galliformes	TRUE	galliformes-domestic	4.54715006428513	45.5190780558984
H5N8.NA.EPI_ISL_1121143.galliformes.france.NA.2016-11-14	H5N8	2016-11-14	2016.87	2016-11	2016	western europe	france	46.5103009447381	2.5780749353201	profileNA	NA	NA	galliformes	TRUE	galliformes-domestic	4.54715006428513	45.5190780558984
H5N8.NA.EPI_ISL_340075.galliformes.russia.NA.2017-05-12	H5N8	2017-05-12	2017.36	2017-05	2017	eastern europe	russia	66.0376616061812	95.7970903417469	profileNA	NA	NA	galliformes	TRUE	galliformes-domestic	50.9399477925889	55.3847196142087
H5N8.NA.EPI_ISL_275433.unknown.russia.NA.2017-05-08	H5N8	2017-05-08	2017.35	2017-05	2017	eastern europe	russia	66.0376616061812	95.7970903417469	profileNA	NA	NA	unknown	FALSE	unknown	50.9399477925889	55.3847196142087
H5N8.NA.EPI_ISL_275288.galliformes.russia.NA.2017-05-08	H5N8	2017-05-08	2017.35	2017-05	2017	eastern europe	russia	66.0376616061812	95.7970903417469	profileNA	NA	NA	galliformes	TRUE	galliformes-domestic	50.9399477925889	55.3847196142087
H5N8.NA.EPI_ISL_275283.galliformes.russia.NA.2017-03-05	H5N8	2017-03-05	2017.17	2017-03	2017	eastern europe	russia	66.0376616061812	95.7970903417469	profileNA	NA	NA	galliformes	TRUE	galliformes-domestic	37.6789932871434	55.6406420692902
H5N8.NA.EPI_ISL_256300.galliformes.russia.NA.2017-03-02	H5N8	2017-03-02	2017.16	2017-03	2017	eastern europe	russia	66.0376616061812	95.7970903417469	profileNA	NA	NA	galliformes	TRUE	galliformes-domestic	37.6789932871434	55.6406420692902
H5N8.NA.EPI_ISL_256299.galliformes.russia.NA.2017-03-02	H5N8	2017-03-02	2017.16	2017-03	2017	eastern europe	russia	66.0376616061812	95.7970903417469	profileNA	NA	NA	galliformes	TRUE	galliformes-domestic	37.6789932871434	55.6406420692902
H5N8.NA.EPI_ISL_247723.anseriformes.russia.NA.2017-01-06	H5N8	2017-01-06	2017.01	2017-01	2017	central asia	russia	66.0376616061812	95.7970903417469	profileNA	NA	NA	anseriformes	TRUE	anseriformes-wild	95.3658732364833	65.951077439978
H5N8.NA.EPI_ISL_247722.anseriformes.russia.NA.2017-01-06	H5N8	2017-01-06	2017.01	2017-01	2017	central asia	russia	66.0376616061812	95.7970903417469	profileNA	NA	NA	anseriformes	TRUE	anseriformes-wild	95.3658732364833	65.951077439978
H5N8.NA.EPI_ISL_247720.galliformes.russia.NA.2017-01-06	H5N8	2017-01-06	2017.01	2017-01	2017	eastern europe	russia	66.0376616061812	95.7970903417469	profileNA	NA	NA	galliformes	TRUE	galliformes-domestic	40.3112702218899	50.9552102106081
H5N8.NA.EPI_ISL_247719.galliformes.russia.NA.2017-01-06	H5N8	2017-01-06	2017.01	2017-01	2017	eastern europe	russia	66.0376616061812	95.7970903417469	profileNA	NA	NA	galliformes	TRUE	galliformes-domestic	40.3112702218899	50.9552102106081
