virus.subtype,isolate.id,isolate.name,collection.date,collection.datedecimal,collection.datemonth,host.class,host.order,host.family,host.sciname,host.commonname,host.isbird,host.isdomestic,collection.region.name,collection.country.name,collection.country.code,collection.country.lat,collection.country.long,collection.subdiv1.name,collection.subdiv1.code,collection.subdiv1.lat,collection.subdiv1.long,clade,collection.original,cluster.pb2,cluster.pb1,cluster.pa,cluster.ha,cluster.np,cluster.na,cluster.mp,cluster.ns,cluster.profile,profile.lab,cluster.genome,...1
H5N1,EPI_ISL_17716827,A/peregrine_falcon/Czech_Republic/7459-2/2023,2023-05-15,2023.367,2023-05,falconiformes_wild,falconiformes,Falconidae,falco peregrinus,peregrine falcon,bird,wild,eastern europe,czechia,cze,49.7450575142012,15.3371651897674,ústecký,cz.uk,50.5294097303953,13.8509106160886,2344b,"Europe / Czech Republic / Ustecky Kraj / Okres Chomutov / birdhouse on the chimney of the heating plant; GPS: 50.4457106N, 13.4356106E",1,1,4,1,3,1,1,3,1_1_4_1_3_1_1_3,H5N1/2022/R12_Europe,6,699
H5N1,EPI_ISL_17716828,A/peregrine_falcon/Czech_Republic/7459-3/2023,2023-05-15,2023.367,2023-05,falconiformes_wild,falconiformes,Falconidae,falco peregrinus,peregrine falcon,bird,wild,eastern europe,czechia,cze,49.7450575142012,15.3371651897674,ústecký,cz.uk,50.5294097303953,13.8509106160886,2344b,"Europe / Czech Republic / Ustecky Kraj / Okres Chomutov / birdhouse on the chimney of the heating plant; GPS: 50.4457106N, 13.4356106E",1,1,4,1,3,1,1,3,1_1_4_1_3_1_1_3,H5N1/2022/R12_Europe,6,699
H5N1,EPI_ISL_17716829,A/chicken/Czech_Republic/7531-1/2023,2023-12-05,2023.359,2023-05,galliformes_domestic,galliformes,Phasianidae,gallus gallus (domestic type),red junglefowl (domestic type),bird,domestic,eastern europe,czechia,cze,49.7450575142012,15.3371651897674,středočeský,cz.sk,49.9969098943343,14.5545810187162,2344b,"Europe / Czech Republic / Stredocesky Kraj / Okres Kladno / Svermov; GPS: 50.1691517N, 14.1018894E",1,1,2,1,1,1,1,1,1_1_2_1_1_1_1_1,H5N1/2021/R2_Europe,3,698
H5N1,EPI_ISL_17716830,A/chicken/Czech_Republic/7531-2/2023,2023-12-05,2023.359,2023-05,galliformes_domestic,galliformes,Phasianidae,gallus gallus (domestic type),red junglefowl (domestic type),bird,domestic,eastern europe,czechia,cze,49.7450575142012,15.3371651897674,středočeský,cz.sk,49.9969098943343,14.5545810187162,2344b,"Europe / Czech Republic / Stredocesky Kraj / Okres Kladno / Svermov; GPS: 50.1691517N, 14.1018894E",1,1,2,1,1,1,1,1,1_1_2_1_1_1_1_1,H5N1/2021/R2_Europe,3,698
H5N1,EPI_ISL_17716831,A/chicken/Czech_Republic/7531-3/2023,2023-12-05,2023.359,2023-05,galliformes_domestic,galliformes,Phasianidae,gallus gallus (domestic type),red junglefowl (domestic type),bird,domestic,eastern europe,czechia,cze,49.7450575142012,15.3371651897674,středočeský,cz.sk,49.9969098943343,14.5545810187162,2344b,"Europe / Czech Republic / Stredocesky Kraj / Okres Kladno / Svermov; GPS: 50.1691517N, 14.1018894E",1,1,2,1,1,1,1,1,1_1_2_1_1_1_1_1,H5N1/2021/R2_Europe,3,698
H5N1,EPI_ISL_17716832,A/chicken/Czech_Republic/7531-1orig/2023,2023-12-05,2023.359,2023-05,galliformes_domestic,galliformes,Phasianidae,gallus gallus (domestic type),red junglefowl (domestic type),bird,domestic,eastern europe,czechia,cze,49.7450575142012,15.3371651897674,středočeský,cz.sk,49.9969098943343,14.5545810187162,2344b,"Europe / Czech Republic / Stredocesky Kraj / Okres Kladno / Svermov; GPS: 50.1691517N, 14.1018894E",1,1,2,1,1,1,1,1,1_1_2_1_1_1_1_1,H5N1/2021/R2_Europe,3,698
H5N1,EPI_ISL_17731667,A/pelican/Montenegro/833/2022,2022-04-04,2022.255,2022-04,pelecaniformes_wild,pelecaniformes,Pelecanidae,pelecanus sp.,pelican sp.,bird,wild,southern europe,montenegro,mne,42.7762252218833,19.2369211185274,bar,me.ba,42.1643687011219,19.1477916484943,2344b,Europe / Montenegro / Skadar lake / NA / NA,2,1,95,1,1,1,1,1,2_1_95_1_1_1_1_1,NA,2,1964
H5N1,EPI_ISL_17732338,A/peregrine_falcon/Czech_Republic/7735-1/2023,2023-05-17,2023.373,2023-05,falconiformes_wild,falconiformes,Falconidae,falco peregrinus,peregrine falcon,bird,wild,eastern europe,czechia,cze,49.7450575142012,15.3371651897674,královéhradecký,cz.hk,50.3852537596798,15.8661896036913,2344b,"Europe / Czech Republic / Kralovehradecky Kraj / Okres Nachod / GPS: 50.5883300N, 16.1250100E",1,1,4,1,3,1,1,3,1_1_4_1_3_1_1_3,H5N1/2022/R12_Europe,6,691
H5N1,EPI_ISL_17732339,A/peregrine_falcon/Czech_Republic/7735-2/2023,2023-05-17,2023.373,2023-05,falconiformes_wild,falconiformes,Falconidae,falco peregrinus,peregrine falcon,bird,wild,eastern europe,czechia,cze,49.7450575142012,15.3371651897674,královéhradecký,cz.hk,50.3852537596798,15.8661896036913,2344b,"Europe / Czech Republic / Kralovehradecky Kraj / Okres Nachod / GPS: 50.5883300N, 16.1250100E",1,1,4,1,3,1,1,3,1_1_4_1_3_1_1_3,H5N1/2022/R12_Europe,6,691
H5N1,EPI_ISL_17732340,A/peregrine_falcon/Czech_Republic/7735-2_chymus/2023,2023-05-17,2023.373,2023-05,falconiformes_wild,falconiformes,Falconidae,falco peregrinus,peregrine falcon,bird,wild,eastern europe,czechia,cze,49.7450575142012,15.3371651897674,královéhradecký,cz.hk,50.3852537596798,15.8661896036913,2344b,"Europe / Czech Republic / Kralovehradecky Kraj / Okres Nachod / GPS: 50.5883300N, 16.1250100E",1,1,4,1,3,1,1,3,1_1_4_1_3_1_1_3,H5N1/2022/R12_Europe,6,691
H5N1,EPI_ISL_17736649,A/England/231990002/2023,2023-06-05,2023.342,2023-05,primates_wild,primates,Hominidae,Homo sapiens,human,other,wild,northern europe,united kingdom,gbr,54.0438440515314,-2.78687513666638,NA,NA,NA,NA,2344b,Europe / United Kingdom / NA / NA / NA,1,1,4,1,3,1,1,3,1_1_4_1_3_1_1_3,H5N1/2022/R12_Europe,6,3733
H5N1,EPI_ISL_17736969,A/chicken/Italy/22VIR10044-14/2022,2022-10-21,2022.803,2022-10,galliformes_domestic,galliformes,Phasianidae,gallus gallus (domestic type),red junglefowl (domestic type),bird,domestic,southern europe,italy,ita,42.7080607219025,12.208345049127,lazio,na,41.979336323661,12.7721450906831,2344b,Europe / Italy / Emilia-Romagna / Province of Ferrara / Ostellato,1,1,2,1,1,1,1,1,1_1_2_1_1_1_1_1,H5N1/2021/R2_Europe,3,1373
H5N8,EPI_ISL_17760581,A/Duck/Cambodia/f1PPChba241D6/2021,2021-09-16,2021.707,2021-09,anseriformes_wild,anseriformes,Anatidae,anatidae (duck sp.),duck sp.,bird,wild,south-eastern asia,cambodia,khm,12.7097809911859,104.914484966688,NA,NA,NA,NA,2344b,Asia / Cambodia / NA / NA / NA,1,1,12,1,6,2,1,17,1_1_12_1_6_2_1_17,H5N8/2021/R2_Asia,81,3772
H5N8,EPI_ISL_17760582,A/Duck/Cambodia/f4K241D3_C/2021,2021-10-15,2021.786,2021-10,anseriformes_wild,anseriformes,Anatidae,anatidae (duck sp.),duck sp.,bird,wild,south-eastern asia,cambodia,khm,12.7097809911859,104.914484966688,NA,NA,NA,NA,2344b,Asia / Cambodia / NA / NA / NA,1,1,12,1,6,2,1,17,1_1_12_1_6_2_1_17,H5N8/2021/R2_Asia,81,3772
H5N8,EPI_ISL_17760583,A/Duck/Cambodia/f4K241D4/2021,2021-10-15,2021.786,2021-10,anseriformes_wild,anseriformes,Anatidae,anatidae (duck sp.),duck sp.,bird,wild,south-eastern asia,cambodia,khm,12.7097809911859,104.914484966688,NA,NA,NA,NA,2344b,Asia / Cambodia / NA / NA / NA,1,1,12,1,6,2,1,17,1_1_12_1_6_2_1_17,H5N8/2021/R2_Asia,81,3772
H5N8,EPI_ISL_17760584,A/Duck/Cambodia/f6T241D4/2021,2021-11-16,2021.874,2021-11,anseriformes_wild,anseriformes,Anatidae,anatidae (duck sp.),duck sp.,bird,wild,south-eastern asia,cambodia,khm,12.7097809911859,104.914484966688,NA,NA,NA,NA,2344b,Asia / Cambodia / NA / NA / NA,1,1,12,1,6,2,1,17,1_1_12_1_6_2_1_17,H5N8/2021/R2_Asia,81,3772
H5N1,EPI_ISL_17774061,A/Buteo_buteo/Belgium/02423_0003/2023,2023-03-15,2023.2,2023-03,accipitriformes_wild,accipitriformes,Accipitridae,buteo buteo,common buzzard,bird,wild,western europe,belgium,bel,50.64017310615,4.66939027974939,wallonie,na,50.3127973408239,5.0143267931739,2344b,Europe / Belgium / Province de Hainaut / Thuin / NA,1,1,2,1,1,1,1,1,1_1_2_1_1_1_1_1,H5N1/2021/R2_Europe,11,200
H5N1,EPI_ISL_17774062,A/Falco_peregrinus/Belgium/02423_0004/2023,2023-03-15,2023.2,2023-03,falconiformes_wild,falconiformes,Falconidae,falco peregrinus,peregrine falcon,bird,wild,western europe,belgium,bel,50.64017310615,4.66939027974939,wallonie,na,50.3127973408239,5.0143267931739,2344b,Europe / Belgium / Province de Hainaut / Marchienne-au-Pont / NA,1,1,4,1,3,1,1,3,1_1_4_1_3_1_1_3,H5N1/2022/R12_Europe,6,200
H5N1,EPI_ISL_17774063,A/Gallus_gallus/Belgium/03329_0001/2023,2023-04-14,2023.282,2023-04,galliformes_domestic,galliformes,Phasianidae,gallus gallus (domestic type),red junglefowl (domestic type),bird,domestic,western europe,belgium,bel,50.64017310615,4.66939027974939,wallonie,na,50.3127973408239,5.0143267931739,2344b,Europe / Belgium / Province de Brabant Wallon / Villers-la-ville / NA,1,1,2,1,1,1,1,1,1_1_2_1_1_1_1_1,H5N1/2021/R2_Europe,11,200
H5N1,EPI_ISL_17774357,A/Vulpes_Vulpes/Belgium/03703_0007/2023,2023-04-14,2023.282,2023-04,carnivora_wild,carnivora,Canidae,Vulpes vulpes,red fox,other,wild,western europe,belgium,bel,50.64017310615,4.66939027974939,vlaanderen,na,51.0391095671615,4.2420548599892,2344b,Europe / Belgium / Provincie Vlaams-Brabant / Landen / NA,1,1,4,1,3,1,1,3,1_1_4_1_3_1_1_3,H5N1/2022/R12_Europe,6,199
H5N1,EPI_ISL_17774358,A/Vulpes_Vulpes/Belgium/03704_0001/2023,2023-04-14,2023.282,2023-04,carnivora_wild,carnivora,Canidae,Vulpes vulpes,red fox,other,wild,western europe,belgium,bel,50.64017310615,4.66939027974939,bruxelles,na,50.836410161922,4.36741993523331,2344b,Europe / Belgium / Region de Bruxelles-Capitale / Brussel / NA,1,1,4,1,3,1,1,3,1_1_4_1_3_1_1_3,H5N1/2022/R12_Europe,6,198
H5N1,EPI_ISL_17774570,A/Vulpes_Vulpes/Belgium/04016_0001/2023,2023-04-24,2023.31,2023-04,carnivora_wild,carnivora,Canidae,Vulpes vulpes,red fox,other,wild,western europe,belgium,bel,50.64017310615,4.66939027974939,vlaanderen,na,51.0391095671615,4.2420548599892,2344b,Europe / Belgium / Provincie Oost-Vlaanderen / Deinze / NA,1,1,4,1,3,1,1,3,1_1_4_1_3_1_1_3,H5N1/2022/R12_Europe,6,199
H5N1,EPI_ISL_17774571,A/Vulpes_Vulpes/Belgium/04018_0005/2023,2023-04-24,2023.31,2023-04,carnivora_wild,carnivora,Canidae,Vulpes vulpes,red fox,other,wild,western europe,belgium,bel,50.64017310615,4.66939027974939,bruxelles,na,50.836410161922,4.36741993523331,2344b,Europe / Belgium / Region de Bruxelles-Capitale / Neder-Over-Heembeek / NA,1,1,2,1,1,1,1,1,1_1_2_1_1_1_1_1,H5N1/2021/R2_Europe,3,198
H5N1,EPI_ISL_17777525,A/peruvian_booby/Peru/LIM-INS-004/2023,2023-03-04,2023.252,2023-04,suliformes_wild,suliformes,Sulidae,sula variegata,peruvian booby,bird,wild,south america,peru,per,-9.12690950582405,-74.3967035676846,lima province,pe.lp,-12.0179113235961,-76.9049187829412,2344b,South America / Peru / Departamento de Lima / Magdalena / NA,5,3,1,1,2,1,1,4,5_3_1_1_2_1_1_4,H5N1/2022/R8_NAmerica,9,2311
H5N1,EPI_ISL_17777527,A/gull/Peru/LIM-INS-006/2023,2023-03-16,2023.203,2023-03,charadriiformes_wild,charadriiformes,Laridae,larinae sp.,gull sp.,bird,wild,south america,peru,per,-9.12690950582405,-74.3967035676846,lima province,pe.lp,-12.0179113235961,-76.9049187829412,2344b,South America / Peru / Departamento de Lima / Lima / NA,5,3,1,1,2,1,1,4,5_3_1_1_2_1_1_4,H5N1/2022/R8_NAmerica,9,2311
H5N1,EPI_ISL_17777528,A/peruvian_booby/Peru/CAL-INS-007/2023,2023-03-17,2023.205,2023-03,suliformes_wild,suliformes,Sulidae,sula variegata,peruvian booby,bird,wild,south america,peru,per,-9.12690950582405,-74.3967035676846,callao,pe.cl,-11.9545824923705,-77.1360367031896,2344b,South America / Peru / Provincia Constitucional del Callao / Callao / NA,5,3,1,1,2,1,1,4,5_3_1_1_2_1_1_4,H5N1/2022/R8_NAmerica,9,2302
H5N1,EPI_ISL_17777529,A/peruvian_booby/Peru/CAL-INS-008/2023,2023-03-17,2023.205,2023-03,suliformes_wild,suliformes,Sulidae,sula variegata,peruvian booby,bird,wild,south america,peru,per,-9.12690950582405,-74.3967035676846,callao,pe.cl,-11.9545824923705,-77.1360367031896,2344b,South America / Peru / Provincia Constitucional del Callao / Callao / NA,5,3,1,1,2,1,1,4,5_3_1_1_2_1_1_4,H5N1/2022/R8_NAmerica,9,2302
H5N1,EPI_ISL_17777530,A/guanay_cormorant/Peru/CAL-INS-009/2023,2023-03-17,2023.205,2023-03,suliformes_wild,suliformes,Phalacrocoracidae,leucocarbo bougainvillii,guanay cormorant,bird,wild,south america,peru,per,-9.12690950582405,-74.3967035676846,callao,pe.cl,-11.9545824923705,-77.1360367031896,2344b,South America / Peru / Provincia Constitucional del Callao / Callao / NA,5,3,1,1,2,1,1,4,5_3_1_1_2_1_1_4,H5N1/2022/R8_NAmerica,9,2302
H5N1,EPI_ISL_17777532,A/sea_lion/Peru/TAC-INS-011/2023,2023-07-03,2023.178,2023-03,carnivora_wild,carnivora,Pinnipedia,seal sp.,seal sp.,other,wild,south america,peru,per,-9.12690950582405,-74.3967035676846,tacna,pe.ta,-17.644827527273,-70.2791288812849,2344b,South America / Peru / Departamento de Tacna / NA / NA,5,3,1,1,2,1,1,4,5_3_1_1_2_1_1_4,H5N1/2022/R8_NAmerica,9,2319
H5N1,EPI_ISL_17785725,A/Chicken/Austria/21146859-002/2021,2021-11-25,2021.899,2021-11,galliformes_domestic,galliformes,Phasianidae,gallus gallus (domestic type),red junglefowl (domestic type),bird,domestic,western europe,austria,aut,47.5942901543001,14.1261824377155,niederösterreich,at.no,48.2718646696418,15.7529218938467,2344b,Europe / Austria / Lower Austria / Bruck-Leitha / NA,2,1,1,1,1,1,1,1,2_1_1_1_1_1_1_1,H5N1/2020/R2_Europe,2,164
H5N1,EPI_ISL_17785726,A/swan/Austria/22004012-001/2022,2022-01-14,2022.036,2022-01,anseriformes_wild,anseriformes,Anatidae,cygnus sp.,swan sp.,bird,wild,western europe,austria,aut,47.5942901543001,14.1261824377155,kärnten,at.ka,46.7756065980659,13.9191072983427,2344b,Europe / Austria / Carinthia / Klagenfurt / NA,2,1,1,1,1,1,1,1,2_1_1_1_1_1_1_1,H5N1/2020/R2_Europe,2,163
H5N1,EPI_ISL_17785727,A/laying_hen/Austria/22005859-001/2022,2022-01-19,2022.049,2022-01,galliformes_domestic,galliformes,Phasianidae,gallus gallus (domestic type),red junglefowl (domestic type),bird,domestic,western europe,austria,aut,47.5942901543001,14.1261824377155,oberösterreich,at.oo,48.1371934331394,13.9653618911462,2344b,Europe / Austria / Bundesland Oberosterreich / Rohrbach / NA,2,1,1,1,1,1,1,1,2_1_1_1_1_1_1_1,H5N1/2020/R2_Europe,2,165
H5N1,EPI_ISL_17785728,A/swan/Austria/22046299-002/2022,2022-04-13,2022.279,2022-04,anseriformes_wild,anseriformes,Anatidae,cygnus sp.,swan sp.,bird,wild,western europe,austria,aut,47.5942901543001,14.1261824377155,oberösterreich,at.oo,48.1371934331394,13.9653618911462,2344b,Europe / Austria / Bundesland Oberosterreich / Sch?rding / ?rding,2,1,1,1,1,1,1,1,2_1_1_1_1_1_1_1,H5N1/2020/R2_Europe,2,165
H5N1,EPI_ISL_17785729,A/mute swan/Austria/21154984-002/2021,2021-12-14,2021.951,2021-12,anseriformes_wild,anseriformes,Anatidae,cygnus olor,mute swan,bird,wild,western europe,austria,aut,47.5942901543001,14.1261824377155,niederösterreich,at.no,48.2718646696418,15.7529218938467,2344b,Europe / Austria / Lower Austria / Krems / NA,2,1,1,1,1,1,1,1,2_1_1_1_1_1_1_1,H5N1/2020/R2_Europe,2,164
H5N1,EPI_ISL_17785730,A/mute swan/Austria/21155360-001/2021,2021-12-15,2021.953,2021-12,anseriformes_wild,anseriformes,Anatidae,cygnus olor,mute swan,bird,wild,western europe,austria,aut,47.5942901543001,14.1261824377155,wien,at.wi,48.2089421257604,16.3790253882177,2344b,Europe / Austria / Bundesland Wien / Bundesland Wien / NA,1,1,2,1,1,1,1,57,1_1_2_1_1_1_1_57,NA,3,170
H5N1,EPI_ISL_17785731,A/mute swan/Austria/22000062-001/2022,2022-03-01,2022.005,2022-01,anseriformes_wild,anseriformes,Anatidae,cygnus olor,mute swan,bird,wild,western europe,austria,aut,47.5942901543001,14.1261824377155,steiermark,at.st,47.2699907298467,15.014733244016,2344b,Europe / Austria / Bundesland Steiermark / Hartberg / NA,2,1,1,1,1,1,1,1,2_1_1_1_1_1_1_1,H5N1/2020/R2_Europe,2,167
H5N1,EPI_ISL_17785732,A/mute swan/Austria/22007848-001/2022,2022-01-24,2022.063,2022-01,anseriformes_wild,anseriformes,Anatidae,cygnus olor,mute swan,bird,wild,western europe,austria,aut,47.5942901543001,14.1261824377155,steiermark,at.st,47.2699907298467,15.014733244016,2344b,Europe / Austria / Bundesland Steiermark / Leibnitz / NA,2,1,1,1,1,1,1,1,2_1_1_1_1_1_1_1,H5N1/2020/R2_Europe,2,167
H5N1,EPI_ISL_17785733,A/swan/Austria/22030844-004/2022,2022-11-03,2022.189,2022-03,anseriformes_wild,anseriformes,Anatidae,cygnus sp.,swan sp.,bird,wild,western europe,austria,aut,47.5942901543001,14.1261824377155,oberösterreich,at.oo,48.1371934331394,13.9653618911462,2344b,Europe / Austria / Bundesland Oberosterreich / Schaerding / NA,2,1,1,1,1,1,1,1,2_1_1_1_1_1_1_1,H5N1/2020/R2_Europe,2,165
H5N8,EPI_ISL_17805814,A/environment/Japan/KU-6e/2020,2020-12-21,2020.97,2020-12,unknown,environment,environment,environment,environment,other,wild,eastern asia,japan,jpn,37.3996665395305,137.574137168765,NA,NA,NA,NA,2344b,Asia / Japan / NA / NA / NA,6,1,5,2,1,3,1,2,6_1_5_2_1_3_1_2,H5N8/2020/R1_Europe,10,3768
H5N8,EPI_ISL_17805816,A/environment/Japan/KU-6d/2020,2020-07-12,2020.932,2020-12,unknown,environment,environment,environment,environment,other,wild,eastern asia,japan,jpn,37.3996665395305,137.574137168765,NA,NA,NA,NA,2344b,Asia / Japan / NA / NA / NA,6,26,5,2,1,3,1,2,6_26_5_2_1_3_1_2,NA,10,3768
H5N8,EPI_ISL_17805820,A/avian/Japan/KU-108/2021,2021-05-02,2021.096,2021-02,na_wild,na,NA,aves sp.,bird sp.,other,wild,eastern asia,japan,jpn,37.3996665395305,137.574137168765,NA,NA,NA,NA,2344b,Asia / Japan / NA / NA / NA,6,1,5,2,1,3,1,2,6_1_5_2_1_3_1_2,H5N8/2020/R1_Europe,10,3768
H5N8,EPI_ISL_17805822,A/avian/Japan/KU-100/2021,2021-01-02,2021.085,2021-02,na_wild,na,NA,aves sp.,bird sp.,other,wild,eastern asia,japan,jpn,37.3996665395305,137.574137168765,NA,NA,NA,NA,2344b,Asia / Japan / NA / NA / NA,9,1,5,2,1,3,1,2,9_1_5_2_1_3_1_2,H5N8/2020/R3_Asia,16,3768
H5N8,EPI_ISL_17805824,A/environment/Japan/KU-3b/2020,2020-07-12,2020.932,2020-12,unknown,environment,environment,environment,environment,other,wild,eastern asia,japan,jpn,37.3996665395305,137.574137168765,NA,NA,NA,NA,2344b,Asia / Japan / NA / NA / NA,6,1,5,2,1,3,1,2,6_1_5_2_1_3_1_2,H5N8/2020/R1_Europe,10,3768
H5N8,EPI_ISL_17805826,A/environment/Japan/KU-G10/2020,2020-11-30,2020.913,2020-11,unknown,environment,environment,environment,environment,other,wild,eastern asia,japan,jpn,37.3996665395305,137.574137168765,NA,NA,NA,NA,2344b,Asia / Japan / NA / NA / NA,6,1,5,2,1,3,1,2,6_1_5_2_1_3_1_2,H5N8/2020/R1_Europe,10,3768
H5N8,EPI_ISL_17805828,A/environment/Japan/KU-G12/2020,2020-07-12,2020.932,2020-12,unknown,environment,environment,environment,environment,other,wild,eastern asia,japan,jpn,37.3996665395305,137.574137168765,NA,NA,NA,NA,2344b,Asia / Japan / NA / NA / NA,6,1,5,2,1,3,1,2,6_1_5_2_1_3_1_2,H5N8/2020/R1_Europe,10,3768
H5N8,EPI_ISL_17805837,A/environment/Japan/KU-H7/2020,2020-11-16,2020.874,2020-11,unknown,environment,environment,environment,environment,other,wild,eastern asia,japan,jpn,37.3996665395305,137.574137168765,NA,NA,NA,NA,2344b,Asia / Japan / NA / NA / NA,6,1,5,2,1,3,1,2,6_1_5_2_1_3_1_2,H5N8/2020/R1_Europe,10,3768
H5N8,EPI_ISL_17805839,A/environment/Japan/KU-H8/2020,2020-11-16,2020.874,2020-11,unknown,environment,environment,environment,environment,other,wild,eastern asia,japan,jpn,37.3996665395305,137.574137168765,NA,NA,NA,NA,2344b,Asia / Japan / NA / NA / NA,6,1,5,2,1,3,1,2,6_1_5_2_1_3_1_2,H5N8/2020/R1_Europe,10,3768
H5N8,EPI_ISL_17805841,A/environment/Japan/KU-I10/2020,2020-11-30,2020.913,2020-11,unknown,environment,environment,environment,environment,other,wild,eastern asia,japan,jpn,37.3996665395305,137.574137168765,NA,NA,NA,NA,2344b,Asia / Japan / NA / NA / NA,6,16,5,2,1,3,1,2,6_16_5_2_1_3_1_2,NA,10,3768
H5N8,EPI_ISL_17805844,A/environment/Japan/KU-G18/2020,2020-12-21,2020.97,2020-12,unknown,environment,environment,environment,environment,other,wild,eastern asia,japan,jpn,37.3996665395305,137.574137168765,NA,NA,NA,NA,2344b,Asia / Japan / NA / NA / NA,6,1,5,2,1,3,1,2,6_1_5_2_1_3_1_2,H5N8/2020/R1_Europe,10,3768
H5N8,EPI_ISL_17805845,A/environment/Japan/KU-H14/2020,2020-12-21,2020.97,2020-12,unknown,environment,environment,environment,environment,other,wild,eastern asia,japan,jpn,37.3996665395305,137.574137168765,NA,NA,NA,NA,2344b,Asia / Japan / NA / NA / NA,6,1,5,2,1,3,1,2,6_1_5_2_1_3_1_2,H5N8/2020/R1_Europe,10,3768
H5N8,EPI_ISL_17805848,A/environment/Japan/KU-G1/2020,2020-09-11,2020.855,2020-11,unknown,environment,environment,environment,environment,other,wild,eastern asia,japan,jpn,37.3996665395305,137.574137168765,NA,NA,NA,NA,2344b,Asia / Japan / NA / NA / NA,6,1,5,2,1,3,1,2,6_1_5_2_1_3_1_2,H5N8/2020/R1_Europe,10,3768
H5N8,EPI_ISL_17805849,A/environment/Japan/KU-I9/2020,2020-11-30,2020.913,2020-11,unknown,environment,environment,environment,environment,other,wild,eastern asia,japan,jpn,37.3996665395305,137.574137168765,NA,NA,NA,NA,2344b,Asia / Japan / NA / NA / NA,6,1,5,2,1,3,1,2,6_1_5_2_1_3_1_2,H5N8/2020/R1_Europe,10,3768
H5N8,EPI_ISL_17805853,A/environment/Japan/KU-J1/2020,2020-09-11,2020.855,2020-11,unknown,environment,environment,environment,environment,other,wild,eastern asia,japan,jpn,37.3996665395305,137.574137168765,NA,NA,NA,NA,2344b,Asia / Japan / NA / NA / NA,6,1,5,2,1,3,1,2,6_1_5_2_1_3_1_2,H5N8/2020/R1_Europe,10,3768
H5N8,EPI_ISL_17805857,A/environment/Japan/KU-J3/2020,2020-09-11,2020.855,2020-11,unknown,environment,environment,environment,environment,other,wild,eastern asia,japan,jpn,37.3996665395305,137.574137168765,NA,NA,NA,NA,2344b,Asia / Japan / NA / NA / NA,6,1,5,2,1,3,1,2,6_1_5_2_1_3_1_2,H5N8/2020/R1_Europe,10,3768
H5N8,EPI_ISL_17805860,A/environment/Japan/KU-D5/2020,2020-11-16,2020.874,2020-11,unknown,environment,environment,environment,environment,other,wild,eastern asia,japan,jpn,37.3996665395305,137.574137168765,NA,NA,NA,NA,2344b,Asia / Japan / NA / NA / NA,6,1,5,2,1,3,1,2,6_1_5_2_1_3_1_2,H5N8/2020/R1_Europe,10,3768
H5N8,EPI_ISL_17805861,A/environment/Japan/KU-J5/2020,2020-11-23,2020.893,2020-11,unknown,environment,environment,environment,environment,other,wild,eastern asia,japan,jpn,37.3996665395305,137.574137168765,NA,NA,NA,NA,2344b,Asia / Japan / NA / NA / NA,6,1,37,2,1,3,1,2,6_1_37_2_1_3_1_2,NA,10,3768
H5N8,EPI_ISL_17805866,A/environment/Japan/KU-H6/2020,2020-11-16,2020.874,2020-11,unknown,environment,environment,environment,environment,other,wild,eastern asia,japan,jpn,37.3996665395305,137.574137168765,NA,NA,NA,NA,2344b,Asia / Japan / NA / NA / NA,6,1,5,2,1,3,1,2,6_1_5_2_1_3_1_2,H5N8/2020/R1_Europe,10,3768
H5N8,EPI_ISL_17805868,A/environment/Japan/KU-C8/2020,2020-11-30,2020.913,2020-11,unknown,environment,environment,environment,environment,other,wild,eastern asia,japan,jpn,37.3996665395305,137.574137168765,NA,NA,NA,NA,2344b,Asia / Japan / NA / NA / NA,6,1,5,2,1,3,1,2,6_1_5_2_1_3_1_2,H5N8/2020/R1_Europe,10,3768
H5N8,EPI_ISL_17805870,A/environment/Japan/KU-G11/2020,2020-11-30,2020.913,2020-11,unknown,environment,environment,environment,environment,other,wild,eastern asia,japan,jpn,37.3996665395305,137.574137168765,NA,NA,NA,NA,2344b,Asia / Japan / NA / NA / NA,6,1,5,2,1,3,1,2,6_1_5_2_1_3_1_2,H5N8/2020/R1_Europe,10,3768
H5N8,EPI_ISL_17805873,A/environment/Japan/KU-C7/2020,2020-11-30,2020.913,2020-11,unknown,environment,environment,environment,environment,other,wild,eastern asia,japan,jpn,37.3996665395305,137.574137168765,NA,NA,NA,NA,2344b,Asia / Japan / NA / NA / NA,6,1,5,2,1,3,1,2,6_1_5_2_1_3_1_2,H5N8/2020/R1_Europe,10,3768
H5N8,EPI_ISL_17805874,A/environment/Japan/KU-J8/2020,2020-07-12,2020.932,2020-12,unknown,environment,environment,environment,environment,other,wild,eastern asia,japan,jpn,37.3996665395305,137.574137168765,NA,NA,NA,NA,2344b,Asia / Japan / NA / NA / NA,6,1,5,2,1,3,1,2,6_1_5_2_1_3_1_2,H5N8/2020/R1_Europe,10,3768
H5N8,EPI_ISL_17805877,A/environment/Japan/KU-C5/2020,2020-11-30,2020.913,2020-11,unknown,environment,environment,environment,environment,other,wild,eastern asia,japan,jpn,37.3996665395305,137.574137168765,NA,NA,NA,NA,2344b,Asia / Japan / NA / NA / NA,6,1,5,2,1,3,1,2,6_1_5_2_1_3_1_2,H5N8/2020/R1_Europe,10,3768
