tipnames	collection_date	collection_datedecimal	collection_datemonth	collection_dateyear	collection_regionname	collection_countryname	collection_countrylat	collection_countrylong	cluster_number	profile	cluster_profileclass	host_order	host_isbird	host_simplifiedhost	tiplocation_lon	tiplocation_lat
H5N8.2344b.EPI_ISL_1114735.galliformes.russia.3_2_3_1_1_2_1_2.2020-09-26	2020-09-26	2020.73	2020-09	2020	central asia	russia	66.0376616061812	95.7970903417469	profile002	3_2_3_1_1_2_1_2	dominant	galliformes	TRUE	galliformes-domestic	69.1218349161945	57.6472366156513
H5N8.2344b.EPI_ISL_1095450.anseriformes.sweden.3_2_3_1_1_2_1_2.2021-02-01	2021-02-01	2021.08	2021-02	2021	northern europe	sweden	62.374013544985	16.2835241791686	profile002	3_2_3_1_1_2_1_2	dominant	anseriformes	TRUE	anseriformes-wild	13.595146733816	55.9474024317265
H5N8.2344b.EPI_ISL_710512.anseriformes.united_kingdom.3_2_3_1_1_2_1_2.2020-11-19	2020-11-19	2020.88	2020-11	2020	northern europe	united kingdom	54.0438440515314	-2.78687513666638	profile002	3_2_3_1_1_2_1_2	dominant	anseriformes	TRUE	anseriformes-wild	-2.78687513666638	54.0438440515314
H5N8.2344b.EPI_ISL_644141.anseriformes.russia.3_2_3_1_1_2_1_2.2020-08-17	2020-08-17	2020.63	2020-08	2020	central asia	russia	66.0376616061812	95.7970903417469	profile002	3_2_3_1_1_2_1_2	dominant	anseriformes	TRUE	anseriformes-wild	73.3669499849514	56.0596108837778
H5N8.NA.EPI_ISL_17086346.anseriformes.japan.NA.2021-01-24	2021-01-24	2021.06	2021-01	2021	eastern asia	japan	37.3996665395305	137.574137168765	profile002	NA	NA	anseriformes	TRUE	anseriformes-wild	131.298614512671	32.1919114758892
H5N8.2344b.EPI_ISL_7622862.anseriformes.belgium.3_2_3_1_1_2_1_2.2020-12-26	2020-12-26	2020.98	2020-12	2020	western europe	belgium	50.64017310615	4.66939027974939	profile002	3_2_3_1_1_2_1_2	dominant	anseriformes	TRUE	anseriformes-wild	4.2420548599892	51.0391095671615
H5N8.2344b.EPI_ISL_5146288.galliformes.germany.3_2_3_1_1_2_1_2.2021-03-31	2021-03-31	2021.24	2021-03	2021	western europe	germany	51.0533277435649	10.373650933319	profile002	3_2_3_1_1_2_1_2	dominant	galliformes	TRUE	galliformes-domestic	7.5539349720828	51.4777551092159
H5N8.2344b.EPI_ISL_5145858.galliformes.germany.3_2_3_1_1_2_1_2.2021-03-23	2021-03-23	2021.22	2021-03	2021	western europe	germany	51.0533277435649	10.373650933319	profile002	3_2_3_1_1_2_1_2	dominant	galliformes	TRUE	galliformes-domestic	11.0265393979066	50.9034036811626
H5N8.2344b.EPI_ISL_5144778.galliformes.germany.3_2_3_1_1_2_1_2.2021-02-21	2021-02-21	2021.14	2021-02	2021	western europe	germany	51.0533277435649	10.373650933319	profile002	3_2_3_1_1_2_1_2	dominant	galliformes	TRUE	galliformes-domestic	9.16783937293005	52.7642105761026
H5N8.2344b.EPI_ISL_5144407.galliformes.germany.3_2_3_1_1_2_1_2.2021-03-20	2021-03-20	2021.21	2021-03	2021	western europe	germany	51.0533277435649	10.373650933319	profile002	3_2_3_1_1_2_1_2	dominant	galliformes	TRUE	galliformes-domestic	7.5539349720828	51.4777551092159
H5N8.2344b.EPI_ISL_5143626.galliformes.germany.3_2_3_1_1_2_1_2.2021-03-22	2021-03-22	2021.22	2021-03	2021	western europe	germany	51.0533277435649	10.373650933319	profile002	3_2_3_1_1_2_1_2	dominant	galliformes	TRUE	galliformes-domestic	11.0265393979066	50.9034036811626
H5N8.2344b.EPI_ISL_5142489.galliformes.germany.3_2_3_1_1_2_1_2.2021-03-10	2021-03-10	2021.19	2021-03	2021	western europe	germany	51.0533277435649	10.373650933319	profile002	3_2_3_1_1_2_1_2	dominant	galliformes	TRUE	galliformes-domestic	9.16783937293005	52.7642105761026
H5N8.2344b.EPI_ISL_5115620.galliformes.germany.3_2_3_1_1_2_1_2.2021-03-04	2021-03-04	2021.17	2021-03	2021	western europe	germany	51.0533277435649	10.373650933319	profile002	3_2_3_1_1_2_1_2	dominant	galliformes	TRUE	galliformes-domestic	9.16783937293005	52.7642105761026
H5N8.2344b.EPI_ISL_5099468.galliformes.germany.3_2_3_1_1_2_1_2.2021-02-27	2021-02-27	2021.16	2021-02	2021	western europe	germany	51.0533277435649	10.373650933319	profile002	3_2_3_1_1_2_1_2	dominant	galliformes	TRUE	galliformes-domestic	9.16783937293005	52.7642105761026
H5N8.2344b.EPI_ISL_5058432.anseriformes.germany.3_2_3_1_1_2_1_2.2020-11-02	2020-11-02	2020.84	2020-11	2020	western europe	germany	51.0533277435649	10.373650933319	profile002	3_2_3_1_1_2_1_2	dominant	anseriformes	TRUE	anseriformes-wild	9.81577342948134	54.1814850326718
H5N8.2344b.EPI_ISL_1719911.anseriformes.lithuania.3_2_3_1_1_2_1_2.2021-03-19	2021-03-19	2021.21	2021-03	2021	northern europe	lithuania	55.332528278146	23.9147651507013	profile002	3_2_3_1_1_2_1_2	dominant	anseriformes	TRUE	anseriformes-wild	25.2490386107757	54.8294557942269
H5N8.2344b.EPI_ISL_1114747.galliformes.russia.3_2_3_1_1_2_1_2.2020-10-25	2020-10-25	2020.81	2020-10	2020	eastern europe	russia	66.0376616061812	95.7970903417469	profile002	3_2_3_1_1_2_1_2	dominant	galliformes	TRUE	galliformes-domestic	41.3470662241277	47.725861660493
H5N8.2344b.EPI_ISL_1114746.galliformes.russia.3_2_3_1_1_2_1_2.2020-10-25	2020-10-25	2020.81	2020-10	2020	eastern europe	russia	66.0376616061812	95.7970903417469	profile002	3_2_3_1_1_2_1_2	dominant	galliformes	TRUE	galliformes-domestic	41.3470662241277	47.725861660493
H5N8.2344b.EPI_ISL_654829.anseriformes.russia.3_2_3_1_1_2_1_2.2020-09-03	2020-09-03	2020.67	2020-09	2020	central asia	russia	66.0376616061812	95.7970903417469	profile002	3_2_3_1_1_2_1_2	dominant	anseriformes	TRUE	anseriformes-wild	73.3669499849514	56.0596108837778
H5N8.2344b.EPI_ISL_644735.anseriformes.belgium.3_2_3_1_1_2_1_2.2020-11-04	2020-11-04	2020.84	2020-11	2020	western europe	belgium	50.64017310615	4.66939027974939	profile002	3_2_3_1_1_2_1_2	dominant	anseriformes	TRUE	anseriformes-wild	4.2420548599892	51.0391095671615
H5N8.2344b.EPI_ISL_13175667.galliformes.sweden.3_2_3_1_1_2_1_2.2021-02-24	2021-02-24	2021.15	2021-02	2021	northern europe	sweden	62.374013544985	16.2835241791686	profile002	3_2_3_1_1_2_1_2	dominant	galliformes	TRUE	galliformes-wild	13.595146733816	55.9474024317265
H5N8.2344b.EPI_ISL_7598788.anseriformes.belgium.3_2_3_1_1_2_1_2.2020-12-03	2020-12-03	2020.92	2020-12	2020	western europe	belgium	50.64017310615	4.66939027974939	profile002	3_2_3_1_1_2_1_2	dominant	anseriformes	TRUE	anseriformes-wild	4.2420548599892	51.0391095671615
H5N8.2344b.EPI_ISL_7596571.passeriformes.belgium.3_2_3_1_1_2_1_2.2020-11-13	2020-11-13	2020.87	2020-11	2020	western europe	belgium	50.64017310615	4.66939027974939	profile002	3_2_3_1_1_2_1_2	dominant	passeriformes	TRUE	other	4.2420548599892	51.0391095671615
H5N8.2344b.EPI_ISL_7590312.anseriformes.belgium.3_2_3_1_1_2_1_2.2021-01-11	2021-01-11	2021.03	2021-01	2021	western europe	belgium	50.64017310615	4.66939027974939	profile002	3_2_3_1_1_2_1_2	dominant	anseriformes	TRUE	anseriformes-wild	5.0143267931739	50.3127973408239
H5N8.2344b.EPI_ISL_5057875.anseriformes.germany.3_2_3_1_1_2_1_2.2020-10-30	2020-10-30	2020.83	2020-10	2020	western europe	germany	51.0533277435649	10.373650933319	profile002	3_2_3_1_1_2_1_2	dominant	anseriformes	TRUE	anseriformes-wild	9.81577342948134	54.1814850326718
H5N8.NA.EPI_ISL_4322015.anseriformes.sweden.NA.2020-12-15	2020-12-15	2020.95	2020-12	2020	northern europe	sweden	62.374013544985	16.2835241791686	profile002	NA	NA	anseriformes	TRUE	anseriformes-wild	16.2835241791686	62.374013544985
H5N8.2344b.EPI_ISL_3290184.anseriformes.sweden.3_2_3_1_1_2_1_2.2021-03-24	2021-03-24	2021.22	2021-03	2021	northern europe	sweden	62.374013544985	16.2835241791686	profile002	3_2_3_1_1_2_1_2	dominant	anseriformes	TRUE	anseriformes-wild	18.541723046906	57.5128828372686
H5N8.NA.EPI_ISL_3138566.strigiformes.NA.NA.2021-03-26	2021-03-26	2021.23	2021-03	2021	NA	NA	NA	NA	profile002	NA	NA	strigiformes	TRUE	other	NA	NA
H5N8.NA.EPI_ISL_3128535.strigiformes.NA.NA.2021-03-25	2021-03-25	2021.23	2021-03	2021	NA	NA	NA	NA	profile002	NA	NA	strigiformes	TRUE	other	NA	NA
H5N8.2344b.EPI_ISL_3102029.anseriformes.sweden.3_2_3_1_1_2_1_2.2021-01-06	2021-01-06	2021.01	2021-01	2021	northern europe	sweden	62.374013544985	16.2835241791686	profile002	3_2_3_1_1_2_1_2	dominant	anseriformes	TRUE	anseriformes-wild	13.595146733816	55.9474024317265
H5N8.2344b.EPI_ISL_1719909.anseriformes.lithuania.3_2_3_1_1_2_1_2.2021-02-26	2021-02-26	2021.15	2021-02	2021	northern europe	lithuania	55.332528278146	23.9147651507013	profile002	3_2_3_1_1_2_1_2	dominant	anseriformes	TRUE	anseriformes-wild	25.2490386107757	54.8294557942269
H5N8.NA.EPI_ISL_1308256.strigiformes.sweden.NA.2021-01-31	2021-01-31	2021.08	2021-01	2021	northern europe	sweden	62.374013544985	16.2835241791686	profile002	NA	NA	strigiformes	TRUE	other	16.2835241791686	62.374013544985
H5N8.2344b.EPI_ISL_1305780.anseriformes.sweden.3_2_3_1_1_2_1_2.2021-02-19	2021-02-19	2021.13	2021-02	2021	northern europe	sweden	62.374013544985	16.2835241791686	profile002	3_2_3_1_1_2_1_2	dominant	anseriformes	TRUE	anseriformes-wild	13.595146733816	55.9474024317265
H5N8.2344b.EPI_ISL_1240717.accipitriformes.sweden.3_2_3_1_1_2_1_2.2021-02-21	2021-02-21	2021.14	2021-02	2021	northern europe	sweden	62.374013544985	16.2835241791686	profile002	3_2_3_1_1_2_1_2	dominant	accipitriformes	TRUE	other	16.1305148015024	57.1855292476939
H5N8.2344b.EPI_ISL_1238902.galliformes.sweden.3_2_3_1_1_2_1_2.2021-02-23	2021-02-23	2021.15	2021-02	2021	northern europe	sweden	62.374013544985	16.2835241791686	profile002	3_2_3_1_1_2_1_2	dominant	galliformes	TRUE	galliformes-wild	13.595146733816	55.9474024317265
H5N8.2344b.EPI_ISL_1123351.anseriformes.united_kingdom.3_2_3_1_1_2_1_2.2020-12-18	2020-12-18	2020.96	2020-12	2020	northern europe	united kingdom	54.0438440515314	-2.78687513666638	profile002	3_2_3_1_1_2_1_2	dominant	anseriformes	TRUE	anseriformes-wild	-2.78687513666638	54.0438440515314
H5N8.2344b.EPI_ISL_1114757.galliformes.russia.3_2_3_1_1_2_1_2.2021-01-29	2021-01-29	2021.08	2021-01	2021	eastern europe	russia	66.0376616061812	95.7970903417469	profile002	3_2_3_1_1_2_1_2	dominant	galliformes	TRUE	galliformes-domestic	41.3470662241277	47.725861660493
H5N8.2344b.EPI_ISL_1114756.galliformes.russia.3_2_3_1_1_2_1_2.2021-01-29	2021-01-29	2021.08	2021-01	2021	eastern europe	russia	66.0376616061812	95.7970903417469	profile002	3_2_3_1_1_2_1_2	dominant	galliformes	TRUE	galliformes-domestic	41.3470662241277	47.725861660493
H5N8.2344b.EPI_ISL_1114755.galliformes.russia.3_2_3_1_1_2_1_2.2021-01-29	2021-01-29	2021.08	2021-01	2021	eastern europe	russia	66.0376616061812	95.7970903417469	profile002	3_2_3_1_1_2_1_2	dominant	galliformes	TRUE	galliformes-domestic	41.3470662241277	47.725861660493
H5N8.2344b.EPI_ISL_1114750.galliformes.russia.3_2_3_1_1_2_1_2.2020-12-11	2020-12-11	2020.94	2020-12	2020	eastern europe	russia	66.0376616061812	95.7970903417469	profile002	3_2_3_1_1_2_1_2	dominant	galliformes	TRUE	galliformes-domestic	43.4103582512603	44.927089080414
H5N8.2344b.EPI_ISL_1095454.accipitriformes.sweden.3_2_3_1_1_2_1_2.2021-02-11	2021-02-11	2021.11	2021-02	2021	northern europe	sweden	62.374013544985	16.2835241791686	profile002	3_2_3_1_1_2_1_2	dominant	accipitriformes	TRUE	other	13.595146733816	55.9474024317265
H5N8.2344b.EPI_ISL_1095451.anseriformes.sweden.3_2_3_1_1_2_1_2.2021-01-22	2021-01-22	2021.06	2021-01	2021	northern europe	sweden	62.374013544985	16.2835241791686	profile002	3_2_3_1_1_2_1_2	dominant	anseriformes	TRUE	anseriformes-wild	13.595146733816	55.9474024317265
H5N8.2344b.EPI_ISL_1095365.anseriformes.sweden.3_2_3_1_1_2_1_2.2021-02-07	2021-02-07	2021.1	2021-02	2021	northern europe	sweden	62.374013544985	16.2835241791686	profile002	3_2_3_1_1_2_1_2	dominant	anseriformes	TRUE	anseriformes-wild	15.2029498652564	56.2754954629495
H5N8.2344b.EPI_ISL_832205.galliformes.sweden.3_2_3_1_1_2_1_2.2021-01-10	2021-01-10	2021.02	2021-01	2021	northern europe	sweden	62.374013544985	16.2835241791686	profile002	3_2_3_1_1_2_1_2	dominant	galliformes	TRUE	galliformes-domestic	13.595146733816	55.9474024317265
H5N8.2344b.EPI_ISL_826457.galliformes.sweden.3_2_3_1_1_2_1_2.2021-01-02	2021-01-02	2021	2021-01	2021	northern europe	sweden	62.374013544985	16.2835241791686	profile002	3_2_3_1_1_2_1_2	dominant	galliformes	TRUE	galliformes-domestic	13.595146733816	55.9474024317265
H5N8.2344b.EPI_ISL_826296.anseriformes.sweden.3_2_3_1_1_2_1_2.2020-12-15	2020-12-15	2020.95	2020-12	2020	northern europe	sweden	62.374013544985	16.2835241791686	profile002	3_2_3_1_1_2_1_2	dominant	anseriformes	TRUE	anseriformes-wild	13.595146733816	55.9474024317265
H5N8.2344b.EPI_ISL_826285.anseriformes.sweden.3_2_3_1_1_2_1_2.2020-12-09	2020-12-09	2020.94	2020-12	2020	northern europe	sweden	62.374013544985	16.2835241791686	profile002	3_2_3_1_1_2_1_2	dominant	anseriformes	TRUE	anseriformes-wild	13.595146733816	55.9474024317265
H5N8.2344b.EPI_ISL_766056.falconiformes.united_kingdom.3_2_3_1_1_2_1_2.2020-12-14	2020-12-14	2020.95	2020-12	2020	northern europe	united kingdom	54.0438440515314	-2.78687513666638	profile002	3_2_3_1_1_2_1_2	dominant	falconiformes	TRUE	other	-2.78687513666638	54.0438440515314
H5N8.2344b.EPI_ISL_718223.anseriformes.sweden.3_2_3_1_1_2_1_2.2020-11-15	2020-11-15	2020.87	2020-11	2020	northern europe	sweden	62.374013544985	16.2835241791686	profile002	3_2_3_1_1_2_1_2	dominant	anseriformes	TRUE	anseriformes-wild	18.541723046906	57.5128828372686
H5N8.2344b.EPI_ISL_683593.anseriformes.italy.3_2_3_1_1_2_1_2.2020-11-14	2020-11-14	2020.87	2020-11	2020	southern europe	italy	42.7080607219025	12.208345049127	profile002	3_2_3_1_1_2_1_2	dominant	anseriformes	TRUE	anseriformes-wild	11.8428083995249	45.6595758067318
H5N8.2344b.EPI_ISL_644161.galliformes.russia.3_2_3_1_1_2_1_2.2020-08-06	2020-08-06	2020.6	2020-08	2020	central asia	russia	66.0376616061812	95.7970903417469	profile002	3_2_3_1_1_2_1_2	dominant	galliformes	TRUE	galliformes-domestic	60.406021972363	54.4531161547399
H5N8.2344b.EPI_ISL_644160.galliformes.russia.3_2_3_1_1_2_1_2.2020-08-06	2020-08-06	2020.6	2020-08	2020	central asia	russia	66.0376616061812	95.7970903417469	profile002	3_2_3_1_1_2_1_2	dominant	galliformes	TRUE	galliformes-domestic	60.406021972363	54.4531161547399
H5N8.2344b.EPI_ISL_644159.anseriformes.russia.3_2_3_1_1_2_1_2.2020-08-17	2020-08-17	2020.63	2020-08	2020	central asia	russia	66.0376616061812	95.7970903417469	profile002	3_2_3_1_1_2_1_2	dominant	anseriformes	TRUE	anseriformes-wild	73.3669499849514	56.0596108837778
H5N8.2344b.EPI_ISL_644149.anseriformes.russia.3_2_3_1_1_2_1_2.2020-08-13	2020-08-13	2020.61	2020-08	2020	central asia	russia	66.0376616061812	95.7970903417469	profile002	3_2_3_1_1_2_1_2	dominant	anseriformes	TRUE	anseriformes-wild	73.3669499849514	56.0596108837778
H5N8.2344b.EPI_ISL_644148.galliformes.russia.3_2_3_1_1_2_1_2.2020-08-06	2020-08-06	2020.6	2020-08	2020	central asia	russia	66.0376616061812	95.7970903417469	profile002	3_2_3_1_1_2_1_2	dominant	galliformes	TRUE	galliformes-domestic	60.406021972363	54.4531161547399
H5N8.2344b.EPI_ISL_644147.galliformes.russia.3_2_3_1_1_2_1_2.2020-08-06	2020-08-06	2020.6	2020-08	2020	central asia	russia	66.0376616061812	95.7970903417469	profile002	3_2_3_1_1_2_1_2	dominant	galliformes	TRUE	galliformes-domestic	60.406021972363	54.4531161547399
H5N8.2344b.EPI_ISL_644146.galliformes.russia.3_2_3_1_1_2_1_2.2020-08-06	2020-08-06	2020.6	2020-08	2020	central asia	russia	66.0376616061812	95.7970903417469	profile002	3_2_3_1_1_2_1_2	dominant	galliformes	TRUE	galliformes-domestic	60.406021972363	54.4531161547399
H5N8.2344b.EPI_ISL_644145.galliformes.russia.3_2_3_1_1_2_1_2.2020-08-06	2020-08-06	2020.6	2020-08	2020	central asia	russia	66.0376616061812	95.7970903417469	profile002	3_2_3_1_1_2_1_2	dominant	galliformes	TRUE	galliformes-domestic	60.406021972363	54.4531161547399
H5N8.2344b.EPI_ISL_644144.anseriformes.russia.3_2_3_1_1_2_1_2.2020-08-17	2020-08-17	2020.63	2020-08	2020	central asia	russia	66.0376616061812	95.7970903417469	profile002	3_2_3_1_1_2_1_2	dominant	anseriformes	TRUE	anseriformes-wild	73.3669499849514	56.0596108837778
H5N8.2344b.EPI_ISL_644143.anseriformes.russia.3_2_3_1_1_2_1_2.2020-08-17	2020-08-17	2020.63	2020-08	2020	central asia	russia	66.0376616061812	95.7970903417469	profile002	3_2_3_1_1_2_1_2	dominant	anseriformes	TRUE	anseriformes-wild	73.3669499849514	56.0596108837778
H5N8.2344b.EPI_ISL_644142.anseriformes.russia.3_2_3_1_1_2_1_2.2020-08-17	2020-08-17	2020.63	2020-08	2020	central asia	russia	66.0376616061812	95.7970903417469	profile002	3_2_3_1_1_2_1_2	dominant	anseriformes	TRUE	anseriformes-wild	73.3669499849514	56.0596108837778
H5N8.2344b.EPI_ISL_644124.anseriformes.russia.3_2_3_1_1_2_1_2.2020-08-13	2020-08-13	2020.61	2020-08	2020	central asia	russia	66.0376616061812	95.7970903417469	profile002	3_2_3_1_1_2_1_2	dominant	anseriformes	TRUE	anseriformes-wild	73.3669499849514	56.0596108837778
H5N8.2344b.EPI_ISL_644121.galliformes.russia.3_2_3_1_1_2_1_2.2020-08-13	2020-08-13	2020.61	2020-08	2020	central asia	russia	66.0376616061812	95.7970903417469	profile002	3_2_3_1_1_2_1_2	dominant	galliformes	TRUE	galliformes-domestic	73.3669499849514	56.0596108837778
H5N8.2344b.EPI_ISL_5144632.galliformes.germany.3_2_3_1_1_2_1_2.2021-03-08	2021-03-08	2021.18	2021-03	2021	western europe	germany	51.0533277435649	10.373650933319	profile002	3_2_3_1_1_2_1_2	dominant	galliformes	TRUE	galliformes-domestic	9.16783937293005	52.7642105761026
H5N8.2344b.EPI_ISL_5144341.galliformes.germany.3_2_3_1_1_2_1_2.2021-03-20	2021-03-20	2021.21	2021-03	2021	western europe	germany	51.0533277435649	10.373650933319	profile002	3_2_3_1_1_2_1_2	dominant	galliformes	TRUE	galliformes-domestic	7.5539349720828	51.4777551092159
H5N8.2344b.EPI_ISL_5143820.galliformes.germany.3_2_3_1_1_2_1_2.2021-03-22	2021-03-22	2021.22	2021-03	2021	western europe	germany	51.0533277435649	10.373650933319	profile002	3_2_3_1_1_2_1_2	dominant	galliformes	TRUE	galliformes-domestic	9.04442576424602	48.5335196122676
H5N8.2344b.EPI_ISL_5143587.galliformes.germany.3_2_3_1_1_2_1_2.2021-03-24	2021-03-24	2021.22	2021-03	2021	western europe	germany	51.0533277435649	10.373650933319	profile002	3_2_3_1_1_2_1_2	dominant	galliformes	TRUE	galliformes-domestic	13.3447264729352	51.0528694457593
H5N8.2344b.EPI_ISL_5143100.galliformes.germany.3_2_3_1_1_2_1_2.2021-03-10	2021-03-10	2021.19	2021-03	2021	western europe	germany	51.0533277435649	10.373650933319	profile002	3_2_3_1_1_2_1_2	dominant	galliformes	TRUE	galliformes-domestic	9.16783937293005	52.7642105761026
H5N8.2344b.EPI_ISL_5123589.galliformes.germany.3_2_3_1_1_2_1_2.2021-03-12	2021-03-12	2021.19	2021-03	2021	western europe	germany	51.0533277435649	10.373650933319	profile002	3_2_3_1_1_2_1_2	dominant	galliformes	TRUE	galliformes-domestic	9.16783937293005	52.7642105761026
H5N8.2344b.EPI_ISL_5116064.galliformes.germany.3_2_3_1_1_2_1_2.2021-03-07	2021-03-07	2021.18	2021-03	2021	western europe	germany	51.0533277435649	10.373650933319	profile002	3_2_3_1_1_2_1_2	dominant	galliformes	TRUE	galliformes-domestic	9.16783937293005	52.7642105761026
H5N8.2344b.EPI_ISL_5115956.galliformes.germany.3_2_3_1_1_2_1_2.2021-03-05	2021-03-05	2021.17	2021-03	2021	western europe	germany	51.0533277435649	10.373650933319	profile002	3_2_3_1_1_2_1_2	dominant	galliformes	TRUE	galliformes-domestic	9.16783937293005	52.7642105761026
H5N8.2344b.EPI_ISL_5115955.galliformes.germany.3_2_3_1_1_2_1_2.2021-03-05	2021-03-05	2021.17	2021-03	2021	western europe	germany	51.0533277435649	10.373650933319	profile002	3_2_3_1_1_2_1_2	dominant	galliformes	TRUE	galliformes-domestic	9.16783937293005	52.7642105761026
H5N8.NA.EPI_ISL_17212363.galliformes.united_kingdom.NA.2020-11-01	2020-11-01	2020.83	2020-11	2020	northern europe	united kingdom	54.0438440515314	-2.78687513666638	profile002	NA	NA	galliformes	TRUE	galliformes-domestic	-2.78687513666638	54.0438440515314
H5N8.2344b.EPI_ISL_5143585.galliformes.germany.3_2_3_1_1_2_1_2.2021-03-26	2021-03-26	2021.23	2021-03	2021	western europe	germany	51.0533277435649	10.373650933319	profile002	3_2_3_1_1_2_1_2	dominant	galliformes	TRUE	galliformes-domestic	12.5509509363277	53.7551744161606
H5N8.2344b.EPI_ISL_5143584.galliformes.germany.3_2_3_1_1_2_1_2.2021-03-24	2021-03-24	2021.22	2021-03	2021	western europe	germany	51.0533277435649	10.373650933319	profile002	3_2_3_1_1_2_1_2	dominant	galliformes	TRUE	galliformes-domestic	11.4278546586472	48.9386109033625
H5N8.2344b.EPI_ISL_5143583.galliformes.germany.3_2_3_1_1_2_1_2.2021-03-24	2021-03-24	2021.22	2021-03	2021	western europe	germany	51.0533277435649	10.373650933319	profile002	3_2_3_1_1_2_1_2	dominant	galliformes	TRUE	galliformes-domestic	11.0265393979066	50.9034036811626
H5N8.2344b.EPI_ISL_5123579.anseriformes.germany.3_2_3_1_1_2_1_2.2021-03-19	2021-03-19	2021.21	2021-03	2021	western europe	germany	51.0533277435649	10.373650933319	profile002	3_2_3_1_1_2_1_2	dominant	anseriformes	TRUE	anseriformes-domestic	9.16783937293005	52.7642105761026
H5N8.2344b.EPI_ISL_5099474.galliformes.germany.3_2_3_1_1_2_1_2.2021-02-27	2021-02-27	2021.16	2021-02	2021	western europe	germany	51.0533277435649	10.373650933319	profile002	3_2_3_1_1_2_1_2	dominant	galliformes	TRUE	galliformes-domestic	9.16783937293005	52.7642105761026
H5N8.2344b.EPI_ISL_5097280.galliformes.germany.3_2_3_1_1_2_1_2.2021-01-17	2021-01-17	2021.04	2021-01	2021	western europe	germany	51.0533277435649	10.373650933319	profile002	3_2_3_1_1_2_1_2	dominant	galliformes	TRUE	galliformes-domestic	9.16783937293005	52.7642105761026
H5N8.2344b.EPI_ISL_5062851.charadriiformes.germany.3_2_3_1_1_2_1_2.2020-11-02	2020-11-02	2020.84	2020-11	2020	western europe	germany	51.0533277435649	10.373650933319	profile002	3_2_3_1_1_2_1_2	dominant	charadriiformes	TRUE	charadriiformes-wild	12.5509509363277	53.7551744161606
H5N8.2344b.EPI_ISL_5058090.charadriiformes.germany.3_2_3_1_1_2_1_2.2020-11-02	2020-11-02	2020.84	2020-11	2020	western europe	germany	51.0533277435649	10.373650933319	profile002	3_2_3_1_1_2_1_2	dominant	charadriiformes	TRUE	charadriiformes-wild	10.020950289547	53.5463325421189
H5N8.NA.EPI_ISL_5057876.anseriformes.germany.NA.2020-11-01	2020-11-01	2020.83	2020-11	2020	western europe	germany	51.0533277435649	10.373650933319	profile002	NA	NA	anseriformes	TRUE	anseriformes-wild	9.81577342948134	54.1814850326718
H5N8.2344b.EPI_ISL_5057874.anseriformes.germany.3_2_3_1_1_2_1_2.2020-10-30	2020-10-30	2020.83	2020-10	2020	western europe	germany	51.0533277435649	10.373650933319	profile002	3_2_3_1_1_2_1_2	dominant	anseriformes	TRUE	anseriformes-wild	9.81577342948134	54.1814850326718
H5N8.2344b.EPI_ISL_5057856.falconiformes.germany.3_2_3_1_1_2_1_2.2020-10-26	2020-10-26	2020.82	2020-10	2020	western europe	germany	51.0533277435649	10.373650933319	profile002	3_2_3_1_1_2_1_2	dominant	falconiformes	TRUE	other	9.81577342948134	54.1814850326718
H5N8.2344b.EPI_ISL_1114754.anseriformes.netherlands.3_2_3_1_1_2_1_2.2020-12-31	2020-12-31	2021	2020-12	2020	western europe	netherlands	52.2573048104135	5.56251311224367	profile002	3_2_3_1_1_2_1_2	dominant	anseriformes	TRUE	anseriformes-wild	5.19541346074046	51.5616727876811
H5N8.2344b.EPI_ISL_1114753.anseriformes.netherlands.3_2_3_1_1_2_1_2.2020-12-31	2020-12-31	2021	2020-12	2020	western europe	netherlands	52.2573048104135	5.56251311224367	profile002	3_2_3_1_1_2_1_2	dominant	anseriformes	TRUE	anseriformes-wild	5.19541346074046	51.5616727876811
H5N8.2344b.EPI_ISL_1114752.anseriformes.netherlands.3_2_3_1_1_2_1_2.2020-12-31	2020-12-31	2021	2020-12	2020	western europe	netherlands	52.2573048104135	5.56251311224367	profile002	3_2_3_1_1_2_1_2	dominant	anseriformes	TRUE	anseriformes-wild	5.19541346074046	51.5616727876811
H5N8.2344b.EPI_ISL_1114748.galliformes.russia.3_2_3_1_1_2_1_2.2020-10-25	2020-10-25	2020.81	2020-10	2020	eastern europe	russia	66.0376616061812	95.7970903417469	profile002	3_2_3_1_1_2_1_2	dominant	galliformes	TRUE	galliformes-domestic	41.3470662241277	47.725861660493
H5N8.NA.EPI_ISL_1095456.strigiformes.sweden.NA.2020-10-30	2020-10-30	2020.83	2020-10	2020	northern europe	sweden	62.374013544985	16.2835241791686	profile002	NA	NA	strigiformes	TRUE	other	16.2835241791686	62.374013544985
H5N8.2344b.EPI_ISL_832206.galliformes.sweden.3_2_3_1_1_2_1_2.2021-01-13	2021-01-13	2021.03	2021-01	2021	northern europe	sweden	62.374013544985	16.2835241791686	profile002	3_2_3_1_1_2_1_2	dominant	galliformes	TRUE	galliformes-domestic	13.595146733816	55.9474024317265
H5N8.2344b.EPI_ISL_826283.galliformes.sweden.3_2_3_1_1_2_1_2.2020-12-21	2020-12-21	2020.97	2020-12	2020	northern europe	sweden	62.374013544985	16.2835241791686	profile002	3_2_3_1_1_2_1_2	dominant	galliformes	TRUE	galliformes-domestic	13.595146733816	55.9474024317265
